#{"t_start": 1702307232.1340644, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.455685,6,2223.9282
-0.618193,9,2226.161681
-0.509662,7,2227.911803
-0.578158,8,2229.912236
-0.332749,6,2231.411159
-0.68381,20,2236.379378
-0.682034,14,2239.879858
-3.260503,100,2264.765535
-0.327768,6,2266.248502
-1.311762,44,2277.167143
-0.48384,8,2279.166373
-0.86097,16,2283.166191
-0.585997,6,2284.667357
-0.640475,11,2287.417526
-0.346443,9,2289.667753
-0.553563,7,2291.417938
-0.903847,23,2297.151854
-0.787309,13,2300.40204
-0.496311,7,2302.152545
-1.303682,32,2310.053405
-0.680246,20,2315.035552
-0.941397,20,2320.021168
-0.444647,8,2322.020495
-0.393544,6,2323.521079
-0.488458,10,2326.02286
-0.636276,12,2329.022586
-0.736131,19,2333.771937
-1.385155,41,2344.023193
-0.56983,19,2348.772931
-0.566108,10,2351.240354
-0.383113,9,2353.490732
-0.372295,10,2355.991047
-0.292109,7,2357.741182
-1.668365,61,2372.942655
-0.551883,7,2374.692734
-0.69772,18,2379.177107
-0.637378,13,2382.427015
-0.886216,28,2389.428216
-0.337451,8,2391.427657
-0.347886,6,2392.92833
-0.55546,15,2396.678328
-0.500563,8,2398.678258
-0.473241,6,2400.178403
-0.906156,35,2408.895958
-0.479518,6,2410.394833
-0.381598,9,2412.646504
-0.596797,8,2414.613332
-0.877175,29,2421.864011
-0.563233,8,2423.864155
-0.368237,7,2425.614469
-0.271119,5,2426.864434
-0.472239,6,2428.364543
-0.658728,9,2430.614727
-0.449559,7,2432.36502
-0.24052,6,2433.865078
-0.495431,11,2436.614999
-0.650397,26,2443.099572
-0.50779,8,2445.099302
-0.793962,20,2450.099583
-0.506195,8,2452.100104
-0.766502,17,2456.350674
-0.349974,9,2458.600801
-0.758689,17,2462.85095
-0.461957,14,2466.351624
-0.596523,6,2467.835061
-0.541122,9,2470.052007
-0.66986,16,2473.985578
-0.286421,5,2475.235577
-0.486248,16,2479.235909
-0.630788,9,2481.486308
-0.459221,6,2482.98625
-0.539343,17,2487.219737
-0.34819,6,2488.719786
-0.384219,11,2491.470318
-0.646303,9,2493.721432
-0.446341,15,2497.470304
-0.343008,7,2499.221454
-0.311327,5,2500.471621
-0.611354,7,2502.221616
-0.483054,7,2503.971975
-0.569227,8,2505.971885
-0.439481,7,2507.72203
-0.671234,14,2511.222376
-0.34021,7,2512.972503
-0.51525,7,2514.722807
-0.435544,9,2516.973187
-0.417724,11,2519.706788
-0.63776,20,2524.65724
-0.639903,13,2527.907316
-0.59311,14,2531.407845
-0.384371,7,2533.158039
-0.349268,5,2534.40797
-0.735057,13,2537.591622
-0.391805,7,2539.325281
-0.426615,11,2542.07549
-0.291486,7,2543.825587
-0.382136,6,2545.325954
-0.662194,18,2549.826215
-0.35875,7,2551.576074
-0.526858,6,2553.076262
-0.40674,5,2554.326634
-0.501284,6,2555.826519
-0.375692,6,2557.326708
-0.284349,6,2558.826761
-0.457106,8,2560.825269
-0.370062,6,2562.2775
-0.704196,11,2565.02687
-0.530569,7,2566.761186
-0.550963,7,2568.511489
-0.509289,7,2570.261519
-0.296998,5,2571.510403
-0.579654,17,2575.762053
-0.340841,5,2577.011912
-0.248569,5,2578.26223
-0.609087,8,2580.262531
-0.601084,9,2582.512671
-0.431075,9,2584.762762
-0.528807,13,2588.013601
-0.686352,7,2589.763111
-0.315773,7,2591.513606
-0.370677,7,2593.263721
-0.37294,11,2595.947294
-0.372603,7,2597.69563
-0.304837,6,2599.197605
-0.2153,4,2600.19743
-0.312952,7,2601.931601
-0.665876,9,2604.181213
-0.324238,8,2606.181467
-0.268829,6,2607.681764
-0.384645,12,2610.682107
-0.465527,6,2612.18194
-0.732868,12,2615.165275
-0.434996,9,2617.347465
-0.362003,9,2619.583044
-0.259824,6,2621.08325
-0.698421,11,2623.799785
-0.551146,9,2626.031768
-0.471733,14,2629.517328
-0.521423,10,2632.000563
-0.299907,7,2633.750812
-0.401328,5,2635.00209
-0.23646,4,2636.001566
-0.644282,8,2638.000716
-0.272675,5,2639.251412
-0.318612,7,2641.002117
-0.447847,9,2643.25201
-0.489797,12,2646.251887
-0.328148,6,2647.752307
-0.426508,5,2649.002459
-0.677356,13,2652.236018
-0.282151,4,2653.236058
-0.364459,5,2654.487028
-0.540523,7,2656.236861
-0.435915,9,2658.48659
-0.538317,8,2660.48685
-0.60971,7,2662.237592
-0.57394,13,2665.487779
-0.54478,6,2666.987989
-0.299619,5,2668.237917
-0.28476,5,2669.486539
-0.383658,6,2670.988307
-0.30893,7,2672.737912
-0.368651,7,2674.488682
-0.5487,7,2676.238297
-0.39043,5,2677.489123
-0.704389,10,2679.98963
-0.716532,7,2681.738647
-0.352005,9,2683.989794
-0.370154,6,2685.489716
-0.307112,5,2686.73905
-0.403195,10,2689.239353
-0.284379,6,2690.739451
-0.453227,10,2693.239464
-0.343388,10,2695.740477
-0.354937,6,2697.240393
-0.222652,4,2698.240276
-0.585362,8,2700.240536
-0.296572,5,2701.491001
-0.422311,14,2704.941113
-0.627145,8,2706.907627
-0.235332,4,2707.90755
-0.498611,7,2709.607881
-0.352031,6,2711.091656
-0.518729,7,2712.841779
-0.441058,7,2714.591682
-0.406976,6,2716.090732
-0.365869,8,2718.092231
-0.545926,8,2720.092073
-0.60011,7,2721.842352
-0.25594,6,2723.292535
-0.248741,4,2724.292724
-0.288524,6,2725.79313
