rollout/success_rate,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
0.96,2570,-0.4025124400000001,5.63,4223,4,17685,0.07243208736181259,0.001,7.643603312317282e-05,17589
0.95,2580,-0.3979770700000001,5.59,4237,4,17744,0.07733179415975298,0.001,5.986421248443159e-05,17648
0.97,2590,-0.40379353,5.65,4251,4,17802,0.07226890077193578,0.001,5.240066396557571e-05,17708
0.99,2600,-0.39749466,5.68,4265,4,17860,0.07028629910200834,0.001,6.183986852192902e-05,17760
0.99,2610,-0.4031142199999999,5.7,4279,4,17916,0.06764807552099228,0.001,6.476858834503219e-05,17822
0.99,2620,-0.40543526999999996,5.76,4292,4,17970,0.07081769406795502,0.001,3.428613035794115e-05,17877
0.99,2630,-0.41182888,5.6,4306,4,18026,0.07082196921110154,0.001,3.1513189242105e-05,17932
0.99,2640,-0.40857495,5.56,4319,4,18078,0.06975140273571015,0.001,4.403496714076027e-05,17983
0.99,2650,-0.39553752,5.52,4332,4,18133,0.06978827342391014,0.001,5.6590494750707876e-05,18039
0.99,2660,-0.39253985999999996,5.55,4345,4,18186,0.06742756068706512,0.001,4.266208270564675e-05,18092
0.99,2670,-0.38610716000000006,5.47,4356,4,18232,0.06817484274506569,0.001,3.760303479793947e-05,18139
1.0,2680,-0.39211942,5.49,4371,4,18293,0.0636156282077233,0.001,4.690579711071526e-05,18199
1.0,2690,-0.39713212,5.55,4387,4,18357,0.07350091103996549,0.001,4.861385968979448e-05,18259
1.0,2700,-0.39749397000000003,5.5,4400,4,18410,0.07037863321602345,0.001,4.474235902307555e-05,18315
1.0,2710,-0.39466637,5.49,4413,4,18465,0.07142166669170062,0.001,4.617217625006257e-05,18371
1.0,2720,-0.39400903,5.43,4425,4,18513,0.07091822177171707,0.001,5.458685263874941e-05,18419
1.0,2730,-0.39280370000000014,5.5,4440,4,18576,0.06665203534066677,0.001,5.219753256824333e-05,18482
1.0,2740,-0.3916505600000001,5.52,4453,4,18630,0.0645388209571441,0.001,8.194660949811805e-05,18537
1.0,2750,-0.40162832999999987,5.61,4469,4,18694,0.07306626811623573,0.001,5.3717406444775406e-05,18594
1.0,2760,-0.39550028,5.6,4481,4,18746,0.07344119399785995,0.001,5.6182653497671706e-05,18652
1.0,2770,-0.40256868000000007,5.73,4496,4,18805,0.06640702486038208,0.001,5.999517015879974e-05,18710
1.0,2780,-0.39107297,5.65,4509,4,18858,0.07149116322398186,0.001,6.824945467087673e-05,18763
1.0,2790,-0.37968202999999995,5.53,4521,4,18910,0.07002020999789238,0.001,5.316222905094037e-05,18815
1.0,2800,-0.38108038,5.53,4534,4,18963,0.06788005381822586,0.001,5.744817681261338e-05,18868
1.0,2810,-0.37766911999999997,5.49,4547,4,19014,0.07427792623639107,0.001,3.7880913623666856e-05,18921
1.0,2820,-0.38613824,5.55,4560,4,19068,0.06870132897581373,0.001,4.649217277931582e-05,18973
1.0,2830,-0.3798778300000001,5.54,4575,4,19130,0.0726045623421669,0.001,4.6155817108228804e-05,19036
0.99,2840,-0.38658145,5.68,4591,4,19198,0.07169231665985924,0.001,3.4087576360824255e-05,19103
0.99,2850,-0.37602174,5.57,4604,4,19251,0.07531426846981049,0.001,5.1973899826407435e-05,19157
0.99,2860,-0.38322201,5.58,4617,4,19304,0.07451188191771507,0.001,5.986899729274834e-05,19210
0.99,2870,-0.3854004,5.53,4630,4,19358,0.06993794503311317,0.001,4.735974349993436e-05,19264
0.99,2880,-0.3889944000000001,5.58,4644,4,19416,0.07351606339216232,0.001,4.3936149571284964e-05,19320
0.99,2890,-0.39248474,5.59,4657,4,19469,0.07173620909452438,0.001,5.7333844597451386e-05,19374
0.99,2900,-0.39132272999999995,5.58,4670,4,19521,0.06895274370908737,0.001,4.4315359264146534e-05,19427
0.99,2910,-0.4032355,5.7,4685,4,19584,0.06895439922809601,0.001,5.5872042139526457e-05,19490
0.99,2920,-0.40274466,5.71,4699,4,19639,0.07165674567222595,0.001,5.178347782930359e-05,19545
0.98,2930,-0.4010127199999999,5.6,4711,4,19690,0.07069391012191772,0.001,8.580056601203978e-05,19597
0.99,2940,-0.3905310999999999,5.42,4723,4,19740,0.07248456217348576,0.001,6.312772075034445e-05,19647
0.99,2950,-0.39034618000000004,5.48,4737,4,19799,0.07253455696627498,0.001,5.1477542456268566e-05,19703
0.99,2960,-0.39469091999999995,5.48,4750,4,19852,0.0741979827483495,0.001,3.5563557503337506e-05,19757
0.99,2970,-0.39046709999999996,5.47,4763,4,19905,0.07429518364369869,0.001,5.5126405641203746e-05,19812
0.99,2980,-0.39504597,5.46,4777,4,19962,0.06972186416387557,0.001,5.397510103648529e-05,19869
0.99,2990,-0.39442351999999997,5.51,4791,4,20020,0.07239387184381485,0.001,6.071149073250126e-05,19925
0.98,3000,-0.4044592899999999,5.58,4805,4,20079,0.06485696819921334,0.001,4.3700095072078206e-05,19984
0.97,3010,-0.40272847000000006,5.56,4820,4,20140,0.07441049963235855,0.001,4.1411099300603385e-05,20046
0.97,3020,-0.3966917800000001,5.62,4835,4,20201,0.07224269211292267,0.001,4.363211046438664e-05,20108
0.98,3030,-0.38851131999999994,5.57,4846,4,20247,0.07385168969631195,0.001,3.891918640874792e-05,20154
0.98,3040,-0.4011586599999999,5.65,4860,4,20305,0.07614835227529208,0.001,7.125646273683135e-05,20211
0.98,3050,-0.40869915,5.62,4874,4,20361,0.07018024921417236,0.001,4.109776964469347e-05,20266
0.98,3060,-0.4083686099999999,5.68,4888,4,20420,0.07465403030316035,0.001,3.844426464638673e-05,20326
0.98,3070,-0.4118777899999999,5.72,4902,4,20477,0.06744012555905751,0.001,3.6256661457758e-05,20382
0.98,3080,-0.40345332,5.68,4915,4,20530,0.07509428901331765,0.001,4.113182616752705e-05,20436
0.98,3090,-0.3955197,5.62,4928,4,20582,0.07247032757316317,0.001,4.282585229832746e-05,20489
0.99,3100,-0.38810240999999995,5.65,4943,4,20644,0.0743004468580087,0.001,7.443085026655656e-05,20550
1.0,3110,-0.37842411,5.69,4959,4,20709,0.06888359785079956,0.001,4.76097826322075e-05,20615
1.0,3120,-0.38183675,5.6,4971,4,20761,0.06896819267421961,0.001,5.269586017675465e-05,20665
1.0,3130,-0.3914084,5.77,4987,4,20824,0.07422835677862168,0.001,7.235266093630344e-05,20729
1.0,3140,-0.3824493,5.76,5001,4,20881,0.06878385245800019,0.001,3.872918568958994e-05,20787
1.0,3150,-0.38467686,5.75,5014,4,20936,0.0736576680626188,0.001,4.405987315944263e-05,20842
1.0,3160,-0.38341666999999996,5.68,5027,4,20988,0.06883818283677101,0.001,3.5076468520856e-05,20894
1.0,3170,-0.37834147000000007,5.66,5040,4,21043,0.06794283241033554,0.001,4.0461152093485e-05,20949
0.99,3180,-0.3870133399999999,5.71,5054,4,21101,0.07975009083747864,0.001,5.141248038853519e-05,21006
0.98,3190,-0.39108422,5.69,5066,4,21151,0.07140615582466125,0.001,4.1973781792746324e-05,21057
0.97,3200,-0.39497767999999994,5.71,5081,4,21215,0.06888548517599702,0.001,5.1757152959908126e-05,21118
0.97,3210,-0.39393261999999984,5.54,5093,4,21263,0.07000613957643509,0.001,4.057657206431031e-05,21169
0.97,3220,-0.38470456999999997,5.48,5104,4,21309,0.06554428581148386,0.001,6.88365080350195e-05,21215
0.97,3230,-0.38128656,5.35,5117,4,21359,0.07163984514772892,0.001,3.6520308640319854e-05,21264
0.97,3240,-0.38198849999999995,5.31,5129,4,21412,0.07776580303907395,0.001,4.44272027380066e-05,21317
0.97,3250,-0.37111666,5.25,5141,4,21461,0.0658789174631238,0.001,3.810486759903142e-05,21367
0.96,3260,-0.37374179999999996,5.31,5155,4,21519,0.07164538325741887,0.001,5.4505948355654255e-05,21424
0.96,3270,-0.37628546,5.4,5171,4,21583,0.07419290021061897,0.001,6.0218248108867556e-05,21487
0.97,3280,-0.37582938,5.41,5185,4,21642,0.07239379299183686,0.001,5.0062604714185e-05,21546
0.98,3290,-0.37442521,5.52,5200,4,21703,0.07053175071875255,0.001,4.267760414222721e-05,21601
0.99,3300,-0.37115943000000007,5.5,5215,4,21765,0.06998861432075501,0.001,7.279736018972471e-05,21671
0.99,3310,-0.37380494999999997,5.57,5229,4,21820,0.07671121694147587,0.001,6.043822577339597e-05,21725
0.99,3320,-0.38505784,5.76,5244,4,21885,0.07132189286251862,0.001,7.34364875825122e-05,21783
0.99,3330,-0.38871526,5.83,5258,4,21942,0.0691175361474355,0.001,5.757184650671358e-05,21849
0.99,3340,-0.38936821,5.83,5271,4,21995,0.07318975329399109,0.001,8.159952049027197e-05,21901
0.99,3350,-0.3993241999999999,5.92,5285,4,22053,0.07097688131034374,0.001,4.1969794134881035e-05,21959
1.0,3360,-0.39432997000000003,5.87,5298,4,22106,0.07656657882034779,0.001,5.754585436079651e-05,22011
1.0,3370,-0.39601116999999997,5.8,5312,4,22163,0.07026524948222297,0.001,5.9124032434608254e-05,22069
0.99,3380,-0.3931328099999999,5.77,5326,4,22219,0.06972080256257739,0.001,5.012241152663981e-05,22124
0.99,3390,-0.3908912599999999,5.67,5338,4,22270,0.07528024837374687,0.001,4.709956410806626e-05,22177
0.99,3400,-0.39043088,5.56,5350,4,22321,0.07107515508929889,0.001,4.6033256391334966e-05,22227
0.98,3410,-0.40009539000000005,5.59,5364,4,22379,0.07463518530130386,0.001,4.300600703572854e-05,22284
0.98,3420,-0.39775681999999996,5.5,5378,4,22435,0.06940730102360249,0.001,4.540878489933675e-05,22341
0.98,3430,-0.39744093999999996,5.47,5391,4,22489,0.07508744485676289,0.001,5.636283185594948e-05,22395
0.98,3440,-0.39643399,5.49,5405,4,22544,0.07365497822562854,0.001,4.510329805877215e-05,22450
0.98,3450,-0.39355291000000003,5.49,5419,4,22602,0.07590596271412713,0.001,6.37524421368393e-05,22507
0.98,3460,-0.39626815,5.5,5432,4,22656,0.06906133741140366,0.001,4.5033665810478854e-05,22561
0.97,3470,-0.39438561,5.47,5445,4,22710,0.06914940582854408,0.001,4.0865299005028124e-05,22614
0.97,3480,-0.39297929000000004,5.46,5458,4,22765,0.06445131730288267,0.001,5.097366920381319e-05,22670
0.97,3490,-0.3997859199999999,5.51,5472,4,22821,0.07390985917299986,0.001,4.3286857135171886e-05,22726
0.97,3500,-0.39926499000000004,5.59,5486,4,22880,0.07418257743120193,0.001,3.217838821001351e-05,22787
0.98,3510,-0.39052373,5.51,5498,4,22930,0.07163496688008308,0.001,4.033453751617344e-05,22835
0.97,3520,-0.39600847,5.57,5513,4,22992,0.07106032595038414,0.001,6.347509649155351e-05,22896
0.97,3530,-0.3879263,5.5,5524,4,23039,0.07095883600413799,0.001,4.578494372253772e-05,22944
0.97,3540,-0.3943996799999999,5.52,5538,4,23096,0.0773262729247411,0.001,5.380463214047874e-05,23002
0.96,3550,-0.40090289000000007,5.51,5552,4,23153,0.06912236213684082,0.001,3.0213691206881777e-05,23058
0.96,3560,-0.39635946000000005,5.48,5564,4,23204,0.07721878588199615,0.001,4.894324501947267e-05,23109
0.97,3570,-0.39861319000000006,5.49,5578,4,23259,0.07385449732343356,0.001,3.8309310184558854e-05,23163
0.98,3580,-0.39696874,5.48,5591,4,23313,0.0706983357667923,0.001,7.323795216507278e-05,23217
0.98,3590,-0.39705752000000005,5.51,5605,4,23372,0.07384281791746616,0.001,4.322091581343557e-05,23279
0.98,3600,-0.4009523400000001,5.48,5619,4,23428,0.0700835647682349,0.001,4.040040554779504e-05,23333
0.98,3610,-0.40569762000000004,5.53,5632,4,23483,0.07216448336839676,0.001,4.958624485880136e-05,23388
0.97,3620,-0.4050240299999999,5.48,5646,4,23540,0.07117144976343427,0.001,4.368060763226822e-05,23444
0.97,3630,-0.4147468299999999,5.63,5661,4,23602,0.0678757019340992,0.001,4.4068568968214095e-05,23508
0.97,3640,-0.40706438,5.62,5675,4,23658,0.07120439410209656,0.001,4.174003385872181e-05,23563
0.98,3650,-0.40081248,5.62,5689,4,23715,0.06885569480558236,0.001,5.016400427848566e-05,23619
0.98,3660,-0.40848998000000003,5.7,5703,4,23774,0.07518971959749858,0.001,4.638245475992638e-05,23679
0.98,3670,-0.40728802999999997,5.68,5716,4,23827,0.07179648578166961,0.001,4.6638827916467564e-05,23733
0.97,3680,-0.41201888,5.74,5730,4,23887,0.06801076073731695,0.001,5.026436026257995e-05,23793
0.97,3690,-0.41041618999999996,5.86,5747,4,23958,0.0800800383090973,0.001,7.161155444919131e-05,23843
0.97,3700,-0.40235849,5.81,5760,4,24009,0.06962160455683868,0.001,5.283335606994418e-05,23915
0.97,3710,-0.40466622999999996,5.8,5773,4,24063,0.07060527354478836,0.001,4.873176440014504e-05,23969
0.99,3720,-0.4025441,5.82,5787,4,24122,0.07706399510304134,0.001,5.748688696864216e-05,24027
0.99,3730,-0.39856416999999994,5.74,5801,4,24176,0.07381941974163056,0.001,6.259460424189456e-05,24083
0.99,3740,-0.40020931000000004,5.71,5813,4,24229,0.07045410325129826,0.001,4.606210950441891e-05,24135
0.99,3750,-0.39518659,5.67,5826,4,24282,0.07749269468088944,0.001,4.2259017997518335e-05,24187
0.99,3760,-0.39584344,5.66,5841,4,24340,0.07185986638069153,0.001,3.94031846250679e-05,24245
0.98,3770,-0.40240814,5.82,5857,4,24409,0.07186153568327427,0.001,5.147900792508153e-05,24313
0.97,3780,-0.40027080000000004,5.82,5871,4,24469,0.06754683703184128,0.001,3.992154233856127e-05,24374
0.97,3790,-0.39522753,5.62,5884,4,24520,0.07076214936872323,0.001,7.235733877071955e-05,24426
0.97,3800,-0.40109548999999994,5.72,5899,4,24581,0.07390647828578949,0.001,5.2085311472183095e-05,24487
0.96,3810,-0.4064535700000001,5.89,5916,4,24652,0.07728530797693464,0.001,6.944093345535091e-05,24558
0.95,3820,-0.40406789,5.81,5928,4,24703,0.06394779402762651,0.001,6.073093663871987e-05,24608
0.95,3830,-0.41033943,5.82,5941,4,24758,0.07603968232870102,0.001,4.472449181776028e-05,24663
0.95,3840,-0.40282236999999993,5.78,5953,4,24807,0.07159597426652908,0.001,5.725834853365086e-05,24712
0.95,3850,-0.40489863,5.89,5968,4,24871,0.07142504428823788,0.001,4.864703502486615e-05,24776
0.95,3860,-0.40232366999999997,6.12,5988,4,24952,0.07312246039509773,0.001,0.00010209529279693794,24858
0.96,3870,-0.39328220999999997,5.96,6001,4,25005,0.06837137043476105,0.001,7.964893666212447e-05,24910
0.98,3880,-0.3973293399999999,5.95,6015,4,25064,0.06758376359939575,0.001,4.10759177611908e-05,24970
0.96,3890,-0.40974313999999995,6.05,6029,4,25125,0.0709074568003416,0.001,7.17634461580019e-05,25031
0.96,3900,-0.41529145000000006,6.16,6047,4,25197,0.07513321489095688,0.001,7.619018069817684e-05,25102
0.97,3910,-0.4028045899999999,6.01,6061,4,25253,0.07258750200271606,0.001,7.903660298325121e-05,25159
0.98,3920,-0.40044595,6.04,6074,4,25307,0.07480667904019356,0.001,4.734081721835537e-05,25212
0.98,3930,-0.3937611199999999,6.02,6087,4,25360,0.07331863666574161,0.001,4.2157230078980014e-05,25266
0.98,3940,-0.39548893000000007,6.16,6102,4,25423,0.07673329301178455,0.001,3.776487710638321e-05,25321
0.98,3950,-0.40029981,6.09,6116,4,25480,0.06980026513338089,0.001,3.3953300771827344e-05,25384
0.98,3960,-0.39748649,5.8,6128,4,25532,0.07982023209333419,0.001,4.3865942279808225e-05,25438
0.98,3970,-0.40637270999999997,5.82,6142,4,25587,0.07108281925320625,0.001,3.335395740577951e-05,25492
0.98,3980,-0.40350512999999993,5.75,6154,4,25639,0.06702269166707993,0.001,3.305826394353062e-05,25545
0.99,3990,-0.39947918,5.69,6168,4,25694,0.07383186928927898,0.001,4.782188079843763e-05,25600
0.99,4000,-0.3835101099999999,5.43,6179,4,25740,0.07414609044790268,0.001,3.539523131621536e-05,25646
0.99,4010,-0.38779886999999996,5.41,6192,4,25794,0.07244276876250903,0.001,4.031150335019144e-05,25699
0.99,4020,-0.3874937,5.37,6204,4,25844,0.07274750620126724,0.001,3.700913512147963e-05,25750
0.99,4030,-0.39038444000000005,5.36,6217,4,25896,0.07350255052248637,0.001,6.531614538592596e-05,25802
0.99,4040,-0.39996200000000004,5.31,6231,4,25954,0.06961586512625217,0.001,4.4651079861068865e-05,25859
0.99,4050,-0.3906097299999999,5.22,6243,4,26002,0.0696918424218893,0.001,2.8133260457252618e-05,25908
0.99,4060,-0.39081464999999993,5.24,6256,4,26056,0.0741126516035625,0.001,2.5243753303324672e-05,25962
0.99,4070,-0.3871454299999999,5.37,6272,4,26124,0.07912265807390213,0.001,5.143618509464432e-05,26031
0.99,4080,-0.3931694499999999,5.43,6286,4,26182,0.07108367830514908,0.001,3.418782398512121e-05,26085
1.0,4090,-0.3831255,5.35,6298,4,26229,0.07094629108905792,0.001,3.405569805181585e-05,26135
1.0,4100,-0.39070420999999994,5.41,6311,4,26281,0.07162119324008624,0.001,3.749989082280081e-05,26187
1.0,4110,-0.39235093,5.45,6325,4,26339,0.07212354242801666,0.001,2.901604557337123e-05,26245
0.99,4120,-0.39538998,5.52,6338,4,26396,0.07545193433761596,0.001,3.648806487035472e-05,26302
0.98,4130,-0.3992162199999999,5.58,6352,4,26454,0.07923433184623718,0.001,4.7681995662666545e-05,26360
0.98,4140,-0.38999391999999994,5.51,6365,4,26505,0.07173093408346176,0.001,2.741076104939566e-05,26411
0.98,4150,-0.39824259000000006,5.56,6378,4,26558,0.07241951860487461,0.001,3.36093958139827e-05,26464
0.98,4160,-0.4009234300000001,5.58,6391,4,26614,0.07415041762093703,0.001,3.7782227385226484e-05,26518
0.98,4170,-0.3970537600000001,5.52,6406,4,26676,0.06915738582611083,0.001,3.588434519770089e-05,26581
0.98,4180,-0.3834090700000001,5.44,6419,4,26726,0.07005530223250389,0.001,2.9013068342464976e-05,26632
0.98,4190,-0.39116998000000003,5.52,6432,4,26781,0.07047465319434802,0.001,3.5077826396445744e-05,26688
0.98,4200,-0.39577798999999997,5.54,6445,4,26835,0.06765677531560262,0.001,4.064415073419999e-05,26740
0.98,4210,-0.39996099,5.52,6459,4,26891,0.07447104156017303,0.001,2.9213381822046358e-05,26796
0.99,4220,-0.39923914999999993,5.49,6472,4,26945,0.0666876162091891,0.001,3.8663058603560785e-05,26850
1.0,4230,-0.39460521,5.49,6486,4,27003,0.07172815253337224,0.001,4.1367896301380824e-05,26909
1.0,4240,-0.40599949,5.57,6501,4,27062,0.06829946612318356,0.001,3.162104561245845e-05,26967
1.0,4250,-0.4026952800000001,5.58,6514,4,27116,0.06910427225132783,0.001,2.42251392895317e-05,27022
1.0,4260,-0.39657134000000005,5.54,6527,4,27168,0.06631021797657013,0.001,3.5279713483760136e-05,27073
1.0,4270,-0.39523272,5.46,6540,4,27222,0.07218553808828194,0.001,2.7601540144435905e-05,27125
1.0,4280,-0.39920716999999994,5.54,6554,4,27280,0.07328321691602468,0.001,2.9208510795797338e-05,27186
1.0,4290,-0.39102231,5.48,6566,4,27329,0.07400402203202247,0.001,2.1535441919695587e-05,27236
1.0,4300,-0.38253277999999996,5.44,6578,4,27379,0.06966006942093372,0.001,3.195891258656047e-05,27285
1.0,4310,-0.38118285,5.46,6592,4,27437,0.06988676637411118,0.001,3.0324204393158045e-05,27343
1.0,4320,-0.37201896999999995,5.4,6604,4,27485,0.07342265918850899,0.001,2.4604647478554398e-05,27392
1.0,4330,-0.37025617999999993,5.34,6616,4,27537,0.06883817315101623,0.001,2.072776078421157e-05,27444
1.0,4340,-0.36452408,5.36,6631,4,27598,0.07143697738647461,0.001,2.6142288697883485e-05,27504
1.0,4350,-0.36331957000000004,5.32,6643,4,27648,0.07117585651576519,0.001,2.9868766887375386e-05,27555
1.0,4360,-0.3677850899999999,5.33,6656,4,27701,0.07446426600217819,0.001,3.3632094346103256e-05,27606
1.0,4370,-0.37335060000000003,5.34,6669,4,27756,0.07069933600723743,0.001,2.9275754968693946e-05,27662
1.0,4380,-0.37464392999999996,5.3,6683,4,27810,0.07272581649678093,0.001,2.45530204015917e-05,27716
1.0,4390,-0.37859485,5.34,6695,4,27863,0.07210581625501315,0.001,2.3123043623248424e-05,27769
1.0,4400,-0.38319775,5.36,6708,4,27915,0.0715326654414336,0.001,2.7458201960447088e-05,27820
1.0,4410,-0.36960378000000005,5.27,6720,4,27964,0.07171200215816498,0.001,2.198076117565506e-05,27871
1.0,4420,-0.37456104999999984,5.29,6732,4,28014,0.07691197221477826,0.001,3.419256790948566e-05,27921
1.0,4430,-0.37196265000000006,5.33,6746,4,28070,0.07284528762102127,0.001,2.3494386914535427e-05,27975
1.0,4440,-0.37562199999999996,5.27,6759,4,28125,0.07527334615588188,0.001,2.5651618670963217e-05,28030
1.0,4450,-0.3807674099999999,5.34,6773,4,28182,0.07148088961839676,0.001,1.8041409020952415e-05,28087
1.0,4460,-0.37739594000000004,5.36,6787,4,28237,0.07192806899547577,0.001,3.46248862115317e-05,28141
1.0,4470,-0.36936489,5.29,6798,4,28285,0.075691151432693,0.001,3.6236820960766636e-05,28191
1.0,4480,-0.37382182,5.34,6813,4,28344,0.07502674187223117,0.001,3.184600730795258e-05,28247
1.0,4490,-0.37872031,5.34,6826,4,28397,0.06808689534664154,0.001,3.795569573412649e-05,28303
1.0,4500,-0.38635944999999994,5.41,6840,4,28456,0.07172915215293567,0.001,3.4098938461587146e-05,28359
1.0,4510,-0.39560233000000006,5.48,6854,4,28512,0.07333960682153702,0.001,1.973447397176642e-05,28418
1.0,4520,-0.39961715999999997,5.52,6867,4,28566,0.07228031648056847,0.001,2.3664625197333017e-05,28473
1.0,4530,-0.39981484,5.45,6879,4,28615,0.07345055043697357,0.001,1.6586785022809636e-05,28522
1.0,4540,-0.39869839000000007,5.47,6893,4,28672,0.06918245330452918,0.001,2.8958613620488903e-05,28576
1.0,4550,-0.39720558000000006,5.44,6906,4,28726,0.07347503552834193,0.001,3.4014484147822564e-05,28630
1.0,4560,-0.39627297000000006,5.42,6919,4,28779,0.07295762747526169,0.001,2.7796633211047655e-05,28686
1.0,4570,-0.40852215999999997,5.48,6932,4,28833,0.07027416055401166,0.001,3.057909437605607e-05,28738
1.0,4580,-0.41073131,5.67,6951,4,28911,0.07263548725417682,0.001,3.199681399174941e-05,28817
1.0,4590,-0.4120243500000001,5.66,6964,4,28963,0.07539218217134476,0.001,3.9086818287614736e-05,28868
1.0,4600,-0.40483551999999995,5.59,6976,4,29015,0.07603231817483902,0.001,1.9688646716531366e-05,28919
1.0,4610,-0.40409413,5.57,6990,4,29069,0.07042421028017998,0.001,2.2405381969292648e-05,28976
1.0,4620,-0.40641968000000006,5.55,7002,4,29121,0.06902886629104614,0.001,3.0262988184404092e-05,29026
1.0,4630,-0.4090950399999999,5.61,7016,4,29176,0.0711968553562959,0.001,2.7332790523360018e-05,29082
1.0,4640,-0.40284717000000003,5.54,7028,4,29226,0.06880848556756973,0.001,2.228064477094449e-05,29133
1.0,4650,-0.40277519,5.58,7042,4,29284,0.07529037383695443,0.001,2.0547826958742615e-05,29189
1.0,4660,-0.4051785600000001,5.57,7055,4,29336,0.06788153760135174,0.001,2.91024944090168e-05,29243
1.0,4670,-0.39741070000000006,5.57,7068,4,29390,0.06752360798418522,0.001,2.574779091446544e-05,29293
1.0,4680,-0.3961259999999999,5.35,7081,4,29446,0.06946078315377235,0.001,1.8020730203716083e-05,29350
1.0,4690,-0.39500814999999995,5.39,7095,4,29502,0.07265504151582718,0.001,2.4940044750110246e-05,29409
1.0,4700,-0.38762588000000003,5.36,7107,4,29551,0.07191451638936996,0.001,2.9114913104422158e-05,29455
1.0,4710,-0.38940583999999995,5.36,7120,4,29605,0.06806515405575435,0.001,2.7134656193084083e-05,29510
1.0,4720,-0.39387171000000004,5.4,7134,4,29661,0.06706298738718033,0.001,1.8426332280796488e-05,29566
1.0,4730,-0.39071619999999996,5.35,7146,4,29711,0.07978062145411968,0.001,2.141311097147991e-05,29617
1.0,4740,-0.39438806000000004,5.4,7159,4,29766,0.07156052688757579,0.001,1.8575206922832876e-05,29671
1.0,4750,-0.39371100999999986,5.4,7174,4,29824,0.06965233981609345,0.001,3.3456591336289423e-05,29728
1.0,4760,-0.39786279999999996,5.48,7188,4,29884,0.07244417816400528,0.001,2.7874859733856282e-05,29790
1.0,4770,-0.40385186000000006,5.52,7202,4,29942,0.07346187780300777,0.001,2.540910296981262e-05,29848
1.0,4780,-0.39996215000000007,5.52,7216,4,29998,0.0691047025223573,0.001,1.879864157672273e-05,29903
1.0,4790,-0.40249618000000004,5.54,7230,4,30056,0.07505614931384723,0.001,3.56350671305942e-05,29962
1.0,4800,-0.4082554400000001,5.58,7243,4,30109,0.07433056384325028,0.001,2.6440913279657253e-05,30015
1.0,4810,-0.3975820299999999,5.55,7255,4,30160,0.07718078941106796,0.001,1.8639910922502168e-05,30066
1.0,4820,-0.39080798,5.53,7268,4,30214,0.07084758952260017,0.001,2.4847737222444266e-05,30119
1.0,4830,-0.38843647,5.5,7280,4,30261,0.06907476484775543,0.001,3.305863765490358e-05,30168
1.0,4840,-0.38711579,5.49,7293,4,30315,0.07256275564432144,0.001,1.6073244660219642e-05,30220
1.0,4850,-0.38638374000000014,5.45,7306,4,30369,0.07220722883939742,0.001,1.815151081245858e-05,30275
1.0,4860,-0.38331452000000005,5.38,7319,4,30422,0.06903382241725922,0.001,2.4863572616595774e-05,30329
1.0,4870,-0.37572739000000005,5.31,7331,4,30473,0.07688732631504536,0.001,2.246219128210214e-05,30379
1.0,4880,-0.37241645000000007,5.31,7345,4,30529,0.07548442631959915,0.001,3.6848778836429116e-05,30434
1.0,4890,-0.3735811400000001,5.26,7358,4,30582,0.07471884600818157,0.001,1.8942525684906286e-05,30486
1.0,4900,-0.37367819000000013,5.28,7371,4,30637,0.07561665214598179,0.001,2.4796474463073537e-05,30543
1.0,4910,-0.37783608999999996,5.28,7384,4,30688,0.06966625452041626,0.001,1.311923042521812e-05,30593
1.0,4920,-0.37686555000000005,5.25,7396,4,30739,0.07161286473274231,0.001,1.7380938697897363e-05,30644
1.0,4930,-0.38598516000000005,5.31,7409,4,30792,0.07300658896565437,0.001,2.3098553356248885e-05,30698
1.0,4940,-0.39122144000000003,5.36,7423,4,30851,0.07242676864067714,0.001,2.1407302180402137e-05,30756
1.0,4950,-0.3940077899999999,5.43,7438,4,30912,0.07373146402339141,0.001,3.30872465686601e-05,30817
1.0,4960,-0.40164210000000006,5.51,7453,4,30973,0.0762662688891093,0.001,2.4473141820635647e-05,30878
1.0,4970,-0.4016487699999999,5.52,7466,4,31025,0.07591125865777333,0.001,3.124349132122006e-05,30931
1.0,4980,-0.4063761999999999,5.49,7479,4,31078,0.07125552495320638,0.001,2.9541714260024794e-05,30983
1.0,4990,-0.4062547400000001,5.51,7492,4,31133,0.0701559193432331,0.001,1.8211460337624884e-05,31038
1.0,5000,-0.4043770300000001,5.49,7505,4,31186,0.06730468198657036,0.001,2.337092837478849e-05,31089
1.0,5010,-0.41164850999999997,5.52,7518,4,31240,0.07982746809720993,0.001,2.999664575327188e-05,31147
1.0,5020,-0.4105614000000001,5.57,7532,4,31296,0.07170647382736206,0.001,5.4899406677577645e-05,31202
1.0,5030,-0.40976265,5.61,7546,4,31353,0.073032071813941,0.001,3.431713867030339e-05,31258
1.0,5040,-0.40839198000000004,5.59,7560,4,31410,0.07664669925967853,0.001,4.9632343385989465e-05,31315
1.0,5050,-0.41287131999999993,5.56,7574,4,31468,0.06658452314635117,0.001,3.46755183879092e-05,31374
1.0,5060,-0.4022660799999999,5.47,7586,4,31520,0.06821487657725811,0.001,2.940535841844394e-05,31425
1.0,5070,-0.40541115999999994,5.56,7601,4,31581,0.07063430696725845,0.001,2.3269640951184557e-05,31484
