#{"t_start": 1702801556.484805, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.380432,3,251.472766
-0.711178,3,252.493259
-0.338753,2,253.027744
-0.280241,2,253.52057
-0.313424,2,254.028539
-0.388746,2,254.534241
-0.463389,2,255.056883
-0.307155,2,255.609438
-0.318383,2,256.108097
-0.464873,3,257.131881
-0.299756,2,257.634155
-0.395718,2,258.166028
-0.36457,2,258.651749
-0.31645,2,259.171208
-0.209259,2,259.667273
-0.25962,2,260.186261
-0.528875,2,260.679125
-0.398227,2,261.184993
-0.620262,3,262.19932
-0.348017,2,262.73748
-0.266774,2,263.221284
-0.330898,2,263.710802
-0.411901,2,264.218079
-0.438309,2,264.745502
-0.40188,2,265.281888
-0.373256,2,265.857023
-0.324508,2,266.362928
-0.721897,3,267.380203
-0.397446,2,267.944191
-0.434891,2,268.452382
-0.312935,2,268.942577
-0.358857,2,269.449709
-0.382763,2,270.019734
-0.24746,2,270.509767
-0.299767,2,271.006657
-0.563753,3,272.087995
-0.550441,3,273.196186
-0.379481,2,273.757685
-0.478584,3,274.767924
-0.401265,2,275.288761
-0.242124,2,275.784924
-0.341034,2,276.283955
-0.595237,3,277.327549
-0.485042,2,277.860202
-0.299379,2,278.356587
-0.422469,3,279.350573
-0.453866,3,280.401816
-0.45259,2,280.987484
-0.355361,2,281.498275
-0.675077,3,282.537541
-0.35396,2,283.083148
-0.274751,2,283.62133
-0.382604,2,284.133606
-0.38917,3,285.196879
-0.348801,2,285.683145
-0.45889,3,286.702044
-0.643344,3,287.755672
-0.613309,3,288.804152
-0.460399,3,289.834159
-0.387916,2,290.382053
-0.309689,2,290.900389
-0.487346,2,291.439396
-0.366536,2,291.98661
-0.34093,2,292.523405
-0.363094,2,293.030664
-0.326594,2,293.540613
-0.637968,3,294.558173
-0.323004,2,295.096294
-0.368637,2,295.638831
-0.413125,2,296.149531
-0.392974,2,296.676903
-0.610037,3,297.699959
-0.503281,2,298.216171
-0.313443,2,298.758296
-0.40409,2,299.280715
-0.306919,2,299.775364
-0.59617,3,300.758333
-0.563253,3,301.75624
-0.382079,2,302.31958
-0.471296,2,302.828701
-0.477656,3,303.839648
-0.368363,2,304.4084
-0.535096,3,305.436567
-0.390609,2,305.926314
-0.382465,2,306.418075
-0.280467,2,306.967496
-0.353309,2,307.474787
-0.354585,2,307.99091
-0.702058,3,309.041325
-0.461952,2,309.59414
-0.379205,2,310.100449
-0.41481,2,310.592847
-0.299638,2,311.088306
-0.359201,2,311.638504
-0.416747,2,312.116134
-0.365658,2,312.632828
-0.45619,2,313.220197
-0.637306,3,314.257692
-0.341693,2,314.815818
-0.331114,2,315.335524
-0.239947,2,315.890181
-0.436635,2,316.41871
-0.487505,3,317.435707
-0.261223,2,317.953543
-0.38323,2,318.490371
-0.329836,2,319.035788
-0.417112,3,320.038758
-0.757143,3,321.135411
-0.342464,2,321.692651
-0.365637,2,322.197789
-0.558368,3,323.258459
-0.36104,2,323.776677
-0.553927,3,324.809325
-0.322444,3,325.887274
-0.607784,3,326.864914
-0.451647,2,327.446983
-0.446099,2,327.950519
-0.39172,2,328.442937
-0.522544,2,328.926174
-0.413262,2,329.429604
-0.328075,2,329.953501
-0.482987,2,330.529283
-0.432303,2,331.016069
-0.358643,2,331.507431
-0.488269,2,332.000071
-0.31954,2,332.510531
-0.562783,3,333.554115
-0.440423,2,334.112146
-0.62814,3,335.173791
-0.412535,2,335.740408
-0.301663,2,336.285468
-0.355969,2,336.794363
-0.408327,3,337.813673
-0.265001,2,338.340789
-0.423643,2,338.824295
-0.423939,3,339.830461
-0.491766,2,340.38451
-0.333539,2,340.907043
-0.369645,3,341.91327
-0.436268,3,342.961625
-0.384173,2,343.519646
-0.33363,2,344.029433
-0.509215,3,345.067501
-0.563643,3,346.170654
-0.545136,3,347.178735
-0.372339,2,347.674359
-0.343805,2,348.209868
-0.529911,3,349.266837
-0.6183,3,350.29671
-0.28467,2,350.867309
-0.298609,2,351.404953
-0.417406,2,351.92908
-0.579391,3,352.936862
-0.363564,2,353.437144
-0.331326,2,353.94562
-0.409014,2,354.461369
-0.28747,2,355.027488
-0.433961,3,356.0389
-0.319114,2,356.627712
-0.309913,2,357.110291
-0.335451,2,357.597173
-0.53672,3,358.590154
-0.291898,2,359.098674
-0.42448,3,360.149237
-0.390103,2,360.726381
-0.370092,2,361.216424
-0.335419,2,361.695833
-0.27666,2,362.233928
-0.53326,3,363.188583
-0.392457,2,363.769076
-0.412379,2,364.298012
-0.287997,2,364.807084
-0.369686,2,365.345698
-0.709653,3,366.441619
-0.380196,2,366.964052
-0.334796,2,367.512969
-0.516902,3,368.517698
