rollout/success_rate,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
0.01,4156,868,-0.9274844200000001,6.72,670,4,0.001676122092508844,0.001,4053,0.8925133148829142
0.02,4221,882,-0.93217214,6.68,680,4,0.0012002770478526752,0.001,4118,0.9053583145141602
0.02,4271,892,-0.93461405,6.61,690,4,0.0010901362734979817,0.001,4168,0.9185679703950882
0.01,4342,907,-0.94372411,6.67,700,4,0.0012611063596393382,0.001,4239,0.9184836745262146
0.01,4398,919,-0.9401026499999999,6.66,710,4,0.0009691210247443191,0.001,4300,0.9371695816516876
0.01,4464,932,-0.93442705,6.64,720,4,0.0009105859873151141,0.001,4361,0.9519198934237162
0.01,4529,946,-0.93337872,6.62,730,4,0.0028466654143163134,0.001,4431,0.9460186163584391
0.01,4579,957,-0.9311489300000002,6.52,740,4,0.0021055603200303657,0.001,4481,0.9532604416211446
0.02,4649,971,-0.86031618,6.17,750,4,0.0018024371238425374,0.001,4546,0.9577402174472809
0.03,4705,983,-0.8411326199999999,6.08,760,4,0.0010932233126368374,0.001,4602,0.9585820287466049
0.03,4771,997,-0.8444534699999999,6.15,770,4,0.0016002018486947886,0.001,4667,0.9732579588890076
0.02,4841,1012,-0.84439901,6.2,780,4,0.0013704630379964197,0.001,4738,0.9881394356489182
0.03,4930,1032,-0.8990969399999998,6.59,790,4,0.0030420678958762437,0.001,4828,0.9835277199745178
0.03,5032,1054,-0.9340167300000001,6.9,800,4,0.003149555472191423,0.001,4927,0.9863510012626648
0.03,5130,1075,-0.97647085,7.32,810,4,0.002798441939780282,0.001,5025,1.003757506608963
0.03,5211,1093,-1.0023082,7.47,820,4,0.0014866921119391918,0.001,5106,1.01427161693573
0.03,5298,1111,-1.02336515,7.69,830,4,0.003605512643439902,0.001,5192,1.0192030668258667
0.03,5434,1142,-1.0862527899999999,8.55,840,4,0.003727023555573238,0.001,5318,1.022215873003006
0.03,5547,1167,-1.1064156099999998,8.98,850,4,0.0031957448585532033,0.001,5432,1.045649460383824
0.02,5625,1185,-1.12595277,9.2,860,4,0.004547641845420003,0.001,5520,1.049415111541748
0.02,5760,1215,-1.1847638600000001,9.89,870,4,0.003705983835970983,0.001,5640,1.061574935913086
0.02,6076,1288,-1.4495644699999999,12.35,880,4,0.0020064113713386986,0.001,5971,1.110937237739563
0.01,6179,1312,-1.4289878899999997,12.49,890,4,0.002874680202575805,0.001,6081,1.1137874885038896
0.01,6506,1387,-1.6488034599999997,14.74,900,4,0.00272436483646743,0.001,6310,1.135479599237442
0.02,7125,1535,-1.9826556000000002,19.95,910,4,0.0033041211031377316,0.001,6929,1.1442991399765015
0.02,7532,1632,-2.23958727,23.21,920,4,0.002711569157648174,0.001,7404,1.1389908658133612
0.05,7960,1733,-2.41766001,26.62,930,4,0.0028769391437526793,0.001,7853,1.1424858355522156
0.09,8658,1900,-2.61551227,32.24,940,4,0.004248720270115882,0.001,8462,1.1264466452598572
0.12,9146,2017,-2.7564082900000004,35.99,950,4,0.013361174147576094,0.001,8950,1.122287392616272
0.15,9685,2146,-2.9129330300000005,40.6,960,4,0.007860457461157983,0.001,9489,1.0770405054092407
0.2,10005,2223,-2.946421749999999,42.45,970,4,0.00540985916624777,0.001,9907,1.041190276145935
0.23,10433,2325,-2.8753195999999996,43.57,980,4,0.00625166273675859,0.001,10237,1.0128650665283203
0.27,10907,2438,-2.9924833200000007,47.28,990,4,0.0025457850424572825,0.001,10711,0.9762585163116455
0.3,11433,2565,-2.8926435500000007,49.27,1000,4,0.005853885426186025,0.001,11335,0.9433177256584168
0.34,11643,2615,-2.5627529799999995,45.18,1010,4,0.004551591584458947,0.001,11541,0.9110602736473083
0.4,11929,2682,-2.3827177699999997,43.97,1020,4,0.0080777324203934,0.001,11733,0.9164160291353861
0.45,12198,2747,-2.2342179900000003,42.38,1030,4,0.00541192902867698,0.001,12087,0.9086489800749153
0.48,12403,2796,-2.0235474700000005,37.45,1040,4,0.006071455676906875,0.001,12298,0.9061704107693264
0.52,12573,2837,-1.8693069299999998,34.27,1050,4,0.007148772546249192,0.001,12471,0.8797741770744324
0.56,12816,2895,-1.7447379200000004,31.31,1060,4,0.009295723245789608,0.001,12713,0.865644097328186
0.59,13114,2967,-1.7217210300000003,31.09,1070,4,0.006180821400549676,0.001,13010,0.8486051321029663
0.65,13215,2991,-1.52159525,27.82,1080,4,0.007269269359918932,0.001,13098,0.8260560433069865
0.69,13396,3034,-1.39877302,24.89,1090,4,0.0035416847094893456,0.001,13200,0.8159485459327698
0.72,13501,3060,-1.2304119800000002,20.68,1100,4,0.008432690193876624,0.001,13398,0.7993903875350952
0.73,13572,3077,-1.16931358,19.29,1110,4,0.007253898249473423,0.001,13468,0.7991752475500107
0.75,13737,3116,-1.0892240800000001,18.08,1120,4,0.007797474307673318,0.001,13639,0.7717941006024679
0.73,14158,3217,-1.1327604,19.6,1130,4,0.008457043673843145,0.001,14060,0.7389248609542847
0.74,14312,3254,-1.1003729300000002,19.09,1140,4,0.007142682885751128,0.001,14209,0.7180066704750061
0.74,14508,3301,-1.1142437600000001,19.35,1150,4,0.007653028380591422,0.001,14410,0.7215908753871918
0.76,14615,3327,-1.0801596599999999,17.99,1160,4,0.010679982777219266,0.001,14517,0.6851295232772827
0.76,14691,3345,-1.00179783,15.77,1170,4,0.005467947468989425,0.001,14593,0.6950175315141678
0.77,14794,3370,-1.0028871700000002,15.79,1180,4,0.008401197167889526,0.001,14693,0.679468592007955
0.79,14943,3405,-0.99667939,15.47,1190,4,0.010049841017462313,0.001,14831,0.6549282371997833
0.8,15133,3451,-1.02219921,16.32,1200,4,0.00706796208396554,0.001,15029,0.6333452463150024
0.83,15226,3473,-1.0418143,16.54,1210,4,0.009035580093041062,0.001,15113,0.6705150008201599
0.83,15296,3490,-1.0079646199999999,15.59,1220,4,0.007842635004115956,0.001,15193,0.6048362453778585
0.85,15379,3510,-0.9031034999999998,12.21,1230,4,0.009241799025663308,0.001,15277,0.5886182387669882
0.83,15539,3549,-0.9097215599999998,12.27,1240,4,0.00965059531154111,0.001,15441,0.6056189835071564
0.84,15618,3568,-0.8679960099999998,11.1,1250,4,0.007667060941457748,0.001,15514,0.5776633024215698
0.85,15695,3586,-0.8477306200000001,10.8,1260,4,0.00824226118857041,0.001,15592,0.5474439412355423
0.86,15763,3602,-0.84352457,10.72,1270,4,0.007677266839891672,0.001,15665,0.6104429761568705
0.84,15840,3621,-0.8266781499999999,10.46,1280,4,0.006808058645289678,0.001,15738,0.5638044306210109
0.82,15996,3658,-0.8272453100000001,10.53,1290,4,0.009294808842241764,0.001,15893,0.5040999054908752
0.83,16066,3675,-0.7927383499999999,9.33,1300,4,0.009004746829824788,0.001,15965,0.5213202834129333
0.82,16125,3689,-0.78128614,8.99,1310,4,0.006338570266962051,0.001,16021,0.4767380356788635
0.82,16190,3705,-0.7900175500000001,8.94,1320,4,0.007667039210597674,0.001,16086,0.5175633311271668
0.82,16269,3724,-0.79214746,8.9,1330,4,0.007854428607970476,0.001,16171,0.49825942516326904
0.86,16354,3744,-0.7664779899999999,8.15,1340,4,0.009590556534628073,0.001,16240,0.5159899095694224
0.84,16409,3757,-0.7623898800000002,7.91,1350,4,0.007084592303726822,0.001,16311,0.4942289739847183
0.83,16482,3775,-0.76508545,7.87,1360,4,0.008130777860060334,0.001,16381,0.47680391867955524
0.82,16537,3788,-0.75592426,7.74,1370,4,0.00815971614792943,0.001,16436,0.4852263927459717
0.84,16604,3804,-0.7615408299999998,7.64,1380,4,0.008277212402650289,0.001,16502,0.43544796854257584
0.85,16667,3819,-0.73913798,6.71,1390,4,0.00795904513714569,0.001,16564,0.4496685191988945
0.84,16725,3833,-0.7356314300000001,6.59,1400,4,0.007586807892140415,0.001,16623,0.4821799099445343
0.85,16787,3848,-0.73633268,6.62,1410,4,0.00660288380458951,0.001,16683,0.46388083696365356
0.86,16848,3862,-0.72842326,6.58,1420,4,0.007919130647288901,0.001,16750,0.45583468675613403
0.85,16902,3875,-0.71731277,6.33,1430,4,0.00786627922207117,0.001,16798,0.4187898238499959
0.84,16963,3890,-0.71544909,6.09,1440,4,0.007091915833630732,0.001,16862,0.44031620025634766
0.87,17032,3907,-0.72683548,6.23,1450,4,0.007808491510028641,0.001,16929,0.40210707982381183
0.85,17087,3920,-0.7251553299999999,6.05,1460,4,0.007421791378874332,0.001,16985,0.415279783308506
0.86,17146,3934,-0.7223869800000001,6.09,1470,4,0.007250150122369329,0.001,17044,0.3998522261778514
0.85,17208,3949,-0.7212552600000001,6.04,1480,4,0.0071641910665978985,0.001,17104,0.4078205426534017
0.85,17270,3964,-0.71482934,6.03,1490,4,0.006166400213260204,0.001,17166,0.4424992874264717
0.86,17337,3980,-0.7152286000000002,6.12,1500,4,0.007731310499366373,0.001,17239,0.41864122450351715
0.85,17393,3993,-0.7114921400000002,6.06,1510,4,0.006419782526791096,0.001,17290,0.4052262306213379
0.85,17458,4009,-0.71985279,6.1,1520,4,0.005663307782794748,0.001,17355,0.39348403612772626
0.86,17519,4023,-0.7216757899999999,6.17,1530,4,0.00628763639057676,0.001,17417,0.4114789267381032
0.85,17578,4038,-0.728812,6.15,1540,4,0.0060301961244216985,0.001,17480,0.382308229804039
0.83,17636,4051,-0.72446268,6.04,1550,4,0.006045738467946649,0.001,17533,0.35916033387184143
0.85,17697,4066,-0.72449928,6.1,1560,4,0.006909556454047561,0.001,17594,0.3598420023918152
0.84,17759,4081,-0.73182933,6.13,1570,4,0.0068654817684243126,0.001,17657,0.36796171466509503
0.81,17808,4093,-0.7208025499999999,6.0,1580,4,0.005443384017174442,0.001,17710,0.37334025899569195
0.81,17868,4107,-0.72517092,5.98,1590,4,0.005657807644456625,0.001,17764,0.3615238666534424
0.82,17930,4122,-0.7267301500000001,5.93,1600,4,0.006209363074352344,0.001,17827,0.3849564492702484
0.84,17994,4137,-0.7308221500000001,6.01,1610,4,0.006109398712093632,0.001,17893,0.338443785905838
0.83,18055,4152,-0.72263307,5.97,1620,4,0.005445893543461959,0.001,17952,0.3388313551743825
0.81,18104,4164,-0.72063198,5.85,1630,4,0.005566290696151555,0.001,18001,0.36385950446128845
0.82,18166,4178,-0.71930485,5.88,1640,4,0.005849556265664952,0.001,18064,0.3477747365832329
0.83,18229,4194,-0.7193355300000001,5.93,1650,4,0.005292750953231007,0.001,18126,0.37234821915626526
0.83,18292,4209,-0.7188372199999999,5.95,1660,4,0.004756906380256017,0.001,18190,0.3261436919371287
0.85,18356,4224,-0.71746703,5.97,1670,4,0.004502372417066779,0.001,18255,0.3146304090817769
0.87,18412,4237,-0.7236312599999999,6.04,1680,4,0.004924728884361684,0.001,18310,0.3265298381447792
0.87,18472,4252,-0.7176324099999999,6.04,1690,4,0.004495993349701166,0.001,18371,0.33406195044517517
0.86,18530,4266,-0.7164773500000001,6.0,1700,4,0.004874198497938258,0.001,18429,0.32474857568740845
0.86,18597,4282,-0.72498387,6.03,1710,4,0.004419810837134719,0.001,18494,0.2974393963813782
0.86,18657,4296,-0.7320477099999998,6.02,1720,4,0.004311190888984129,0.001,18554,0.29513362795114517
0.88,18708,4308,-0.72858984,6.04,1730,4,0.00485452488064766,0.001,18607,0.2786463797092438
0.88,18767,4323,-0.72100592,6.01,1740,4,0.004196115490049124,0.001,18666,0.32662613193194073
0.88,18827,4337,-0.7203423200000002,5.98,1750,4,0.0038941629297499147,0.001,18724,0.3129689544439316
0.87,18877,4349,-0.7081003599999999,5.85,1760,4,0.0037182990151147046,0.001,18774,0.3332874079545339
0.86,18934,4363,-0.7114462400000001,5.78,1770,4,0.0038320681002611914,0.001,18832,0.31011080741882324
0.87,18995,4377,-0.7146073000000002,5.83,1780,4,0.004043882479891181,0.001,18892,0.27830884605646133
0.88,19061,4393,-0.71605015,5.89,1790,4,0.003908147492135565,0.001,18960,0.30301113923390705
0.87,19115,4406,-0.70494966,5.85,1800,4,0.00386186977266334,0.001,19013,0.28018148243427277
0.85,19171,4419,-0.69505039,5.74,1810,4,0.003959801580224719,0.001,19067,0.30929983655611676
0.85,19227,4433,-0.6871685099999999,5.7,1820,4,0.0037016094300068086,0.001,19129,0.30956557393074036
0.87,19291,4448,-0.7037981800000002,5.83,1830,4,0.003165930121516188,0.001,19189,0.3017658491929372
0.86,19348,4462,-0.7058120699999999,5.81,1840,4,0.003236495394958183,0.001,19246,0.2954985424876213
0.87,19410,4477,-0.7085150200000001,5.83,1850,4,0.0035840928155396667,0.001,19309,0.2990798354148865
0.88,19471,4491,-0.7188906999999999,5.94,1860,4,0.0033694086130708458,0.001,19368,0.2806599239508311
0.88,19530,4506,-0.71346602,5.96,1870,4,0.0031959641880045333,0.001,19427,0.28526897231737774
0.87,19590,4520,-0.70629872,5.95,1880,4,0.0033808159350883216,0.001,19492,0.3036559447646141
0.85,19655,4536,-0.7099558300000001,5.94,1890,4,0.0035068026918452233,0.001,19553,0.2889590933918953
0.88,19719,4551,-0.71488568,6.04,1900,4,0.0031196602697794638,0.001,19618,0.28954724470774335
0.89,19780,4566,-0.71644536,6.09,1910,4,0.0033530856017023325,0.001,19677,0.28691959381103516
0.9,19843,4581,-0.72181425,6.16,1920,4,0.0028117494269584617,0.001,19741,0.2891451418399811
0.88,19898,4594,-0.70923883,6.07,1930,4,0.0029074259634528843,0.001,19800,0.274374395608902
0.9,19959,4609,-0.70646802,6.11,1940,4,0.003260234215607246,0.001,19858,0.25213582813739777
0.87,20014,4622,-0.69185186,6.04,1950,4,0.0032525310234632343,0.001,19912,0.26627401262521744
0.88,20079,4637,-0.6978260400000003,6.08,1960,4,0.003050359198823571,0.001,19976,0.2918699383735657
0.88,20135,4651,-0.69393837,6.05,1970,4,0.0026501338330230544,0.001,20033,0.26813427607218426
0.88,20194,4665,-0.7022753800000001,6.04,1980,4,0.002736192662268877,0.001,20091,0.2986088693141937
0.89,20254,4679,-0.7016304099999999,5.99,1990,4,0.0025976724323949645,0.001,20152,0.2628282383084297
0.87,20307,4692,-0.7029063899999999,5.88,2000,4,0.0027555424021556973,0.001,20209,0.2538968324661255
0.86,20362,4705,-0.6943858499999999,5.82,2010,4,0.002726563684908407,0.001,20261,0.25593148668607074
0.84,20420,4719,-0.6833775200000001,5.77,2020,4,0.0027329123445919584,0.001,20317,0.2709304392337799
0.85,20479,4733,-0.6864019699999999,5.81,2030,4,0.002405742493768533,0.001,20377,0.2611154466867447
0.85,20544,4749,-0.6941605700000001,5.85,2040,4,0.0025292532324480512,0.001,20441,0.250316043694814
0.87,20606,4764,-0.7076600000000002,5.92,2050,4,0.002503696441029509,0.001,20504,0.26243727405865985
0.85,20664,4778,-0.6990197700000002,5.85,2060,4,0.002377835235425404,0.001,20561,0.2655075341463089
0.85,20721,4791,-0.70549646,5.86,2070,4,0.002228585570784552,0.001,20619,0.28334418932596844
0.85,20777,4805,-0.6999498900000001,5.83,2080,4,0.0022668962366878985,0.001,20674,0.2533028721809387
0.85,20835,4819,-0.69138627,5.81,2090,4,0.002286180038936436,0.001,20731,0.25788259506225586
0.85,20892,4833,-0.6964535500000002,5.85,2100,4,0.002478547254577279,0.001,20789,0.2419632077217102
0.84,20939,4844,-0.68865032,5.77,2110,4,0.0024011936814834676,0.001,20841,0.24146175881226858
0.83,20989,4856,-0.6916084899999998,5.69,2120,4,0.002604402867811067,0.001,20886,0.2617480531334877
0.84,21052,4871,-0.6917807,5.73,2130,4,0.002123679470969364,0.001,20950,0.2636576071381569
0.83,21111,4885,-0.69378862,5.67,2140,4,0.0023611406130450113,0.001,21008,0.2795603647828102
0.82,21164,4898,-0.6837307300000001,5.58,2150,4,0.0021904478448310067,0.001,21062,0.262842271476984
0.84,21228,4913,-0.6939459500000001,5.64,2160,4,0.002244833274744451,0.001,21126,0.25353900094827014
0.85,21289,4928,-0.69189432,5.68,2170,4,0.0020721524100129804,0.001,21186,0.2616620163122813
0.85,21343,4941,-0.6895208599999999,5.66,2180,4,0.0020599248382495716,0.001,21241,0.25155114009976387
0.83,21394,4953,-0.6877147400000001,5.59,2190,4,0.0020191222429275513,0.001,21296,0.2815038561820984
0.83,21452,4967,-0.6859947700000001,5.6,2200,4,0.0021120888801912465,0.001,21349,0.2588488310575485
0.84,21509,4981,-0.7011698000000002,5.7,2210,4,0.002030043214160417,0.001,21405,0.25570257008075714
0.88,21576,4997,-0.7156109799999999,5.87,2220,4,0.0022879871539771557,0.001,21474,0.24434136350949606
0.85,21626,5009,-0.70811988,5.74,2230,4,0.0019153637695126235,0.001,21524,0.24624123175938925
0.86,21696,5025,-0.7061945900000001,5.85,2240,4,0.001772264318008508,0.001,21594,0.25889404118061066
0.86,21752,5039,-0.7055864999999999,5.88,2250,4,0.0018123930397753913,0.001,21648,0.2501964072386424
0.85,21819,5055,-0.70624991,5.91,2260,4,0.002057348746651163,0.001,21713,0.2614106684923172
0.84,21879,5069,-0.7064053100000001,5.9,2270,4,0.0018689879881484167,0.001,21776,0.24122215434908867
0.86,21941,5084,-0.70913246,5.98,2280,4,0.0019119746517390012,0.001,21839,0.24636167287826538
0.89,22002,5099,-0.7140070000000002,6.08,2290,4,0.0019537759944796562,0.001,21900,0.26584885517756146
0.9,22065,5114,-0.7107102500000002,6.13,2300,4,0.0019305658206576481,0.001,21962,0.25086040794849396
0.9,22122,5128,-0.7107501799999999,6.13,2310,4,0.001820922613010875,0.001,22019,0.23862631618976593
0.9,22184,5143,-0.69928217,6.08,2320,4,0.0019691490102559327,0.001,22081,0.25702399015426636
0.91,22236,5155,-0.6993367,6.1,2330,4,0.0017861669378665586,0.001,22135,0.2504245539506276
0.91,22296,5170,-0.6916099,6.0,2340,4,0.0017128550680354238,0.001,22193,0.24864549934864044
0.91,22352,5183,-0.6976530900000002,6.0,2350,4,0.001650965694958965,0.001,22249,0.2638505697250366
0.91,22415,5198,-0.6986775100000001,5.96,2360,4,0.0017957796808332205,0.001,22312,0.25583015382289886
0.9,22471,5211,-0.7014479499999999,5.92,2370,4,0.001924250682350248,0.001,22373,0.2613696853319804
0.89,22537,5227,-0.7129008299999999,5.96,2380,4,0.0019131145672872663,0.001,22435,0.24452785775065422
0.88,22602,5243,-0.7167924099999999,6.0,2390,4,0.001874362598755397,0.001,22498,0.2426391765475273
0.88,22662,5257,-0.71972581,5.97,2400,4,0.0016631550582436223,0.001,22560,0.23195699354012808
0.89,22719,5271,-0.7129699099999999,5.97,2410,4,0.0016946637936468636,0.001,22617,0.2497853289047877
0.88,22776,5285,-0.7145704700000001,5.92,2420,4,0.001623151358217001,0.001,22674,0.25591809550921124
0.9,22835,5299,-0.71861548,5.99,2430,4,0.0017390739638358354,0.001,22732,0.25926751891771954
0.9,22905,5316,-0.73241063,6.09,2440,4,0.0016081802896223962,0.001,22803,0.24381340543429056
0.91,22969,5331,-0.73596536,6.17,2450,4,0.0017348895947049772,0.001,22867,0.24780075252056122
0.92,23032,5346,-0.7335102400000001,6.17,2460,4,0.0014428575717223187,0.001,22930,0.2516411989927292
0.92,23088,5360,-0.7324365599999999,6.17,2470,4,0.0016608488513156772,0.001,22986,0.25847047567367554
0.91,23139,5372,-0.71810504,6.02,2480,4,0.0015718060700843732,0.001,23036,0.24849658211072287
0.9,23194,5385,-0.7126819599999998,5.92,2490,4,0.0014531047199852765,0.001,23092,0.24352610111236572
0.91,23263,5402,-0.7296590500000001,6.01,2500,4,0.0015806857097361768,0.001,23160,0.23734264820814133
0.89,23317,5415,-0.7349106199999998,5.98,2510,4,0.0016416084420468127,0.001,23219,0.22772616147994995
0.9,23384,5431,-0.7417431600000001,6.08,2520,4,0.0014303079224191606,0.001,23281,0.23126482466856638
0.89,23444,5445,-0.7470867800000001,6.09,2530,4,0.0016401372184710844,0.001,23342,0.23649626597762108
0.89,23505,5460,-0.7369018199999999,6.0,2540,4,0.0016610016880024756,0.001,23403,0.24463306864102682
0.9,23568,5475,-0.73711226,5.99,2550,4,0.0015883786005101033,0.001,23466,0.25842148810625076
0.9,23636,5491,-0.736528,6.04,2560,4,0.0015134500426938757,0.001,23535,0.2281276248395443
0.9,23693,5505,-0.74253001,6.05,2570,4,0.0015745072547967236,0.001,23590,0.24177141984303793
0.91,23755,5520,-0.7482359599999999,6.16,2580,4,0.001816491053129236,0.001,23657,0.24416381617387137
0.92,23818,5535,-0.7528173900000001,6.24,2590,4,0.0015824633883312345,0.001,23716,0.24787692228953043
0.92,23880,5550,-0.7374999600000001,6.17,2600,4,0.0014803496499856312,0.001,23778,0.2530546138683955
0.95,23946,5566,-0.7477004299999997,6.29,2610,4,0.0015671457319209974,0.001,23844,0.2511240243911743
0.95,24012,5581,-0.7461042099999999,6.28,2620,4,0.001595521778134363,0.001,23911,0.22523886958758035
0.96,24078,5597,-0.74674087,6.34,2630,4,0.0013994415889361075,0.001,23975,0.2489516387383143
0.95,24136,5611,-0.7476514300000001,6.31,2640,4,0.001418668757348011,0.001,24034,0.23992308974266052
0.95,24203,5627,-0.7558368799999999,6.35,2650,4,0.0013850084007052438,0.001,24100,0.2365681305527687
0.94,24265,5642,-0.7585186400000002,6.29,2660,4,0.001320374697180731,0.001,24162,0.25374746695160866
0.94,24322,5656,-0.7576322399999998,6.29,2670,4,0.0013357448291831783,0.001,24219,0.2535741329193115
0.94,24383,5670,-0.7558482699999999,6.28,2680,4,0.00143429027715077,0.001,24281,0.25519630312919617
0.95,24447,5686,-0.7544059000000002,6.29,2690,4,0.001290103905679037,0.001,24345,0.24150251348813376
0.92,24498,5698,-0.7523649499999999,6.18,2700,4,0.0012999835224556072,0.001,24396,0.2544165998697281
0.9,24552,5711,-0.74371812,6.06,2710,4,0.0012486004270613194,0.001,24450,0.25191932916641235
0.9,24620,5727,-0.7428228299999999,6.08,2720,4,0.0012398033868521452,0.001,24514,0.2462204471230507
0.9,24689,5744,-0.73680442,6.11,2730,4,0.001305935167086621,0.001,24587,0.2355697937309742
0.89,24744,5757,-0.7342818999999998,6.08,2740,4,0.001347501459531486,0.001,24643,0.2404954731464386
0.87,24795,5769,-0.7177927600000003,5.92,2750,4,0.0012414293430213416,0.001,24694,0.2356831356883049
0.86,24852,5783,-0.7175060500000001,5.87,2760,4,0.001285201171413064,0.001,24754,0.23643249770005545
0.84,24901,5795,-0.7034389400000001,5.79,2770,4,0.0011118395486846566,0.001,24799,0.24396541714668274
0.85,24964,5810,-0.70214233,5.81,2780,4,0.0012885443672227364,0.001,24862,0.2461608648300171
0.83,25022,5824,-0.7017209,5.75,2790,4,0.0012384741733382856,0.001,24920,0.2346470020711422
0.86,25084,5839,-0.6984875600000001,5.86,2800,4,0.0013467724978302915,0.001,24982,0.23135900994141897
0.85,25137,5851,-0.6947449799999997,5.85,2810,4,0.0012387904405061687,0.001,25034,0.23865070194005966
0.85,25206,5868,-0.7000608800000001,5.86,2820,4,0.0012738958300490464,0.001,25103,0.24730712175369263
0.83,25266,5882,-0.7022212999999999,5.77,2830,4,0.0012033369469766815,0.001,25168,0.24782739082972208
0.84,25326,5896,-0.70732666,5.82,2840,4,0.0012249460144500648,0.001,25223,0.2426223705212275
0.85,25385,5911,-0.71521591,5.9,2850,4,0.001222708689359327,0.001,25283,0.24123722314834595
0.87,25443,5925,-0.7051732299999999,5.91,2860,4,0.001181468483991921,0.001,25341,0.23380626241366068
0.89,25497,5938,-0.71755369,5.96,2870,4,0.00114971146519695,0.001,25396,0.24189937487244606
0.89,25564,5954,-0.7189895799999998,6.0,2880,4,0.0012023072146500151,0.001,25462,0.2429972936709722
0.91,25633,5970,-0.7216462899999999,6.11,2890,4,0.0011907357589474746,0.001,25531,0.2441097398598989
0.91,25698,5986,-0.7270441000000001,6.14,2900,4,0.001170700784617414,0.001,25596,0.26444228490193683
0.91,25751,5998,-0.7273599600000001,6.14,2910,4,0.0012282422588517268,0.001,25649,0.2541179160277049
0.91,25818,6015,-0.7271720199999998,6.12,2920,4,0.0012054553953930736,0.001,25716,0.2613018974661827
0.92,25873,6028,-0.71864701,6.07,2930,4,0.0011848019535786339,0.001,25771,0.2382218837738037
0.9,25922,6040,-0.70894265,5.96,2940,4,0.0012561980235789502,0.001,25820,0.22450286895036697
0.87,25966,6050,-0.6983559400000001,5.81,2950,4,0.001342647010460496,0.001,25868,0.22074292600154877
0.86,26027,6065,-0.7085329900000003,5.84,2960,4,0.001224669492027412,0.001,25924,0.24516205489635468
0.86,26078,6077,-0.69994736,5.81,2970,4,0.0012154723808635026,0.001,25976,0.24671897292137146
0.82,26125,6088,-0.6946609900000001,5.61,2980,4,0.0012533159627180015,0.001,26027,0.23983671267827353
0.79,26183,6102,-0.69078737,5.5,2990,4,0.0012043535455384038,0.001,26085,0.2498335659503937
0.78,26244,6117,-0.6897485400000001,5.46,3000,4,0.0012287244899198413,0.001,26141,0.24647462368011475
0.8,26303,6131,-0.6871005500000001,5.52,3010,4,0.0011687574908137322,0.001,26201,0.24471305310726166
0.78,26361,6145,-0.6736867200000001,5.43,3020,4,0.0011435129147555148,0.001,26263,0.24239192406336466
0.79,26424,6160,-0.6748193,5.51,3030,4,0.0011648982264367597,0.001,26322,0.24683091789484024
0.81,26485,6175,-0.6870603599999999,5.63,3040,4,0.0014109257996703188,0.001,26382,0.2358139455318451
0.84,26547,6190,-0.69718885,5.81,3050,4,0.0011442051618359983,0.001,26444,0.2208777368068695
0.84,26605,6203,-0.68723095,5.78,3060,4,0.0012887373062161107,0.001,26502,0.25768089294433594
0.85,26668,6219,-0.6959806999999998,5.9,3070,4,0.0011313161230646074,0.001,26566,0.24283485487103462
0.87,26722,6232,-0.6988355799999999,5.97,3080,4,0.00124104677233845,0.001,26618,0.27709967891375226
0.9,26790,6248,-0.70516859,6.07,3090,4,0.0011913846246898174,0.001,26686,0.25174983218312263
0.91,26858,6264,-0.70225067,6.14,3100,4,0.0011743012815713882,0.001,26755,0.24917876720428467
0.92,26927,6281,-0.7241645400000002,6.24,3110,4,0.0012746626161970198,0.001,26825,0.2651227613290151
0.94,26995,6297,-0.7323718500000002,6.34,3120,4,0.0011317212018184363,0.001,26892,0.24864410360654196
0.94,27063,6313,-0.7551152799999998,6.39,3130,4,0.0012191888942782367,0.001,26960,0.25030940026044846
0.94,27124,6328,-0.7538378899999999,6.39,3140,4,0.0011157655584005017,0.001,27020,0.24592755734920502
0.93,27178,6341,-0.74830108,6.31,3150,4,0.0013137318504353364,0.001,27075,0.27060197790463764
0.93,27241,6356,-0.7564180399999998,6.36,3160,4,0.0011830211539442341,0.001,27138,0.23989674945672354
0.92,27299,6370,-0.7621448999999998,6.31,3170,4,0.0012278586759098939,0.001,27197,0.24196967979272208
0.93,27359,6384,-0.7647289700000003,6.37,3180,4,0.0011220373229921929,0.001,27256,0.23863910511136055
0.91,27416,6398,-0.7621671600000002,6.26,3190,4,0.0010618732065065866,0.001,27315,0.25106772780418396
0.9,27476,6412,-0.7654038900000001,6.18,3200,4,0.0011455092379557236,0.001,27373,0.2408725917339325
0.88,27532,6426,-0.74963447,6.05,3210,4,0.001068212532637907,0.001,27429,0.24490923682848612
0.85,27582,6438,-0.73710363,5.87,3220,4,0.0011905928840860724,0.001,27480,0.24697506427764893
0.85,27646,6453,-0.7282222900000004,5.83,3230,4,0.001158729093731381,0.001,27543,0.25109194219112396
0.85,27707,6468,-0.7298618900000001,5.83,3240,4,0.001215503817158086,0.001,27604,0.2475220151245594
0.86,27769,6483,-0.74430791,5.91,3250,4,0.0010568780624972923,0.001,27671,0.2519293675820033
0.85,27829,6497,-0.7460201400000002,5.88,3260,4,0.0011862572781475528,0.001,27728,0.2505703903734684
0.87,27894,6513,-0.7444111400000003,5.95,3270,4,0.0012306505620169144,0.001,27791,0.24432886640230814
