#{"t_start": 1704200113.953401, "env_id": "Ur3-Collision-Free-Reach-v0"}
r,l,t
-0.84268,7,303.548249
-1.016919,7,304.998421
-0.92831,7,306.446738
-1.015075,7,307.882086
-0.952185,7,309.315513
-1.069376,7,310.765778
-0.948737,8,312.449278
-0.425855,2,312.963451
-0.902557,7,314.382796
-0.437304,2,314.896928
-0.877388,7,316.316056
-1.014225,7,317.749812
-0.962545,7,319.199694
-0.870387,7,320.649846
-1.025143,7,322.099962
-1.057439,7,323.550556
-0.874217,7,325.000243
-1.027568,7,326.450511
-0.889328,7,327.900735
-0.907395,7,329.350758
-0.851257,7,330.80104
-0.432487,2,331.315184
-0.787904,7,332.734487
-0.913261,7,334.184668
-0.841415,7,335.634763
-0.947256,7,337.084942
-0.496758,2,337.599147
-0.736424,7,339.018425
-0.75358,7,340.468777
-0.491833,2,340.982754
-0.403253,2,341.466309
-0.820237,7,342.885498
-0.816109,7,344.335619
-0.496208,2,344.847944
-0.945011,7,346.2691
-0.833897,7,347.719137
-1.127214,7,349.169273
-0.827526,7,350.617042
-0.891696,8,352.303116
-0.878566,7,353.753163
-0.859913,7,355.203257
-1.023464,7,356.653285
-1.091604,7,358.103499
-1.075983,7,359.55364
-0.986204,7,361.003747
-1.102876,7,362.454519
-0.787599,7,363.904113
-0.725206,7,365.354274
-0.322436,2,365.868202
-1.116082,7,367.287481
-0.992468,7,368.738154
-0.911067,7,370.187938
-0.411601,2,370.703351
-1.019115,7,372.121691
-0.930486,7,373.571765
-0.474038,2,374.085952
-0.823037,7,375.505014
-0.480268,2,376.019268
-0.756964,7,377.439032
-1.080223,7,378.872157
-0.949901,7,380.322402
-0.871999,7,381.752955
-0.417578,2,382.253563
-1.09483,7,383.672829
-1.084575,7,385.12279
-0.370992,2,385.636957
-0.806494,7,387.056258
-0.910326,7,388.506436
-0.497589,2,389.021134
-1.059152,7,390.440045
-0.829858,7,391.890309
-0.798337,7,393.340391
-0.470221,2,393.854659
-0.688801,7,395.273991
-0.484443,2,395.788127
-0.534722,2,396.271804
-1.045353,7,397.690734
-0.465297,2,398.204964
-1.031967,8,399.858245
-1.016196,7,401.325276
-1.011689,8,403.008987
-0.825624,7,404.458156
-0.411006,2,404.972223
-0.810338,7,406.39153
-0.790526,7,407.841516
-1.071581,7,409.291635
-1.031413,7,410.742046
-0.788563,7,412.191908
-0.819836,7,413.642089
-0.801635,7,415.092199
-0.91131,7,416.542608
-0.781844,7,417.991052
-0.487096,2,418.506887
-1.055827,7,419.926081
-0.895614,7,421.376287
-0.845147,8,423.059899
-0.904102,7,424.509832
-0.740535,7,425.960121
-0.968576,7,427.410164
-0.410602,2,427.924451
-0.872448,7,429.343696
-0.433773,2,429.857975
-1.019665,7,431.277331
-0.496724,2,431.791439
-0.50721,2,432.274947
-0.905268,7,433.694218
-0.472909,2,434.208445
-0.954208,7,435.627586
-0.543768,2,436.141921
-0.837363,7,437.561212
-0.96158,7,439.011227
-0.754019,7,440.461687
-0.941611,7,441.912096
-0.942567,7,443.345016
-0.82805,7,444.795624
-1.0452,7,446.245531
-0.878117,7,447.695576
-0.791273,7,449.146701
-0.92933,7,450.596702
-0.372194,2,451.111402
-0.997633,8,452.762888
-0.420769,2,453.276891
-0.783766,7,454.696454
-0.991237,7,456.146329
-0.84179,7,457.596582
-0.958886,7,459.046797
-0.755799,7,460.49705
-0.946427,7,461.946913
-0.823542,7,463.394448
-0.857634,7,464.82777
-0.862151,7,466.263943
-0.919924,7,467.714251
-0.77144,7,469.164247
-0.821405,7,470.614409
-1.035832,7,472.064915
-0.546983,2,472.578812
-0.856078,7,473.998269
-0.740281,7,475.448303
-1.073122,7,476.89828
-1.123649,7,478.348517
-1.06612,7,479.798902
-0.763645,7,481.249015
-0.715173,7,482.699697
-0.797519,7,484.149199
-0.824998,7,485.599288
-0.549383,2,486.113329
-0.950216,7,487.532935
-0.771199,7,488.982914
-0.906625,7,490.43434
-1.044147,8,492.11807
-1.019128,7,493.583946
-0.782029,7,495.034439
-0.927167,7,496.483465
-0.965743,7,497.933942
-0.816141,7,499.383868
-0.91254,7,500.817673
-0.939479,8,502.500973
-0.924761,7,503.951059
-0.352644,2,504.465462
-0.38694,2,504.948679
-0.947254,7,506.368128
-0.750001,7,507.818442
-0.92931,7,509.268535
-1.016355,8,510.952858
-0.975596,7,512.418742
-0.489626,2,512.932734
-0.508339,2,513.416069
-0.403253,2,513.89947
-0.360028,2,514.382907
-0.89467,8,516.035554
-0.837005,7,517.485735
-1.032494,7,518.935647
-0.822195,7,520.3863
-0.787863,7,521.836056
-0.780246,7,523.283536
-0.93298,7,524.736448
-1.079597,7,526.186476
-0.836007,7,527.637228
-0.483186,2,528.151587
-0.842124,7,529.570485
-0.756726,7,531.020618
-0.884146,7,532.470484
-0.758107,7,533.920835
-0.455317,2,534.435308
-0.967829,7,535.854519
-0.764614,7,537.301315
-0.783195,7,538.737719
-0.981203,7,540.187601
-0.823867,7,541.638411
-0.941254,8,543.322297
-0.803122,7,544.772641
-0.761864,7,546.221647
-0.853681,7,547.671938
-0.800181,7,549.122056
-0.376382,2,549.636306
-0.760189,7,551.055584
-0.762684,7,552.505687
-0.961788,7,553.953803
-0.526627,2,554.470142
-1.112058,8,556.122719
-0.944596,7,557.570151
-0.866804,7,559.006264
-0.801058,7,560.456778
-0.874831,7,561.906794
-0.865481,7,563.356867
-0.94672,7,564.806821
-1.071872,7,566.257521
-0.697518,7,567.708214
-0.846464,8,569.391256
-0.835423,7,570.840776
-1.060378,7,572.290935
-0.893512,6,573.738812
-0.977752,7,575.174319
-1.06976,7,576.621907
-0.842463,7,578.058089
-1.014695,7,579.508205
-0.794988,7,580.958343
-0.816868,7,582.408783
-1.007535,7,583.858617
-0.789542,7,585.309065
-1.041146,7,586.758945
-0.89541,7,588.209038
-0.773751,7,589.642581
-1.055128,7,591.092833
-1.048412,7,592.540044
-0.843582,8,594.225958
-0.74021,7,595.676412
-0.505537,2,596.19068
-0.845576,7,597.610257
-0.775427,7,599.060087
-0.858809,4,599.810168
-0.411526,2,600.307758
-0.739609,7,601.727149
-0.853209,7,603.177633
-0.487732,2,603.691681
-0.765233,7,605.110714
-1.143279,7,606.560767
-0.892103,7,608.010917
-0.45363,2,608.52509
-0.744978,7,609.944624
-0.734073,7,611.394729
-0.789536,7,612.844726
-0.849588,7,614.294895
-0.30781,2,614.808993
-0.968757,7,616.228501
-0.915481,7,617.678549
-0.894169,7,619.128854
-0.829464,7,620.578823
-0.898871,7,622.029408
-0.874176,7,623.479222
-1.001766,8,625.162582
-1.052999,8,626.846872
-1.113466,8,628.529893
-1.013197,7,629.980344
-1.131519,7,631.429847
-0.979495,7,632.880022
-0.811246,7,634.330107
-0.74325,7,635.780517
-0.851791,7,637.230471
-0.543306,2,637.744581
-1.140066,8,639.397141
-0.799563,7,640.847494
-0.696046,7,642.297756
-0.790025,7,643.74768
-0.763349,7,645.198065
-0.896323,7,646.647972
-0.917275,7,648.098062
-0.421909,2,648.612767
-0.817843,7,650.031619
-0.891479,7,651.482285
-0.785606,7,652.931924
-0.805482,7,654.38233
-0.913105,7,655.832137
-0.688163,7,657.28237
-0.723144,7,658.732758
-0.348285,2,659.246769
-0.394468,2,659.730306
-1.144765,7,661.149353
-0.799413,7,662.599498
-0.78252,7,664.049653
-0.894217,7,665.499771
-0.448395,2,666.014294
-0.918096,7,667.433902
-1.029695,8,669.117239
-1.09264,7,670.566994
-0.840307,7,672.017541
-0.939443,7,673.467204
-0.80023,7,674.917476
-0.705924,7,676.367565
-1.116727,7,677.817618
-0.439413,2,678.331851
-0.985894,7,679.751368
-1.024194,7,681.201359
-0.861191,7,682.651329
-0.428593,2,683.165268
-0.939629,7,684.583204
-1.020627,7,686.03483
-0.826636,7,687.484163
-0.835858,7,688.93533
-0.859193,7,690.385458
-1.094952,7,691.83581
-0.890827,7,693.285909
-1.037711,7,694.735899
-1.116021,8,696.419886
-1.084022,7,697.869627
-1.227565,7,699.3204
-0.750697,7,700.770115
-1.094884,7,702.219926
-0.930789,8,703.903507
-0.976631,7,705.354012
-0.372172,2,705.868025
-0.887371,8,707.520924
-1.060848,7,708.968225
-0.980748,7,710.404003
-0.991096,8,712.087416
-0.428055,2,712.601643
-1.082849,7,714.02095
-1.141515,8,715.704653
-1.013412,7,717.154656
-0.631057,5,718.368722
-0.920048,7,719.804985
-1.043983,8,721.488293
-0.802609,7,722.938267
-0.488418,2,723.452612
-0.740795,7,724.869387
-1.042552,7,726.32293
-0.413833,2,726.83733
-0.760603,7,728.25671
-0.788654,7,729.705934
-1.092018,8,731.389937
-1.108761,8,733.073079
-1.128282,8,734.756334
-0.902896,7,736.206426
-0.811523,7,737.656778
-0.74075,7,739.106877
-0.544689,2,739.621062
-0.984744,8,741.273751
-0.744903,7,742.723801
-0.365567,2,743.238137
-0.360916,2,743.722294
-0.916709,8,745.37404
-1.013686,8,747.057685
-0.466654,2,747.571791
-0.91801,7,748.991113
-0.995206,7,750.441638
-0.786658,7,751.891475
-0.92024,7,753.34152
-0.892273,7,754.791618
-0.986494,7,756.241801
-0.973748,8,757.92522
-1.033297,7,759.375478
