time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/success_rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/actor_loss
28261,3850,5.52,0.71,4,-0.7064008200000003,6947,0.001,28160,8.310536213684827e-05,0.006112340372055769,0.33310920000076294,0.339440256357193
28322,3860,5.4,0.69,4,-0.6903332700000001,6962,0.001,28221,8.882519614417106e-05,0.006185617763549089,0.26025617122650146,0.35322296619415283
28376,3870,5.33,0.68,4,-0.6838856800000002,6976,0.001,28275,0.00013345078332349658,0.006223852280527353,-0.6364933848381042,0.3596951961517334
28443,3880,5.39,0.69,4,-0.6897401300000001,6992,0.001,28342,0.00011162750888615847,0.006092373747378588,-0.4430735409259796,0.33116614818573
28505,3890,5.43,0.69,4,-0.6918421299999999,7008,0.001,28404,0.00011396447371225804,0.006175255868583918,-0.15975041687488556,0.3044295907020569
28563,3900,5.54,0.71,4,-0.7087469799999999,7022,0.001,28462,0.00018541979079600424,0.0062270197086036205,-0.44346708059310913,0.34442171454429626
28629,3910,5.75,0.74,4,-0.7287315500000001,7038,0.001,28528,0.00010255306551698595,0.006077711936086416,-0.2848970890045166,0.3359982967376709
28678,3920,5.59,0.7,4,-0.7106696800000001,7051,0.001,28577,0.00010543579992372543,0.006158676464110613,0.09026908874511719,0.3341327905654907
28726,3930,5.62,0.71,4,-0.7098359200000001,7063,0.001,28625,9.007795597426593e-05,0.006130625028163195,-0.7337525486946106,0.3447228670120239
28776,3940,5.64,0.71,4,-0.7133213600000002,7075,0.001,28675,0.000122679237392731,0.006168913561850786,0.7585436105728149,0.3610381782054901
28831,3950,5.7,0.72,4,-0.71478266,7089,0.001,28730,6.421573925763369e-05,0.006235048174858093,0.5253732800483704,0.3355645537376404
28889,3960,5.67,0.72,4,-0.71579921,7103,0.001,28788,7.712582009844482e-05,0.00618593068793416,-0.47865670919418335,0.381055623292923
28940,3970,5.64,0.71,4,-0.7048399399999999,7116,0.001,28839,7.907265535322949e-05,0.006204855162650347,0.21660864353179932,0.36124956607818604
28990,3980,5.47,0.68,4,-0.69583518,7128,0.001,28889,0.00012817338574677706,0.006178130395710468,-1.449347972869873,0.33713850378990173
29045,3990,5.4,0.67,4,-0.69456993,7142,0.001,28944,9.608895925339311e-05,0.006062501110136509,-0.17638283967971802,0.3702844977378845
29103,4000,5.4,0.67,4,-0.6893289899999999,7157,0.001,29002,9.471195517107844e-05,0.005980467423796654,0.4964832067489624,0.34330204129219055
29160,4010,5.31,0.66,4,-0.68395994,7171,0.001,29059,9.997763845603913e-05,0.006092675495892763,-0.5169264078140259,0.30902498960494995
29211,4020,5.33,0.68,4,-0.6865281799999998,7184,0.001,29110,8.559165144106373e-05,0.006136685144156218,0.7264361381530762,0.3364224433898926
29276,4030,5.5,0.71,4,-0.69443057,7200,0.001,29175,0.00011463179544080049,0.00615223404020071,-0.23691396415233612,0.3574945330619812
29349,4040,5.73,0.74,4,-0.70793167,7218,0.001,29248,9.793517529033124e-05,0.006146847736090422,1.0213462114334106,0.3580543100833893
29413,4050,5.82,0.76,4,-0.7114913399999999,7234,0.001,29312,8.344358502654359e-05,0.006083940155804157,0.10138781368732452,0.3353680372238159
29463,4060,5.74,0.74,4,-0.7090214700000002,7247,0.001,29362,0.00013043193030171096,0.006067056208848953,-0.23335051536560059,0.3065085709095001
29525,4070,5.85,0.77,4,-0.7236849999999998,7262,0.001,29424,0.00011984161392319947,0.006160471122711897,-0.6626706123352051,0.32189399003982544
29589,4080,5.99,0.8,4,-0.7291017200000001,7278,0.001,29488,0.00010038453910965472,0.006197492126375437,0.22704577445983887,0.33587774634361267
29631,4090,5.86,0.76,4,-0.7165173699999999,7288,0.001,29530,0.00012638069165404886,0.006194762419909239,-1.0033094882965088,0.33961576223373413
29690,4100,5.87,0.75,4,-0.71510515,7303,0.001,29589,8.573694503866136e-05,0.006036548409610987,0.0469413697719574,0.33609694242477417
29749,4110,5.89,0.76,4,-0.7117100800000001,7318,0.001,29648,0.00013543048407882452,0.006112908944487572,-0.018081188201904297,0.3727150559425354
29798,4120,5.87,0.75,4,-0.71248807,7330,0.001,29697,0.0001268684573005885,0.006052392069250345,0.40139058232307434,0.2911117672920227
29848,4130,5.72,0.72,4,-0.7107086499999999,7343,0.001,29747,7.531002484029159e-05,0.006130271125584841,0.9168424606323242,0.31755900382995605
29895,4140,5.46,0.7,4,-0.6883305500000002,7354,0.001,29794,8.355712634511292e-05,0.006170664448291063,0.5233654975891113,0.3737870454788208
29945,4150,5.32,0.67,4,-0.6849199699999998,7367,0.001,29844,9.163554932456464e-05,0.006202006712555885,-0.4760660231113434,0.33053863048553467
30000,4160,5.37,0.68,4,-0.6817269399999999,7381,0.001,29899,0.00012169394904049113,0.0062683941796422005,-0.7070963382720947,0.3453748822212219
30068,4170,5.43,0.69,4,-0.6858897999999999,7398,0.001,29967,7.68006793805398e-05,0.0062696672976017,-1.4825019836425781,0.3352377414703369
30124,4180,5.35,0.68,4,-0.6783432399999999,7412,0.001,30023,0.00010840581671800464,0.006131650879979134,-0.06744307279586792,0.36102384328842163
30185,4190,5.54,0.74,4,-0.69359934,7427,0.001,30084,8.175177936209366e-05,0.006009669043123722,0.7394539713859558,0.32258927822113037
30247,4200,5.57,0.75,4,-0.7046514399999999,7442,0.001,30146,9.57365264184773e-05,0.006162418983876705,-0.7469503879547119,0.3410990238189697
30301,4210,5.52,0.74,4,-0.7029072099999999,7456,0.001,30200,0.00010617930092848837,0.006270645186305046,-0.26824772357940674,0.33104702830314636
30338,4220,5.4,0.71,4,-0.69844555,7465,0.001,30237,0.00021070150251034647,0.006236820016056299,-1.4376837015151978,0.34015530347824097
30407,4230,5.59,0.75,4,-0.7116738999999999,7482,0.001,30306,8.755065209697932e-05,0.006116579286754131,0.28147196769714355,0.3589048981666565
30463,4240,5.68,0.76,4,-0.72012706,7496,0.001,30362,7.96526437625289e-05,0.0061577726155519485,1.3132147789001465,0.31436219811439514
30529,4250,5.84,0.79,4,-0.7243867900000001,7513,0.001,30428,9.18004079721868e-05,0.006228166166692972,-0.2812689542770386,0.3275545835494995
30582,4260,5.82,0.78,4,-0.7283943699999998,7526,0.001,30481,0.0001961048401426524,0.006240892689675093,0.3748134672641754,0.3348337411880493
30633,4270,5.65,0.74,4,-0.71684858,7539,0.001,30532,0.00010553513129707426,0.00627288781106472,-1.100525975227356,0.3514765202999115
30688,4280,5.64,0.73,4,-0.72365566,7552,0.001,30587,0.0001382779737468809,0.00606931047514081,-0.33379927277565,0.33030831813812256
30732,4290,5.47,0.69,4,-0.7073668200000002,7563,0.001,30631,9.243288513971493e-05,0.006004427094012499,1.107947826385498,0.3484671413898468
30779,4300,5.32,0.67,4,-0.68398839,7575,0.001,30678,0.00010664066940080374,0.006043601781129837,1.7713370323181152,0.33793795108795166
30838,4310,5.37,0.68,4,-0.6906020199999999,7590,0.001,30737,9.134611900663003e-05,0.006165519822388887,0.2602349519729614,0.36242514848709106
30868,4320,5.3,0.67,4,-0.67748696,7597,0.001,30767,8.999167766887695e-05,0.006129418034106493,-0.7864324450492859,0.3324914574623108
30915,4330,5.08,0.63,4,-0.66447508,7609,0.001,30814,0.00011796646140282974,0.006128906272351742,-0.6197531223297119,0.34337735176086426
30983,4340,5.2,0.64,4,-0.6698452399999999,7626,0.001,30882,9.012335794977844e-05,0.006060824729502201,0.8605952262878418,0.3455948233604431
31042,4350,5.13,0.63,4,-0.6655803299999999,7641,0.001,30941,8.180249278666452e-05,0.006096092984080315,-0.30812665820121765,0.38784563541412354
31106,4360,5.24,0.66,4,-0.6710410099999998,7657,0.001,31005,0.00012064818292856216,0.00614323141053319,-1.0775811672210693,0.34111088514328003
31167,4370,5.34,0.68,4,-0.6840585800000001,7672,0.001,31066,0.00014363361697178334,0.006230390630662441,0.7011205554008484,0.34355440735816956
31224,4380,5.36,0.69,4,-0.67979269,7686,0.001,31123,6.72642418066971e-05,0.006201577372848988,-0.1631707102060318,0.3244837522506714
31286,4390,5.54,0.71,4,-0.69472566,7702,0.001,31185,0.00013094409951008856,0.006062088068574667,-0.1204424798488617,0.3243441879749298
31354,4400,5.75,0.75,4,-0.71970579,7718,0.001,31253,8.975278615253046e-05,0.006129540503025055,-0.8304057717323303,0.3378143608570099
31414,4410,5.76,0.75,4,-0.71788005,7733,0.001,31313,7.968519639689475e-05,0.006144423969089985,-0.9380182027816772,0.32856491208076477
31462,4420,5.94,0.79,4,-0.7323870999999998,7745,0.001,31361,0.0001066178665496409,0.006228474900126457,0.28631681203842163,0.34805577993392944
31529,4430,6.14,0.8,4,-0.7470768599999998,7762,0.001,31428,8.304226503241807e-05,0.006145024672150612,-1.989510178565979,0.32378673553466797
31587,4440,6.04,0.79,4,-0.7436001600000001,7777,0.001,31486,7.756414561299607e-05,0.006124395877122879,-1.1877694129943848,0.3388931453227997
31651,4450,6.09,0.78,4,-0.7445927999999999,7793,0.001,31550,0.00010001059854403138,0.006005251780152321,0.8698104619979858,0.3283507525920868
31712,4460,6.06,0.77,4,-0.73928259,7808,0.001,31611,8.32194637041539e-05,0.006056124810129404,-0.25115257501602173,0.2888832986354828
31761,4470,5.94,0.75,4,-0.7220891999999999,7820,0.001,31660,8.957326645031571e-05,0.006152691785246134,-0.5095986127853394,0.32990583777427673
31805,4480,5.81,0.72,4,-0.7099539499999998,7831,0.001,31704,0.00010471451241755858,0.006111634895205498,-0.18590788543224335,0.3198966383934021
31859,4490,5.73,0.72,4,-0.7014654399999999,7845,0.001,31758,8.547669858671725e-05,0.006061275955289602,0.09473760426044464,0.33786261081695557
31921,4500,5.67,0.71,4,-0.6976402199999999,7860,0.001,31820,5.0034854211844504e-05,0.006128082051873207,0.16530069708824158,0.3390415906906128
31972,4510,5.58,0.7,4,-0.6959067299999999,7873,0.001,31871,0.00010248430771753192,0.006213595625013113,-0.0782255232334137,0.34252989292144775
32017,4520,5.55,0.69,4,-0.69585941,7884,0.001,31916,7.647825259482488e-05,0.006201326381415129,0.5550858974456787,0.3237054646015167
32061,4530,5.32,0.68,4,-0.67741155,7895,0.001,31960,5.157880877959542e-05,0.006235036067664623,-0.30941516160964966,0.3232826590538025
32122,4540,5.35,0.69,4,-0.682581,7910,0.001,32021,7.618435483891517e-05,0.006255927495658398,1.2014999389648438,0.3773956894874573
32176,4550,5.25,0.7,4,-0.67994167,7924,0.001,32075,0.00010173764894716442,0.006285598035901785,-0.7768913507461548,0.3632330894470215
32227,4560,5.15,0.68,4,-0.6772708299999999,7936,0.001,32126,7.198409002739936e-05,0.006270247511565685,-0.19720704853534698,0.3429897129535675
32287,4570,5.26,0.69,4,-0.68651922,7951,0.001,32186,8.30803910503164e-05,0.006227533798664808,0.0180656760931015,0.31083065271377563
32331,4580,5.26,0.69,4,-0.68780197,7962,0.001,32230,8.535275992471725e-05,0.006195778492838144,0.6222920417785645,0.3367598056793213
32383,4590,5.24,0.68,4,-0.69031709,7975,0.001,32282,0.00016175772179849446,0.006119073834270239,-1.2215046882629395,0.32904908061027527
32449,4600,5.28,0.68,4,-0.6840430400000002,7992,0.001,32348,7.70002807257697e-05,0.006061894819140434,-0.3456971049308777,0.3437514901161194
32502,4610,5.3,0.68,4,-0.6761149799999999,8005,0.001,32401,0.00011897169315489009,0.00614607660099864,-0.034467339515686035,0.35015034675598145
32561,4620,5.44,0.71,4,-0.6788433399999999,8020,0.001,32460,7.087831909302622e-05,0.006093907635658979,0.32299941778182983,0.3649875223636627
32615,4630,5.54,0.72,4,-0.6824536600000001,8033,0.001,32514,6.864909664727747e-05,0.0061063216999173164,0.2190404087305069,0.33949196338653564
32680,4640,5.58,0.72,4,-0.68104184,8049,0.001,32579,7.530683069489896e-05,0.006152025889605284,-0.02045609802007675,0.35765108466148376
32739,4650,5.63,0.72,4,-0.6830903100000001,8064,0.001,32638,0.00010675485827960074,0.006004899740219116,-0.3227737843990326,0.30500271916389465
32794,4660,5.67,0.73,4,-0.68923693,8078,0.001,32693,9.692173625808209e-05,0.005967369768768549,-0.10390202701091766,0.3295716643333435
32856,4670,5.69,0.75,4,-0.6893507500000001,8093,0.001,32755,9.57672018557787e-05,0.006090154405683279,-0.01407843828201294,0.3345506191253662
32910,4680,5.79,0.77,4,-0.69912611,8107,0.001,32809,0.00012755270290654153,0.006182167679071426,-1.1381244659423828,0.35707104206085205
32968,4690,5.85,0.79,4,-0.70422534,8121,0.001,32867,0.0001630412443773821,0.0059983087703585625,1.173545241355896,0.3265587091445923
33031,4700,5.82,0.78,4,-0.70659335,8137,0.001,32930,7.182500849012285e-05,0.006022460293024778,0.12492813169956207,0.3268102705478668
33093,4710,5.91,0.79,4,-0.7208894600000002,8153,0.001,32992,8.388602873310447e-05,0.006033135578036308,-0.16820943355560303,0.3745696246623993
33152,4720,5.91,0.78,4,-0.72510496,8167,0.001,33051,6.807924364693463e-05,0.006119488272815943,-0.6259280443191528,0.35244083404541016
33216,4730,6.01,0.8,4,-0.7319667999999999,8183,0.001,33115,7.359484152402729e-05,0.006175091490149498,0.6898786425590515,0.3169306516647339
33271,4740,5.91,0.78,4,-0.72834548,8197,0.001,33170,0.00012023322051391006,0.0062224664725363255,0.4240172207355499,0.3704003691673279
33336,4750,5.97,0.79,4,-0.7299861399999998,8213,0.001,33235,7.972048479132354e-05,0.0061940536834299564,-0.5233188271522522,0.35280054807662964
33397,4760,6.03,0.81,4,-0.72651224,8229,0.001,33296,7.101702794898301e-05,0.006185800768435001,-0.49864470958709717,0.3252989947795868
33452,4770,5.96,0.79,4,-0.7234590999999999,8242,0.001,33351,0.00010584743722574785,0.006224051117897034,-0.8814583420753479,0.3330298960208893
33499,4780,5.89,0.78,4,-0.72233546,8254,0.001,33398,9.949626837624237e-05,0.006166152190417051,-0.0389733612537384,0.38485047221183777
33565,4790,5.97,0.78,4,-0.72811271,8271,0.001,33464,6.465017213486135e-05,0.006243131123483181,-1.3706281185150146,0.37998664379119873
33617,4800,5.86,0.77,4,-0.7231875199999999,8284,0.001,33516,0.00010447184467921034,0.00614344235509634,-1.0514246225357056,0.3338881731033325
33676,4810,5.83,0.78,4,-0.7123561399999998,8298,0.001,33575,0.00011006882414221764,0.0061177141033113,-0.0826411247253418,0.3527791500091553
33732,4820,5.8,0.79,4,-0.7094417100000001,8312,0.001,33631,5.921794581809081e-05,0.006213589105755091,-0.0851937085390091,0.3328363299369812
33776,4830,5.6,0.75,4,-0.6987155400000001,8323,0.001,33675,6.919022416695952e-05,0.006166017148643732,-0.1506037563085556,0.3770982027053833
33819,4840,5.48,0.73,4,-0.68651522,8334,0.001,33718,6.381004641298205e-05,0.006212220527231693,-0.767931342124939,0.33609452843666077
33863,4850,5.27,0.69,4,-0.68019945,8345,0.001,33762,6.983307685004547e-05,0.00618926715105772,-0.8708531856536865,0.34253740310668945
33926,4860,5.29,0.68,4,-0.69065539,8361,0.001,33825,0.00011539742990862578,0.006136655807495117,0.09341724216938019,0.3248223662376404
33984,4870,5.32,0.69,4,-0.69097645,8375,0.001,33883,9.706604032544419e-05,0.006097264587879181,-0.5019242763519287,0.3019907474517822
34043,4880,5.44,0.71,4,-0.69657085,8390,0.001,33942,9.284520638175309e-05,0.006219903472810984,-0.5797029733657837,0.3210828900337219
34097,4890,5.32,0.69,4,-0.68987346,8403,0.001,33996,8.597447595093399e-05,0.006214526016265154,0.20533572137355804,0.3566283583641052
34156,4900,5.39,0.7,4,-0.69244792,8418,0.001,34055,0.00012801619595848024,0.006221380550414324,-1.2635611295700073,0.33077192306518555
34208,4910,5.32,0.67,4,-0.6882403500000001,8431,0.001,34107,8.18562475615181e-05,0.006059900391846895,0.8819419741630554,0.3314327597618103
34255,4920,5.23,0.64,4,-0.6902172100000001,8443,0.001,34154,5.6597389630042017e-05,0.00608112383633852,0.6797321438789368,0.3612856864929199
34310,4930,5.34,0.66,4,-0.69769162,8457,0.001,34209,0.000104977581941057,0.0061217909678816795,-0.167079895734787,0.3427814245223999
34364,4940,5.45,0.68,4,-0.7107370200000003,8470,0.001,34263,8.623565372545272e-05,0.006149969529360533,0.48281434178352356,0.346126914024353
34421,4950,5.58,0.7,4,-0.7149841199999999,8484,0.001,34320,9.142133058048785e-05,0.00614724587649107,-0.1872349977493286,0.3555876314640045
34467,4960,5.41,0.67,4,-0.70149853,8496,0.001,34366,8.031362085603178e-05,0.006206991616636515,-0.31990528106689453,0.3448331952095032
34534,4970,5.5,0.68,4,-0.7083437599999999,8512,0.001,34433,6.567386299138889e-05,0.0062372214160859585,-0.12106305360794067,0.3350842595100403
34589,4980,5.46,0.67,4,-0.7009002400000003,8526,0.001,34488,6.0766520618926734e-05,0.00622202455997467,-0.44976168870925903,0.33204829692840576
34655,4990,5.58,0.69,4,-0.7044802099999999,8543,0.001,34554,9.725186828291044e-05,0.006233624182641506,0.13241490721702576,0.35483112931251526
34706,5000,5.5,0.68,4,-0.6994939600000001,8555,0.001,34605,9.496043639956042e-05,0.006220520474016666,0.2646159529685974,0.35080593824386597
34760,5010,5.52,0.69,4,-0.70591087,8569,0.001,34659,6.0530976043082774e-05,0.006164496764540672,-0.07701253145933151,0.33221352100372314
34816,5020,5.61,0.72,4,-0.7066399299999998,8583,0.001,34715,0.00010029954864876345,0.0061247400008141994,1.392810583114624,0.36463993787765503
34880,5030,5.7,0.73,4,-0.7129581599999999,8599,0.001,34779,7.257992547238246e-05,0.006184724159538746,0.10394281148910522,0.34682244062423706
34936,5040,5.72,0.73,4,-0.7211061200000001,8613,0.001,34835,0.00011359143536537886,0.006192547269165516,-0.8096831440925598,0.35820698738098145
34998,5050,5.77,0.74,4,-0.7301976299999999,8628,0.001,34897,9.0789508249145e-05,0.0061775618232786655,0.0926302969455719,0.3198769986629486
35048,5060,5.81,0.75,4,-0.73446679,8641,0.001,34947,6.579635373782367e-05,0.006207660771906376,0.7435415387153625,0.3220634460449219
35100,5070,5.66,0.73,4,-0.7248661,8654,0.001,34999,7.641802221769467e-05,0.006244997959583998,-0.13152766227722168,0.3690779507160187
35156,5080,5.67,0.73,4,-0.73525515,8668,0.001,35055,9.888430940918624e-05,0.006254639010876417,-0.5774743556976318,0.35520297288894653
35212,5090,5.57,0.73,4,-0.7330961099999999,8682,0.001,35111,0.00014638369611930102,0.00616698432713747,-0.6743812561035156,0.32173746824264526
35277,5100,5.71,0.74,4,-0.7470131700000002,8698,0.001,35176,7.78923713369295e-05,0.005982652772217989,0.9319636821746826,0.33565837144851685
35334,5110,5.74,0.75,4,-0.75438757,8712,0.001,35233,7.728356285952032e-05,0.005962685216218233,-0.925621509552002,0.33830317854881287
35394,5120,5.78,0.75,4,-0.76431325,8727,0.001,35293,0.00010619476961437613,0.006058443803340197,-0.8548856377601624,0.32738760113716125
35469,5130,5.89,0.77,4,-0.7680605199999999,8746,0.001,35368,5.3263214795151725e-05,0.006100809201598167,-0.5187614560127258,0.3397883176803589
35526,5140,5.9,0.78,4,-0.76546778,8760,0.001,35425,4.595978680299595e-05,0.0062455786392092705,1.095190167427063,0.3565027713775635
35573,5150,5.75,0.75,4,-0.7510368400000001,8772,0.001,35472,7.780312444083393e-05,0.006271787453442812,0.07225561141967773,0.33574187755584717
35633,5160,5.85,0.77,4,-0.75194528,8787,0.001,35532,7.221681153168902e-05,0.006185609381645918,1.1834465265274048,0.35506904125213623
35691,5170,5.91,0.78,4,-0.7530429599999999,8801,0.001,35590,0.00012210189015604556,0.006174720358103514,0.22187475860118866,0.35822367668151855
35740,5180,5.84,0.77,4,-0.73480835,8813,0.001,35639,7.266830652952194e-05,0.0061151450499892235,-0.7344542145729065,0.3605165481567383
35797,5190,5.85,0.77,4,-0.7298649099999999,8828,0.001,35696,6.302105612121522e-05,0.0061884354799985886,0.03738335520029068,0.3841084837913513
35847,5200,5.7,0.76,4,-0.7130560200000001,8840,0.001,35746,6.370218761730939e-05,0.006190091371536255,0.5288975238800049,0.3279205560684204
35903,5210,5.69,0.75,4,-0.70695376,8854,0.001,35802,8.455074566882104e-05,0.006151204463094473,-0.24987345933914185,0.35712677240371704
35956,5220,5.62,0.73,4,-0.69230513,8867,0.001,35855,6.719399243593216e-05,0.006127263884991407,0.4046279191970825,0.3196216821670532
36012,5230,5.43,0.71,4,-0.6793794600000002,8881,0.001,35911,5.4761145293014124e-05,0.006162848323583603,0.537453830242157,0.34955716133117676
36073,5240,5.47,0.72,4,-0.6745909299999999,8897,0.001,35972,6.505872443085536e-05,0.006164335645735264,-0.4087570011615753,0.3281817138195038
36128,5250,5.55,0.74,4,-0.67559747,8910,0.001,36027,6.236654735403135e-05,0.00619211932644248,-0.10258665680885315,0.3371824622154236
36169,5260,5.36,0.7,4,-0.6651785400000001,8921,0.001,36068,0.0001399130851496011,0.006192969623953104,-0.27633553743362427,0.35226863622665405
36242,5270,5.51,0.71,4,-0.67796964,8939,0.001,36141,5.321641219779849e-05,0.006137673743069172,0.53385329246521,0.3103827238082886
36295,5280,5.55,0.72,4,-0.68957132,8952,0.001,36194,7.50180333852768e-05,0.0061167520470917225,1.0595946311950684,0.34126603603363037
36353,5290,5.56,0.72,4,-0.6992963900000001,8966,0.001,36252,0.00010602244583424181,0.006112054921686649,0.22670163214206696,0.3584960699081421
36406,5300,5.59,0.71,4,-0.7093459899999999,8980,0.001,36305,0.00010156282951356843,0.0062134768813848495,0.15414071083068848,0.345596581697464
36461,5310,5.58,0.7,4,-0.7118903299999998,8993,0.001,36360,0.00012383201101329178,0.006152779795229435,-0.11757925152778625,0.36137571930885315
36522,5320,5.66,0.72,4,-0.72437887,9009,0.001,36421,0.00010156467760680243,0.0060965027660131454,0.1636153608560562,0.335696280002594
36572,5330,5.6,0.7,4,-0.7172511600000001,9021,0.001,36471,8.57892373460345e-05,0.006159607786685228,0.37410885095596313,0.3443322777748108
36621,5340,5.48,0.66,4,-0.70853236,9033,0.001,36520,8.669056842336431e-05,0.006173695437610149,0.3711166977882385,0.3400458097457886
36679,5350,5.51,0.66,4,-0.7119663800000002,9048,0.001,36578,0.00013309474161360413,0.0062186224386096,0.8241528868675232,0.383049875497818
36743,5360,5.74,0.7,4,-0.72819392,9064,0.001,36642,0.00011323449143674225,0.006073580589145422,-1.4014101028442383,0.3534865379333496
36802,5370,5.6,0.69,4,-0.71908214,9079,0.001,36701,6.108093657530844e-05,0.006040795706212521,0.377034991979599,0.33949488401412964
36865,5380,5.7,0.69,4,-0.7293812,9094,0.001,36764,7.078584894770756e-05,0.006200406700372696,-0.19038675725460052,0.34292563796043396
36929,5390,5.76,0.7,4,-0.7242805700000001,9110,0.001,36828,7.263303268700838e-05,0.006197805516421795,0.5838757753372192,0.3378940224647522
36991,5400,5.85,0.73,4,-0.72765268,9126,0.001,36890,7.561039092252031e-05,0.0062559242360293865,-0.9751520752906799,0.32638341188430786
37044,5410,5.83,0.74,4,-0.720081,9139,0.001,36943,9.089458035305142e-05,0.006258663721382618,-0.07499979436397552,0.3388831913471222
37104,5420,5.82,0.73,4,-0.7155071199999997,9154,0.001,37003,8.310654084198177e-05,0.006182350683957338,0.17284536361694336,0.3700025677680969
37151,5430,5.79,0.73,4,-0.7230205,9166,0.001,37050,5.941632480244152e-05,0.006167675368487835,0.3102498948574066,0.31042760610580444
37206,5440,5.85,0.76,4,-0.7252616999999999,9179,0.001,37105,8.778115443419665e-05,0.0061773681081831455,-0.5332006216049194,0.351790189743042
37261,5450,5.82,0.77,4,-0.7281836999999999,9193,0.001,37160,8.390518632950261e-05,0.006143544800579548,-0.9737533330917358,0.35506555438041687
37321,5460,5.78,0.77,4,-0.7251182700000001,9208,0.001,37220,7.750029908493161e-05,0.006199049763381481,-1.2426930665969849,0.33781862258911133
37380,5470,5.78,0.76,4,-0.7215601599999999,9223,0.001,37279,0.0001271332730539143,0.0061069331131875515,-0.8586013913154602,0.3712044358253479
37450,5480,5.85,0.78,4,-0.72023929,9240,0.001,37349,9.91144115687348e-05,0.00598411587998271,0.1847110241651535,0.3276519179344177
37514,5490,5.85,0.78,4,-0.7148432400000001,9256,0.001,37413,6.371331255650148e-05,0.0060309781692922115,0.3665788173675537,0.3411082923412323
37575,5500,5.84,0.78,4,-0.71371583,9272,0.001,37474,6.861196015961468e-05,0.0061451769433915615,-0.17405414581298828,0.3100684881210327
37620,5510,5.76,0.76,4,-0.71930812,9283,0.001,37519,6.79212826071307e-05,0.00615477841347456,0.6376116275787354,0.31681132316589355
37673,5520,5.69,0.76,4,-0.7170196400000002,9296,0.001,37572,9.329272870672867e-05,0.006164544261991978,-0.8562051057815552,0.35758116841316223
37724,5530,5.73,0.76,4,-0.71485079,9309,0.001,37623,8.545766468159854e-05,0.0061812689527869225,-0.2441844642162323,0.3326677083969116
37788,5540,5.82,0.76,4,-0.7227597199999998,9325,0.001,37687,7.73184874560684e-05,0.0061157457530498505,0.39470982551574707,0.3606821596622467
37852,5550,5.91,0.76,4,-0.7287227900000001,9341,0.001,37751,6.030405711499043e-05,0.006160404067486525,0.6598945260047913,0.355689138174057
37912,5560,5.91,0.76,4,-0.72384906,9356,0.001,37811,5.22250120411627e-05,0.0060218689031898975,0.824550986289978,0.347186803817749
37963,5570,5.83,0.75,4,-0.7217674100000001,9368,0.001,37862,6.326442962745205e-05,0.006172706373035908,0.6636244058609009,0.3399738669395447
38023,5580,5.73,0.74,4,-0.71653747,9383,0.001,37922,7.953061140142381e-05,0.006231552455574274,-0.26612189412117004,0.3305865526199341
38075,5590,5.61,0.71,4,-0.71545681,9396,0.001,37974,7.675109372939914e-05,0.00618116557598114,-0.20633819699287415,0.3600204586982727
38136,5600,5.61,0.7,4,-0.72115942,9412,0.001,38035,7.357312279054895e-05,0.006216099485754967,-0.18802335858345032,0.3672335147857666
38188,5610,5.68,0.72,4,-0.72001539,9425,0.001,38087,7.518506026826799e-05,0.006173233035951853,0.0027962923049926758,0.3589808940887451
38243,5620,5.7,0.73,4,-0.7126267599999998,9438,0.001,38142,5.128445627633482e-05,0.006155543960630894,-1.5794379711151123,0.3186797499656677
38301,5630,5.77,0.75,4,-0.7270692000000001,9453,0.001,38200,7.809420640114695e-05,0.006145335268229246,0.03765926510095596,0.33771568536758423
38355,5640,5.67,0.74,4,-0.71759613,9466,0.001,38254,6.769999890821055e-05,0.006140607409179211,-0.7023558020591736,0.3004379868507385
38402,5650,5.5,0.71,4,-0.7134203499999999,9478,0.001,38301,6.281064270297065e-05,0.006072465796023607,0.40865394473075867,0.29661989212036133
38453,5660,5.41,0.7,4,-0.7048328,9491,0.001,38352,9.699929796624929e-05,0.00610087625682354,-0.36120355129241943,0.3536739647388458
38497,5670,5.34,0.69,4,-0.70282896,9502,0.001,38396,5.7477423979435116e-05,0.0061056725680828094,0.2488621026277542,0.34358882904052734
38551,5680,5.28,0.68,4,-0.70250236,9515,0.001,38450,7.349230872932822e-05,0.0060811154544353485,-1.0858814716339111,0.31745076179504395
38597,5690,5.22,0.68,4,-0.6999264099999999,9527,0.001,38496,7.461266068276018e-05,0.006068407092243433,0.48350217938423157,0.34482046961784363
38661,5700,5.25,0.68,4,-0.6916783000000001,9543,0.001,38560,9.034183312905952e-05,0.006147750187665224,0.20709790289402008,0.3181440234184265
38727,5710,5.39,0.7,4,-0.70069541,9559,0.001,38626,7.653614738956094e-05,0.006077934987843037,0.26168549060821533,0.3652246594429016
38783,5720,5.4,0.7,4,-0.7077457600000001,9573,0.001,38682,6.64617182337679e-05,0.0061746579594910145,-0.6383315324783325,0.31920188665390015
38833,5730,5.32,0.68,4,-0.6887536300000001,9586,0.001,38732,9.322178084403276e-05,0.006097875069826841,0.015341401100158691,0.3615339398384094
38892,5740,5.37,0.69,4,-0.69389283,9600,0.001,38791,7.469605043297634e-05,0.006133104208856821,-0.48391193151474,0.3356565237045288
