#{"t_start": 1704346777.0346754, "env_id": "Ur3-Collision-Free-Reach-v0"}
r,l,t
-1.384269,13,758.037593
-2.851233,16,761.806127
-1.468565,10,764.072152
-0.482314,2,764.572472
-0.485532,2,765.072545
-1.012149,9,767.067411
-1.624387,9,768.950609
-0.500062,2,769.440629
-1.262551,11,771.956363
-1.611639,12,774.723302
-1.893105,14,777.989392
-0.719992,3,778.740566
-0.555855,2,779.241062
-0.822596,3,779.990691
-1.656795,12,782.718721
-0.383589,2,783.190038
-1.630225,15,786.707709
-1.44803,11,789.225727
-1.401253,12,791.9917
-1.894032,16,795.692417
-1.914526,12,798.459056
-0.479036,2,798.959186
-3.149736,26,805.227246
-1.255668,9,807.243922
-1.887678,15,810.758443
-1.964529,14,814.026914
-1.638503,12,816.793427
-0.482016,2,817.294102
-1.64668,16,821.060391
-1.579903,13,824.078672
-1.647399,15,827.596169
-0.445684,2,828.095255
-0.375695,2,828.595459
-2.403987,19,833.112016
-2.126497,17,837.128324
-1.391325,13,840.128695
-0.490169,2,840.62985
-1.283018,11,843.145888
-1.671764,14,846.411761
-1.649823,10,848.680514
-1.752337,21,853.695915
-1.648988,12,856.461856
-2.897347,21,861.46502
-0.636782,3,862.21471
-1.661874,10,864.481932
-0.759674,3,864.998881
-1.674053,11,867.514811
-0.410715,2,868.015905
-1.312226,10,870.281816
-1.874425,13,873.299799
-0.476012,2,873.799427
-2.019534,18,878.065786
-2.055776,12,880.833804
-1.605832,13,883.811155
-1.810313,13,886.816308
-0.501417,2,887.317642
-1.174295,9,889.330887
-1.619564,12,892.083183
-0.516512,2,892.584777
-1.139279,7,894.102366
-0.479825,2,894.601672
-1.80911,10,896.851088
-1.294637,11,899.365881
-1.675811,11,901.864805
-0.50503,2,902.35216
-0.489765,2,902.851766
-1.374653,15,906.369022
-1.825567,11,908.885345
-1.870169,18,913.152629
-0.41908,2,913.652199
-0.503049,2,914.153461
-0.360301,2,914.653655
-1.419306,10,916.919354
-0.543578,2,917.420257
-1.575674,12,920.186969
-1.822523,16,923.953132
-2.200879,17,927.972171
-1.985406,16,931.735752
-0.452014,2,932.239301
-1.367208,12,935.003959
-2.017896,13,937.983431
-0.688821,3,938.723074
-1.973969,15,942.237804
-1.979335,23,947.756997
-0.415742,2,948.256657
-2.322195,22,953.524067
-1.201204,11,956.040598
-1.386076,12,958.807459
-1.133328,10,961.074577
-1.374729,11,963.590823
-1.317289,8,965.357265
-3.182465,26,971.591276
