#{"t_start": 1706698379.9069402, "env_id": "AbbIrb14000L-Default-Reach-v0"}
r,l,t
-0.409785,6,262.981658
-0.365847,6,264.278838
-0.262739,4,265.313018
-0.254152,4,266.34401
-0.340763,6,267.612277
-0.312298,6,268.89938
-0.463425,6,270.199439
-0.318465,6,271.482725
-0.375983,6,272.766036
-0.294563,6,274.06611
-0.297049,6,275.366328
-0.384446,6,276.663284
-0.324648,5,277.947295
-0.388601,6,279.23362
-0.393675,6,280.533018
-0.410281,6,281.833475
-0.315211,6,283.133576
-0.346831,6,284.433847
-0.387896,6,285.750669
-0.367274,6,287.05112
-0.350381,5,288.1007
-0.354914,6,289.384351
-0.313488,6,290.684819
-0.34889,6,291.968147
-0.341106,6,293.268091
-0.40415,6,294.568491
-0.431266,7,296.118653
-0.326825,6,297.415593
-0.23928,4,298.448838
-0.355398,6,299.7514
-0.483421,7,301.285944
-0.463526,9,303.335951
-0.280354,5,304.400956
-0.500648,7,305.936264
-0.362426,7,307.486315
-0.303773,6,308.786373
-0.302043,6,310.086694
-0.690918,9,312.136877
-0.318268,6,313.450585
-0.317611,6,314.734014
-0.35918,6,316.020347
-0.356234,6,317.319835
-0.297781,6,318.603699
-0.341332,6,319.904234
-0.371224,6,321.205171
-0.358292,5,322.237429
-0.321211,6,323.521157
-0.504086,8,325.304338
-0.352585,6,326.604966
-0.422625,6,327.888348
-0.385807,7,329.438274
-0.346305,6,330.738415
-0.355682,5,331.788441
-0.392897,6,333.072229
-0.385516,6,334.355549
-0.340382,6,335.655767
-0.342776,6,336.939476
-0.372489,6,338.239703
-0.518935,8,340.040055
-0.600247,9,342.089803
-0.412067,6,343.389782
-0.341925,5,344.687498
-0.227378,4,345.72112
-0.371753,6,347.006804
-0.671646,10,349.307458
-0.297817,6,350.623959
-0.437033,6,351.941706
-0.465782,8,353.741284
-0.437593,8,355.557685
-0.400671,6,356.857581
-0.336966,6,358.157921
-0.422384,6,359.458003
-0.58623,9,361.509783
-0.466615,8,363.326402
-0.325599,6,364.643251
-0.38084,6,365.943462
-0.359611,6,367.209534
-0.315161,6,368.509146
-0.350283,6,369.826
-0.399912,6,371.139673
-0.365786,6,372.426603
-0.397069,6,373.726371
-0.357908,5,375.024034
-0.321698,6,376.310481
-0.324806,6,377.61013
-0.316143,6,378.910246
-0.370697,7,380.460794
-0.324794,6,381.761003
-0.394948,8,383.56082
-0.416827,6,384.857897
-0.310126,6,386.144216
-0.436112,7,387.694764
-0.410866,7,389.244759
-0.286912,6,390.544501
-0.348982,6,391.845189
-0.444948,7,393.395706
-0.334488,5,394.692716
-0.404476,7,396.229123
-0.409729,7,397.778929
-0.366671,6,399.079599
-0.392592,6,400.379862
-0.304123,6,401.676481
-0.336895,6,402.962533
-0.339396,6,404.262686
-0.36143,6,405.562721
-0.360147,5,406.861268
-0.329131,6,408.146318
-0.412358,7,409.697036
-0.372684,6,411.013944
-0.438774,6,412.315295
-0.53201,7,413.86417
-0.44224,9,415.914315
-0.336753,6,417.230797
-0.411161,6,418.531259
-0.343471,6,419.831444
-0.344704,6,421.131918
-0.334637,5,422.429556
-0.405722,8,424.215153
-0.314702,6,425.531939
-0.397462,6,426.815782
-0.300192,6,428.112376
-0.292869,6,429.398342
-0.457066,6,430.698674
-0.501683,7,432.248855
-0.372107,6,433.54879
-0.455669,6,434.84904
-0.350423,7,436.399682
-0.409293,8,438.200047
-0.422582,7,439.76648
-0.322856,7,441.316386
-0.339286,7,442.868248
-0.407642,7,444.416724
-0.382381,6,445.717123
-0.406206,7,447.267126
-0.424339,7,448.817097
-0.31719,6,450.117423
-0.333696,6,451.417876
-0.375986,6,452.717781
-0.393608,6,454.016138
-0.363583,7,455.568002
-0.384693,6,456.868514
-0.344273,6,458.168979
-0.394481,7,459.718247
-0.36121,5,461.016285
-0.416603,8,462.802544
-0.386267,7,464.352122
-0.449931,7,465.902479
-0.329167,6,467.199705
-0.50469,7,468.750648
-0.304706,5,470.050447
-0.347622,7,471.586458
-0.410959,7,473.137014
-0.38085,7,474.686679
-0.45302,7,476.23703
-0.385932,7,477.787454
-0.337667,6,479.087475
-0.387907,6,480.634677
-0.348082,6,481.937265
-0.410842,7,483.487804
-0.384907,7,485.040026
-0.496251,7,486.589432
-0.369455,6,487.888959
-0.383195,7,489.439078
-0.51458,9,491.489405
-0.348141,7,493.056763
-0.41312,6,494.355733
-0.302364,6,495.638803
-0.396685,7,497.189144
-0.411044,7,498.739293
-0.322581,6,500.022975
-0.444109,6,501.322486
-0.349626,7,502.873594
-0.463838,7,504.423448
-0.480164,7,506.006141
-0.350625,7,507.556826
-0.349963,7,509.108196
-0.315331,6,510.407352
-0.362732,7,511.958029
-0.358885,7,513.507413
-0.386618,7,515.057821
-0.382605,6,516.357736
-0.380997,7,517.941755
-0.315229,6,519.242764
-0.338394,6,520.542136
-0.289076,6,521.842381
-0.360711,7,523.392478
-0.466492,7,524.94235
-0.425889,8,526.74216
-0.442267,7,528.309173
-0.492376,9,530.372989
-0.38173,6,531.692967
-0.350049,7,533.242805
-0.41079,8,535.060256
-0.386176,6,536.359873
-0.434546,7,537.891053
-0.570666,9,539.927005
-0.481726,7,541.49363
-0.434423,7,543.043756
-0.367756,7,544.594149
-0.374482,7,546.144232
-0.420363,8,547.944457
-0.351575,7,549.494334
-0.419438,8,551.294627
-0.410018,7,552.862347
-0.350052,6,554.162284
-0.363344,7,555.729024
-0.981034,15,559.279745
-0.390815,8,561.146657
-0.374629,7,562.712434
-0.203747,4,563.760743
-0.394071,6,565.048205
-0.408571,6,566.329284
-0.373891,6,567.629103
-0.317054,6,568.929545
-0.366439,7,570.477432
-0.46567,7,572.013851
-0.34467,6,573.313468
-0.374432,7,574.863659
-0.40964,6,576.164093
-0.395051,6,577.445531
-0.358455,6,578.744572
-0.36515,7,580.278906
-0.431341,6,581.580787
-0.410113,7,583.131064
-0.381701,6,584.432318
-0.424198,7,585.98154
-0.450148,7,587.531609
-0.381624,7,589.081625
-0.398523,7,590.632432
-0.453176,7,592.198445
-0.317942,6,593.49873
-0.418116,6,594.798855
-0.37269,7,596.349501
-0.355166,7,597.89967
-0.321976,6,599.199606
-0.382742,6,600.49935
-0.402814,7,602.049871
-0.348326,7,603.599899
-0.401819,7,605.149833
-0.368252,6,606.449799
-0.41631,6,607.749427
-0.464517,7,609.300245
-0.328618,6,610.600518
-0.355534,6,611.900191
-0.383733,7,613.451409
-0.365485,7,615.033775
-0.460187,6,616.334493
-0.430546,8,618.132909
-0.347485,7,619.684876
-0.462764,7,621.234576
-0.314062,6,622.534654
-0.403263,7,624.085045
-0.310096,6,625.401881
-0.438791,7,626.952205
-0.453034,7,628.502192
-0.418825,7,630.053247
-0.476397,6,631.369458
-0.389099,7,632.919611
-0.397091,7,634.485599
-0.464997,7,636.035243
-0.415143,7,637.602407
-0.379828,6,638.903177
-0.499355,6,640.20331
-0.328204,6,641.734475
-0.354679,6,643.020061
-0.314665,6,644.3204
-0.447365,6,645.620695
-0.389729,6,646.937392
-0.408717,7,648.487796
-0.541088,7,650.054515
-0.391728,7,651.604707
-0.317054,6,652.920947
-0.288928,6,654.221214
-0.454558,7,655.787847
-0.215389,4,656.834828
-0.406168,6,658.121056
-0.514433,7,659.67185
-0.370718,7,661.238567
-0.428858,8,663.038998
-0.204136,4,664.102937
-0.397233,7,665.655786
-0.385832,8,667.489863
-0.33775,6,668.806201
-0.305681,6,670.106493
-0.440198,7,671.656509
-0.530987,7,673.20701
-0.351388,7,674.75656
-0.346826,6,676.056575
-0.383902,7,677.607629
-0.381795,6,678.906882
-0.435099,6,680.206996
-0.580313,8,682.008219
-0.357619,7,683.574097
-0.393377,7,685.124304
