#{"t_start": 1707459413.211312, "env_id": "EpsonLs3-Collision-Free-Reach-v0"}
r,l,t
-0.52041,7,558.951318
-0.372981,5,559.768093
-0.709731,7,560.951699
-0.669873,7,562.167997
-0.583667,7,563.384923
-0.72426,7,564.618582
-0.643478,7,565.835179
-0.283105,2,566.283132
-0.522244,7,567.483341
-0.604393,7,568.636337
-0.618558,8,570.086658
-0.796393,11,572.068919
-0.363962,2,572.533714
-0.60817,9,574.119081
-1.072572,16,577.086341
-9.156161,100,596.769149
-4.388781,100,616.921381
-3.412905,100,637.256703
-0.406061,5,638.925015
-0.562441,6,640.157566
-0.871027,22,644.457322
-0.561119,7,645.990902
-0.40582,7,647.193843
-0.491078,6,648.408128
-0.694074,20,652.242036
-0.491951,13,654.991812
-0.414213,5,656.134721
-4.003458,100,677.476992
-0.658024,8,679.777206
-0.54671,8,681.39411
-0.393127,5,682.427511
-0.352689,6,683.628091
-3.049291,100,704.046183
-0.394004,6,705.946504
-0.59704,9,707.780893
-0.386621,5,708.847964
-0.466511,6,710.080667
-0.576827,9,711.914521
-0.412705,5,712.964505
-0.436891,5,713.964694
-0.426741,8,715.564495
-0.521395,8,717.214459
-2.242128,66,730.332025
-3.437864,100,750.28423
-1.057736,26,756.067526
-3.302146,100,775.636369
-0.508531,6,777.453604
-1.174449,30,783.303958
-0.496524,8,785.10403
-0.382584,5,786.154755
-0.369813,6,787.387854
-0.347315,5,788.421641
-0.349748,6,789.604285
-0.572843,6,790.804507
-0.548295,13,793.354765
-0.633479,8,795.005713
-0.443403,9,796.804805
-0.474576,6,798.038264
-0.653412,9,799.872055
-0.381762,6,801.105646
-0.518471,6,802.338965
-0.484231,6,803.555642
-0.401282,5,804.57233
-0.919388,24,809.356232
-1.195395,31,815.523459
-0.62676,13,818.207117
-0.558721,7,819.492821
-0.330279,2,819.923857
-0.357581,6,821.124082
-0.36123,6,822.32446
-0.47768,5,823.35776
-0.418745,6,824.574406
-0.361337,6,825.774458
-0.381868,6,826.991222
-0.604072,8,828.624757
-0.547613,7,830.058345
-0.668095,11,832.192221
-0.510762,6,833.425062
-0.317158,3,833.843915
-0.504735,8,835.408793
-0.473215,10,837.392377
-0.41053,5,838.425303
-0.37171,5,839.425768
-0.384702,6,840.610023
-0.24444,2,840.844778
-0.368381,5,841.842756
-0.441941,7,843.276278
-0.425218,5,844.292936
-0.490457,7,845.709677
-0.441762,7,847.14299
-0.333557,5,848.176539
-0.38686,6,849.360034
-0.340476,5,850.376914
-0.602987,14,853.060437
-0.332859,2,853.543743
-0.352518,5,854.543766
-1.123356,32,860.811062
-0.427904,6,862.227887
-0.313886,5,863.244745
-0.298837,2,863.678059
-0.710268,14,866.42825
-0.387133,6,867.678626
-0.41758,5,868.712038
-0.538697,7,870.128547
-0.311398,5,871.145295
-0.486191,6,872.345394
-0.42989,5,873.362233
-0.503642,9,875.095618
-0.442542,8,876.645898
-0.425241,6,877.894606
-0.650269,9,879.696421
-0.557872,6,880.912412
-0.269545,5,881.946809
-0.401258,5,882.929109
-0.345479,2,883.345173
-0.417036,5,884.296755
-0.587789,7,885.69686
-0.419847,5,886.730381
-0.346642,6,887.913171
-0.627917,10,889.913686
-0.586944,7,891.182555
-0.536194,6,892.39783
-0.401463,5,893.43139
-0.345035,6,894.629555
-0.417014,7,896.031965
-0.494531,7,897.448195
-0.313959,4,898.281783
-0.394356,8,899.846645
-0.249742,4,900.68167
-0.260516,4,901.465116
-0.35076,6,902.649278
-0.367729,5,903.665855
-0.243231,4,904.499015
-0.577538,7,905.916228
-0.606804,6,907.148891
-0.944405,28,912.615168
-0.290319,2,913.181535
-0.471936,11,915.251631
-0.474778,12,917.683297
-0.498342,6,918.916918
-0.421816,5,919.916613
-0.478673,7,921.300323
-0.626941,11,923.466888
-0.362997,5,924.550874
-0.532712,6,925.784101
-0.586031,5,926.603621
-2.007192,56,937.253327
-0.603487,12,939.93536
-0.375245,5,941.002208
-0.60995,14,943.735777
-0.721084,20,947.719454
-0.531568,6,949.036409
-3.511417,100,968.42139
-0.535163,7,970.372029
-0.581841,7,971.772215
-0.268057,5,972.78884
-0.443664,5,973.822233
-0.268004,4,974.589055
-0.381328,5,975.555333
-0.451634,6,976.705552
-0.326131,6,977.90546
-0.279402,4,978.738987
-0.380173,7,980.155756
