#{"t_start": 1702879125.2110305, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.633412,7,397.088997
-0.831219,8,398.772236
-0.52922,7,400.222372
-0.622699,7,401.672088
-0.479618,7,403.122679
-0.602679,7,404.572723
-0.510564,7,406.02305
-0.801447,7,407.473078
-0.655273,7,408.923174
-0.607425,7,410.37327
-0.707864,7,411.823432
-0.534196,7,413.273611
-0.848838,7,414.723792
-0.541214,7,416.173872
-0.550734,7,417.621235
-0.74166,7,419.057003
-0.706598,7,420.507553
-0.720857,7,421.957727
-0.532821,7,423.4078
-0.829814,7,424.857966
-0.458626,7,426.305243
-0.62049,7,427.74154
-0.758402,8,429.425025
-0.642752,7,430.875232
-0.546918,7,432.30876
-0.736669,7,433.758792
-0.708188,8,435.425629
-0.454354,6,436.642741
-0.836983,8,438.309622
-0.507829,7,439.759728
-0.493299,7,441.209822
-0.773453,7,442.660024
-0.602455,7,444.109932
-0.639415,7,445.559891
-0.562035,7,447.010033
-0.465804,7,448.443451
-0.55591,6,449.660216
-0.548007,7,451.09388
-0.640656,7,452.543958
-0.85964,7,453.994037
-0.766135,7,455.441414
-0.752519,7,456.89429
-0.847748,8,458.577756
-0.558082,5,459.561167
-0.63221,7,460.994661
-0.736822,7,462.445163
-0.870772,7,463.895162
-0.73432,7,465.344975
-0.378959,5,466.325945
-0.487614,7,467.74521
-0.419843,6,468.962164
-0.493421,6,470.162154
-0.704905,7,471.595646
-0.707425,7,473.045732
-0.60564,7,474.495864
-0.666325,7,475.946002
-0.618639,7,477.396247
-0.88769,7,478.846297
-0.758258,7,480.29651
-0.755715,7,481.729847
-0.536657,7,483.163323
-0.618208,7,484.596791
-0.685441,7,486.047019
-0.591438,7,487.477564
-0.73697,8,489.147286
-0.552477,7,490.597314
-0.226922,4,491.578558
-0.471354,7,492.997979
-0.51416,7,494.448441
-0.87148,8,496.131156
-0.518555,7,497.581282
-0.760784,7,499.031518
-0.866585,8,500.714927
-0.618525,7,502.165083
-0.583455,7,503.615366
-0.735948,8,505.298789
-0.496051,7,506.748821
-0.500609,7,508.198963
-0.562238,7,509.648625
-0.806723,7,511.099252
-0.623544,7,512.54934
-0.570351,7,513.999483
-0.559169,7,515.449593
-0.527409,7,516.899729
-0.860175,9,518.816614
-0.403012,6,520.0504
-0.710459,7,521.483603
-1.830354,19,525.73349
-0.607858,7,527.250701
-0.578932,6,528.698255
-0.636908,7,530.135131
-0.512919,7,531.584385
-0.515994,7,533.034575
-0.486565,7,534.484654
-0.526865,7,535.934811
-0.521198,7,537.384916
-0.645838,8,539.068556
-0.555067,7,540.518561
-0.523946,7,541.968766
-1.491552,31,549.019329
-0.504545,7,550.619483
-0.60143,7,552.069678
-0.714402,8,553.7531
-0.505708,7,555.203273
-0.55962,7,556.653322
-0.485447,7,558.103504
-0.519837,7,559.553584
-0.652742,7,561.004111
-1.245695,20,565.487582
-1.327188,19,569.821306
-0.556261,7,571.338087
-6.669544,100,594.721093
-0.937551,11,597.904629
-3.894783,100,621.306624
-0.819884,10,624.026161
-0.68155,12,626.890499
-1.212175,17,630.710145
-0.904633,14,633.843814
-3.065937,100,657.260544
-0.556361,9,659.729862
-10.548396,100,683.112205
-5.951725,100,706.998371
-0.849019,12,710.183828
-4.555307,61,724.268441
-1.216942,19,728.852207
-1.128564,18,732.935894
-3.215201,41,742.383111
-2.522515,100,765.986644
-1.473467,25,772.206267
-1.170931,15,775.62321
-0.772095,23,781.087978
-1.492852,23,786.374239
-2.775816,100,809.856622
-0.328737,10,812.807561
-0.666985,23,818.241178
-0.225478,5,819.558007
-3.077817,100,842.926653
-0.512647,16,847.2603
-2.733773,54,859.730707
-1.779134,72,876.863325
-1.976664,86,897.365074
-0.22859,4,898.815311
-6.5474,100,922.167408
-3.287174,100,946.103149
-0.307612,6,948.119879
-2.126211,75,965.654485
-4.828332,100,989.440572
-1.219221,16,993.526894
-1.708832,32,1000.86089
-4.953055,100,1024.393739
-4.391169,100,1048.279208
-0.863926,13,1051.649177
-0.361273,3,1052.19927
-5.110068,100,1075.549147
-7.135124,100,1099.484781
-0.653756,7,1101.504354
-8.51283,100,1124.886402
-0.800157,6,1126.623401
-0.900183,7,1128.073028
-0.693848,7,1129.523155
-0.510598,5,1130.506784
-0.71247,5,1131.47333
-0.715005,7,1132.907242
-0.896393,7,1134.357305
-0.774604,7,1135.807565
-0.77648,7,1137.257787
-1.339646,16,1140.808059
-2.29536,23,1146.038851
-0.321265,6,1147.572365
-0.661832,7,1149.008785
-4.035871,100,1172.391563
-3.749392,100,1196.32704
-0.339792,5,1198.110903
-3.469927,100,1221.479057
-0.587457,7,1223.498619
-0.868108,33,1231.246883
-2.753827,100,1254.781471
-4.393362,100,1278.700685
-0.734662,9,1281.120582
-0.266365,4,1282.101054
-0.601477,7,1283.520726
-0.701805,23,1288.935643
-2.638452,100,1312.387632
-0.25678,6,1314.354496
-3.269025,100,1337.722759
-4.480049,100,1361.675929
-3.153495,100,1385.594825
-0.613222,6,1387.561737
-0.532951,6,1388.995513
-3.411288,100,1412.363354
-3.187048,100,1436.299
-2.77627,100,1460.251535
-0.363862,7,1462.50187
-0.449516,6,1463.951445
-0.640713,9,1466.086352
-0.391457,6,1467.535058
-0.279756,4,1468.502235
-0.750915,19,1472.952327
-2.247206,100,1496.387723
-2.14372,69,1513.055914
-0.584634,7,1515.072819
-0.574919,10,1517.439157
-3.567675,100,1540.82463
-1.561057,71,1557.976529
-0.848729,30,1565.377255
-0.679825,18,1569.744466
-0.400045,16,1573.578315
-0.970624,36,1582.061609
-2.340734,91,1603.497896
-0.60504,6,1605.46425
-0.552251,10,1607.831649
-2.903422,100,1631.233249
-0.570927,9,1633.95021
