rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/success_rate,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss
-0.3928848599999999,5.32,2610,4804,20412,4,1.0,0.14466601610183716,20308,0.001,0.0006773376808268949
-0.38291568000000015,5.26,2620,4816,20463,4,1.0,0.14463618397712708,20358,0.001,0.0007725303779200962
-0.37243438999999995,5.18,2630,4828,20512,4,1.0,0.13586115340391794,20406,0.001,0.0006724606268107891
-0.36722005,5.16,2640,4840,20564,4,1.0,0.13582145422697067,20459,0.001,0.0006252358434721828
-0.37098039000000005,5.19,2650,4853,20618,4,1.0,0.13755910098552704,20513,0.001,0.0006843470968306064
-0.36476141,5.15,2660,4865,20669,4,1.0,0.14339667558670044,20565,0.001,0.0008052597841015086
-0.36275063999999996,5.15,2670,4878,20722,4,1.0,0.14510365823904672,20618,0.001,0.0006808452657423913
-0.36923168000000006,5.17,2680,4891,20774,4,1.0,0.14496290683746338,20669,0.001,0.0006957153479258219
-0.36983675,5.15,2690,4902,20822,4,1.0,0.1324159875512123,20717,0.001,0.0007011959532974288
-0.36932901,5.13,2700,4914,20873,4,1.0,0.14977329472700754,20767,0.001,0.0006720726378262043
-0.3799313700000001,5.18,2710,4928,20930,4,1.0,0.14370548725128174,20824,0.001,0.0006638529011979699
-0.38165913,5.19,2720,4940,20982,4,1.0,0.13739507645368576,20877,0.001,0.0006634279503487051
-0.38741990000000004,5.25,2730,4954,21037,4,1.0,0.1453615427017212,20931,0.001,0.0007018101750873029
-0.39306743,5.28,2740,4967,21092,4,1.0,0.13372680793205896,20986,0.001,0.0006629000068642199
-0.38717686,5.23,2750,4979,21141,4,1.0,0.1376081258058548,21037,0.001,0.0006939728191355243
-0.3951613,5.25,2760,4991,21194,4,1.0,0.13722641269365946,21088,0.001,0.0006402743048965931
-0.3948491,5.25,2770,5004,21247,4,1.0,0.14776774247487387,21142,0.001,0.0006409750669263304
-0.39154896,5.28,2780,5017,21302,4,1.0,0.14718552430470785,21198,0.001,0.0006111486970136563
-0.39573509000000007,5.31,2790,5029,21353,4,1.0,0.13720304518938065,21247,0.001,0.0006514685810543597
-0.39381978000000006,5.32,2800,5042,21405,4,1.0,0.13251448422670364,21299,0.001,0.0006796244299039245
-0.38416199999999995,5.31,2810,5055,21461,4,1.0,0.138403058052063,21357,0.001,0.0006826564553193748
-0.38216386999999996,5.3,2820,5067,21512,4,1.0,0.14034929126501083,21407,0.001,0.0006419357378035784
-0.37247308999999995,5.25,2830,5079,21562,4,1.0,0.15164609253406525,21457,0.001,0.0007028805391330804
-0.37494347000000006,5.25,2840,5093,21617,4,1.0,0.14041441679000854,21513,0.001,0.00064904357229049
-0.38255409999999995,5.35,2850,5107,21676,4,1.0,0.1441737562417984,21571,0.001,0.0006602974375709891
-0.3822959299999999,5.37,2860,5120,21731,4,1.0,0.1366542379061381,21625,0.001,0.000603246366760383
-0.38057296,5.37,2870,5133,21784,4,1.0,0.13322564959526062,21680,0.001,0.0006243500974960625
-0.3776735300000001,5.33,2880,5145,21835,4,1.0,0.13793553411960602,21731,0.001,0.0006541344104334712
-0.37872704999999995,5.37,2890,5158,21890,4,1.0,0.14380020399888357,21785,0.001,0.0006925959993774692
-0.38286598,5.37,2900,5171,21942,4,1.0,0.14720303316911063,21838,0.001,0.000603644479997456
-0.39115448,5.36,2910,5184,21997,4,1.0,0.1402618090311686,21891,0.001,0.0006394184407933304
-0.39143303,5.41,2920,5197,22053,4,1.0,0.14221924170851707,21948,0.001,0.0006396323515218683
-0.4002437100000001,5.48,2930,5211,22110,4,1.0,0.1367039531469345,22005,0.001,0.0006835633656010031
-0.39592617999999996,5.44,2940,5223,22161,4,1.0,0.13898338377475739,22055,0.001,0.0006839042325736955
-0.3904082599999999,5.37,2950,5235,22213,4,1.0,0.14868143945932388,22105,0.001,0.0007144664414227009
-0.37991937,5.28,2960,5247,22259,4,1.0,0.14442774653434753,22154,0.001,0.0006856277614133433
-0.38787748,5.31,2970,5260,22315,4,1.0,0.14012236396471658,22210,0.001,0.0006389949237927794
-0.38868752000000006,5.32,2980,5273,22367,4,1.0,0.13465889543294907,22261,0.001,0.0006629238137975335
-0.3845866500000001,5.27,2990,5285,22417,4,1.0,0.14337891340255737,22312,0.001,0.0006383123691193759
-0.3887610900000001,5.32,3000,5298,22474,4,1.0,0.12873974442481995,22368,0.001,0.0006644233799306676
-0.38505494,5.34,3010,5312,22531,4,1.0,0.1433253933986028,22424,0.001,0.0006536283995956183
-0.3816402299999999,5.29,3020,5324,22582,4,1.0,0.1313099041581154,22477,0.001,0.0006802782882004976
-0.38653231999999993,5.29,3030,5338,22639,4,1.0,0.13511690497398376,22533,0.001,0.0006847765956384441
-0.38526565999999995,5.31,3040,5350,22692,4,1.0,0.13796118398507437,22588,0.001,0.0006275525374803692
-0.38726334000000007,5.32,3050,5363,22745,4,1.0,0.1234077475965023,22639,0.001,0.0006277378066442907
-0.39253167000000005,5.39,3060,5376,22798,4,1.0,0.14486024777094522,22692,0.001,0.0006472237097720305
-0.3915371999999999,5.39,3070,5389,22854,4,1.0,0.1371160348256429,22749,0.001,0.0005747207615058869
-0.39508606999999996,5.41,3080,5402,22908,4,1.0,0.13037511457999548,22803,0.001,0.000646324692449222
-0.39649502999999997,5.44,3090,5415,22961,4,1.0,0.13385792076587677,22856,0.001,0.0006637306360062212
-0.3863461399999999,5.36,3100,5427,23010,4,1.0,0.13498259335756302,22905,0.001,0.0006151298730401322
-0.38698294999999994,5.35,3110,5440,23066,4,1.0,0.138461505373319,22961,0.001,0.0006750134537772586
-0.38700847999999993,5.33,3120,5452,23115,4,1.0,0.1342928558588028,23009,0.001,0.0006662481901003048
-0.37989110000000004,5.27,3130,5464,23166,4,1.0,0.13296134769916534,23061,0.001,0.0005842288606800139
-0.37869651,5.27,3140,5477,23219,4,1.0,0.1411152482032776,23114,0.001,0.0005872313166037201
-0.38389805000000005,5.31,3150,5490,23276,4,1.0,0.13499008119106293,23171,0.001,0.0006148927641334012
-0.38345289,5.29,3160,5502,23327,4,1.0,0.13721154630184174,23221,0.001,0.0006380005652317777
-0.37671259999999995,5.25,3170,5515,23379,4,1.0,0.14439660807450613,23273,0.001,0.0006159223266877234
-0.3745662999999999,5.22,3180,5527,23430,4,1.0,0.14787989854812622,23326,0.001,0.0005946483055595308
-0.37801264,5.25,3190,5540,23486,4,1.0,0.1367460861802101,23379,0.001,0.0006723092985339463
-0.3760492399999999,5.27,3200,5553,23537,4,1.0,0.1457243710756302,23432,0.001,0.0005824207095429301
-0.37183349000000004,5.22,3210,5565,23588,4,1.0,0.14571361243724823,23483,0.001,0.000597456598188728
-0.3827750200000001,5.28,3220,5578,23643,4,1.0,0.14548099040985107,23539,0.001,0.0005910358740948141
-0.39161193,5.37,3230,5592,23703,4,1.0,0.14379456639289856,23596,0.001,0.0006135890920025607
-0.39182836000000004,5.34,3240,5604,23753,4,1.0,0.13427738845348358,23647,0.001,0.0005236582830548287
-0.38224008,5.25,3250,5616,23801,4,1.0,0.14022547006607056,23697,0.001,0.0005576061957981437
-0.3850386,5.31,3260,5630,23858,4,1.0,0.13982570668061575,23752,0.001,0.0005743115674704313
-0.38751910999999994,5.3,3270,5642,23909,4,1.0,0.13313444331288338,23803,0.001,0.0006777960457839072
-0.39055224000000005,5.32,3280,5655,23962,4,1.0,0.14546902477741241,23858,0.001,0.0006169989549865326
-0.39393742999999987,5.32,3290,5668,24018,4,1.0,0.13030123710632324,23912,0.001,0.0005821504310006276
-0.39600005999999993,5.35,3300,5681,24072,4,1.0,0.13592561334371567,23967,0.001,0.0005713320861104876
-0.39423986000000005,5.38,3310,5694,24126,4,1.0,0.14092018703619638,24021,0.001,0.0005964071509273102
-0.38663959000000003,5.34,3320,5706,24177,4,1.0,0.13711337745189667,24071,0.001,0.000586363603360951
-0.3708642600000001,5.22,3330,5718,24225,4,1.0,0.14232300221920013,24119,0.001,0.0005974343861453235
-0.37125065000000007,5.23,3340,5730,24276,4,1.0,0.13420396546522775,24172,0.001,0.0005776682713379463
-0.37597606000000006,5.3,3350,5743,24331,4,1.0,0.13967029253641763,24226,0.001,0.0005576978049551448
-0.3828789400000001,5.28,3360,5756,24386,4,1.0,0.14399542411168417,24281,0.001,0.0005965391222465163
-0.3827648,5.32,3370,5769,24441,4,1.0,0.13242462277412415,24335,0.001,0.0005940386035945266
-0.37805796,5.29,3380,5781,24491,4,1.0,0.1508098691701889,24385,0.001,0.0005802984087495133
-0.37180995000000006,5.24,3390,5794,24542,4,1.0,0.1514019618431727,24438,0.001,0.0005602638411801308
-0.37603931,5.21,3400,5806,24593,4,1.0,0.14255436261494955,24486,0.001,0.0005450804601423442
-0.38121601,5.2,3410,5819,24646,4,1.0,0.15128979086875916,24540,0.001,0.0005292482965160161
-0.38203769,5.22,3420,5831,24699,4,1.0,0.1315400948127111,24592,0.001,0.000559764844365418
-0.39561339000000006,5.31,3430,5845,24756,4,1.0,0.14416867991288504,24651,0.001,0.0005565701479402682
-0.38630253000000003,5.26,3440,5856,24802,4,1.0,0.12352879345417023,24696,0.001,0.0006183345976751298
-0.37792426000000007,5.19,3450,5867,24850,4,1.0,0.1299632986386617,24744,0.001,0.0005369672551751136
-0.37013186999999986,5.17,3460,5880,24903,4,1.0,0.14446794986724854,24798,0.001,0.0005924307527796676
-0.36893894000000005,5.13,3470,5892,24954,4,1.0,0.14476148784160614,24850,0.001,0.0005623030156129971
-0.36774305000000007,5.13,3480,5904,25004,4,1.0,0.1428894897301992,24900,0.001,0.0005058447015471757
-0.36229901,5.08,3490,5915,25050,4,1.0,0.1520887315273285,24946,0.001,0.0005822077655466273
-0.36745258,5.12,3500,5929,25105,4,1.0,0.14118672410647073,25000,0.001,0.0005497978709172457
-0.36226308,5.12,3510,5941,25158,4,1.0,0.13545952488978705,25052,0.001,0.0005553997228465354
-0.36369994999999994,5.11,3520,5954,25210,4,1.0,0.1457148790359497,25105,0.001,0.0005755812220741063
-0.36050908,5.09,3530,5967,25265,4,1.0,0.1437866191069285,25157,0.001,0.0006288927688729018
-0.36971483,5.15,3540,5979,25317,4,1.0,0.1374796281258265,25212,0.001,0.0005923395122711858
-0.37622127000000005,5.2,3550,5992,25370,4,1.0,0.14067254960536957,25265,0.001,0.0005890741245821119
-0.38113115999999997,5.26,3560,6006,25429,4,1.0,0.1408543661236763,25322,0.001,0.000553972422494553
-0.38221228,5.29,3570,6019,25483,4,1.0,0.14808832108974457,25377,0.001,0.0005760908010415733
-0.38736177,5.31,3580,6031,25535,4,1.0,0.14491958171129227,25429,0.001,0.0005728507385356352
-0.3913687999999999,5.36,3590,6044,25586,4,1.0,0.14736362546682358,25481,0.001,0.0005253998242551461
-0.38570784999999996,5.34,3600,6056,25639,4,1.0,0.14096195995807648,25535,0.001,0.0005024355603381991
-0.38570091999999995,5.32,3610,6069,25690,4,1.0,0.16004234552383423,25585,0.001,0.0005553504452109337
-0.3871172199999999,5.35,3620,6082,25745,4,1.0,0.1447418381770452,25640,0.001,0.0005639013252221048
-0.38838949,5.39,3630,6096,25804,4,1.0,0.13830162771046162,25698,0.001,0.0005860257910431496
-0.38660214000000004,5.4,3640,6109,25857,4,1.0,0.1564423143863678,25751,0.001,0.0005616119131445884
-0.3952373600000001,5.42,3650,6122,25912,4,1.0,0.14542985459168753,25806,0.001,0.0005357265181373805
-0.39313251,5.36,3660,6135,25965,4,1.0,0.13234417388836542,25859,0.001,0.000508887940668501
-0.39283536999999996,5.38,3670,6148,26021,4,1.0,0.14284463971853256,25915,0.001,0.0005931924213655293
-0.39382343999999997,5.43,3680,6162,26078,4,1.0,0.15260248382886252,25972,0.001,0.0005100199826604997
-0.39429131,5.41,3690,6173,26127,4,1.0,0.1484997346997261,26023,0.001,0.0005488760827574879
-0.3942689700000001,5.42,3700,6186,26181,4,1.0,0.14468414584795633,26076,0.001,0.0005415088322479278
-0.3978086999999999,5.44,3710,6199,26234,4,1.0,0.14328730603059134,26130,0.001,0.0005403608568788817
-0.40137051000000007,5.44,3720,6212,26289,4,1.0,0.1492658331990242,26184,0.001,0.0005151225237308868
-0.38926028,5.31,3730,6223,26335,4,1.0,0.14013492316007614,26231,0.001,0.0005475808633491397
-0.39423809000000004,5.35,3740,6237,26392,4,1.0,0.14291854947805405,26288,0.001,0.0005336554604582489
-0.38837212,5.35,3750,6250,26447,4,1.0,0.14519174893697104,26342,0.001,0.0005185623362194747
-0.39236727000000005,5.41,3760,6264,26506,4,1.0,0.14312417060136795,26401,0.001,0.0005640092887915671
-0.39764115999999994,5.41,3770,6278,26562,4,1.0,0.13912782073020935,26456,0.001,0.000573084776988253
-0.40059388000000007,5.41,3780,6291,26619,4,1.0,0.1340933938821157,26514,0.001,0.0005326267176618179
-0.39984982,5.44,3790,6304,26671,4,1.0,0.1461869478225708,26565,0.001,0.000516583037097007
-0.40271138000000006,5.44,3800,6317,26725,4,1.0,0.14682713896036148,26619,0.001,0.0005583433783613145
-0.40273064000000003,5.48,3810,6330,26782,4,1.0,0.1348555932442347,26677,0.001,0.0005621716554742306
-0.39675816,5.44,3820,6343,26833,4,1.0,0.13851116597652435,26729,0.001,0.0005350862823737165
-0.4069004600000001,5.54,3830,6356,26889,4,1.0,0.13304611295461655,26783,0.001,0.0005813087627757341
-0.4047806,5.5,3840,6369,26942,4,1.0,0.1451543023188909,26838,0.001,0.0005436045272896687
-0.40277282,5.47,3850,6381,26994,4,1.0,0.1391232212384542,26888,0.001,0.0005670100217685103
-0.40588033,5.45,3860,6395,27051,4,1.0,0.14731948574384054,26945,0.001,0.0005711270059691742
-0.39902221999999987,5.43,3870,6408,27105,4,1.0,0.14742993315060934,26999,0.001,0.0005676565536608299
-0.40137927000000007,5.44,3880,6422,27163,4,1.0,0.14671529084444046,27057,0.001,0.0005873066140338779
-0.40225969000000006,5.42,3890,6434,27213,4,1.0,0.14017900824546814,27108,0.001,0.0005444178590551018
-0.39573299999999995,5.4,3900,6446,27265,4,1.0,0.15102362632751465,27158,0.001,0.0005509703187271953
-0.39807382000000013,5.35,3910,6459,27317,4,1.0,0.14785961310068765,27212,0.001,0.000493140029720962
-0.3952713100000001,5.34,3920,6471,27367,4,1.0,0.1480848491191864,27261,0.001,0.000647030002437532
-0.38956803,5.31,3930,6483,27420,4,1.0,0.15028315037488937,27316,0.001,0.0005700228502973914
-0.38999728,5.33,3940,6497,27475,4,1.0,0.14470010499159494,27370,0.001,0.0006040255151068171
-0.38919476000000003,5.36,3950,6510,27530,4,1.0,0.13375310599803925,27426,0.001,0.0005477872085369503
-0.37790775000000004,5.31,3960,6522,27582,4,1.0,0.13313591480255127,27476,0.001,0.00047118778456933796
-0.38460395,5.35,3970,6536,27640,4,1.0,0.14665806790192923,27534,0.001,0.0005186371029897904
-0.38085391,5.31,3980,6549,27694,4,1.0,0.13865247865517935,27588,0.001,0.0005358749525233483
-0.3883507299999999,5.37,3990,6563,27750,4,1.0,0.13742396732171377,27644,0.001,0.0005154092970769853
-0.39030517000000003,5.38,4000,6575,27803,4,1.0,0.1512550413608551,27699,0.001,0.0005041860810403401
-0.3831110899999999,5.34,4010,6587,27851,4,1.0,0.14795935153961182,27746,0.001,0.0005445862771011889
-0.3831491999999999,5.35,4020,6599,27902,4,1.0,0.152582049369812,27797,0.001,0.000518348446348682
-0.3803910299999999,5.31,4030,6611,27951,4,1.0,0.149644672870636,27847,0.001,0.0005765137757407501
-0.37843557999999994,5.29,4040,6623,28004,4,1.0,0.1386430859565735,27899,0.001,0.000548773146874737
-0.38669930999999996,5.34,4050,6638,28064,4,1.0,0.1472578098376592,27958,0.001,0.0005213707918301225
-0.38406890999999993,5.32,4060,6650,28114,4,1.0,0.14156590402126312,28009,0.001,0.0005230126262176782
-0.37965313,5.28,4070,6663,28168,4,1.0,0.14410429199536642,28062,0.001,0.0005592916325743621
-0.37593624,5.26,4080,6675,28220,4,1.0,0.14008850355943045,28116,0.001,0.0005102750088553876
-0.37677332,5.25,4090,6688,28275,4,1.0,0.1385779728492101,28169,0.001,0.000554176930260534
-0.37510875,5.21,4100,6700,28324,4,1.0,0.13811458150545755,28220,0.001,0.0005314624286256731
-0.3825993400000002,5.27,4110,6713,28378,4,1.0,0.14965527256329855,28273,0.001,0.0005341107510806372
-0.37957989,5.25,4120,6725,28427,4,1.0,0.14073657244443893,28323,0.001,0.0005619429284706712
-0.3874273999999999,5.29,4130,6738,28480,4,1.0,0.1403832659125328,28375,0.001,0.0005531956208869815
-0.38830349000000003,5.27,4140,6750,28531,4,1.0,0.15302352607250214,28427,0.001,0.0005354329769033939
-0.38118265,5.18,4150,6762,28582,4,1.0,0.14240366220474243,28477,0.001,0.00047790288808755574
-0.39130449000000006,5.21,4160,6775,28635,4,1.0,0.14081199963887533,28530,0.001,0.0004943488922435791
-0.3938751199999999,5.22,4170,6788,28690,4,1.0,0.13202359775702158,28585,0.001,0.0005075093525062714
-0.39271867,5.25,4180,6801,28745,4,1.0,0.1331829478343328,28637,0.001,0.0005280403046136988
-0.38196977,5.16,4190,6812,28791,4,1.0,0.1405382106701533,28685,0.001,0.0005320004953925187
-0.3813402500000001,5.15,4200,6824,28839,4,1.0,0.15261919796466827,28733,0.001,0.000515934987924993
-0.37775260000000005,5.16,4210,6837,28894,4,1.0,0.13701187570889792,28790,0.001,0.0004977284872438759
-0.38345722000000004,5.19,4220,6849,28946,4,1.0,0.14196449518203735,28841,0.001,0.0005071655497886241
-0.38472415,5.27,4230,6864,29007,4,1.0,0.14429170389970145,28900,0.001,0.0005641184847759591
-0.38502315000000004,5.28,4240,6876,29059,4,1.0,0.1450526863336563,28954,0.001,0.0005255470023257658
-0.38239485999999995,5.34,4250,6890,29116,4,1.0,0.1428419848283132,29012,0.001,0.0005079358234070241
-0.3827271099999999,5.37,4260,6904,29172,4,1.0,0.14569306373596191,29068,0.001,0.00048793295198785406
-0.38002193,5.37,4270,6917,29227,4,1.0,0.14460168282190958,29122,0.001,0.0004989769367966801
-0.38554566,5.38,4280,6930,29283,4,1.0,0.14102090895175934,29178,0.001,0.000533852133230539
-0.3832669800000001,5.4,4290,6942,29331,4,1.0,0.14368207255999246,29226,0.001,0.0004857174004428089
-0.39194070000000003,5.44,4300,6954,29383,4,1.0,0.13344468673070273,29277,0.001,0.0005153968716816356
-0.40347915000000006,5.48,4310,6968,29442,4,1.0,0.1423870027065277,29335,0.001,0.0005204039237772425
-0.40163732999999996,5.48,4320,6981,29494,4,1.0,0.1419709026813507,29389,0.001,0.0005488898023031652
-0.4011795900000001,5.42,4330,6994,29549,4,1.0,0.15961774438619614,29445,0.001,0.00047643640427850185
-0.4002479199999999,5.41,4340,7006,29600,4,1.0,0.14637411013245583,29496,0.001,0.0005612496585984315
-0.40866065999999995,5.38,4350,7019,29654,4,1.0,0.14035783211390176,29549,0.001,0.0005573485395871103
-0.4002167,5.32,4360,7031,29704,4,1.0,0.13801086694002151,29598,0.001,0.0005633557011606172
-0.39938284,5.3,4370,7044,29757,4,1.0,0.15215091407299042,29652,0.001,0.00046913095138734207
-0.3993086199999999,5.3,4380,7057,29813,4,1.0,0.13544429341952005,29708,0.001,0.0004911698284558952
-0.40107213999999997,5.29,4390,7068,29860,4,1.0,0.13970154523849487,29756,0.001,0.0005395294283516705
-0.40185575999999995,5.34,4400,7082,29917,4,1.0,0.1342034712433815,29812,0.001,0.0004828147648368031
-0.38858831000000005,5.27,4410,7095,29969,4,1.0,0.13745062798261642,29863,0.001,0.0005847200227435678
-0.3902298199999999,5.29,4420,7107,30023,4,1.0,0.13806075602769852,29917,0.001,0.0005258697376120836
-0.39296621000000004,5.3,4430,7121,30079,4,1.0,0.1457404543956121,29973,0.001,0.0005179791270555663
-0.39668138999999997,5.31,4440,7133,30131,4,1.0,0.14063246548175812,30026,0.001,0.0005565889878198504
-0.38964276000000003,5.29,4450,7146,30183,4,1.0,0.14960362017154694,30077,0.001,0.0005310425476636738
-0.39625902,5.36,4460,7159,30240,4,1.0,0.14321245749791464,30134,0.001,0.0005474039838494112
-0.3867510600000001,5.3,4470,7171,30287,4,1.0,0.14980032294988632,30183,0.001,0.0005345300713088363
-0.3875778900000001,5.3,4480,7184,30343,4,1.0,0.14868544042110443,30238,0.001,0.0005419962908490561
-0.39400808000000004,5.34,4490,7196,30394,4,1.0,0.14391455799341202,30288,0.001,0.0004940183207509108
-0.38669807000000006,5.29,4500,7209,30446,4,1.0,0.1421437511841456,30341,0.001,0.0005654135262981678
-0.38613231,5.28,4510,7221,30497,4,1.0,0.14700254052877426,30393,0.001,0.0005001259385608136
-0.3877926800000001,5.28,4520,7234,30551,4,1.0,0.14541463057200113,30446,0.001,0.0004991392022930085
-0.38276195,5.22,4530,7246,30601,4,1.0,0.14849517742792764,30495,0.001,0.0005411078247042107
-0.3770376899999999,5.2,4540,7258,30651,4,1.0,0.141557015478611,30547,0.001,0.0005097938264952973
-0.37996888999999995,5.23,4550,7271,30706,4,1.0,0.14715672036012015,30600,0.001,0.0005176977487280965
-0.37901771000000006,5.2,4560,7284,30760,4,1.0,0.1520941505829493,30656,0.001,0.0004791881481651217
-0.38673684,5.29,4570,7297,30816,4,1.0,0.14728007465600967,30710,0.001,0.000548110347673563
-0.37918646,5.24,4580,7310,30867,4,1.0,0.15332727630933127,30762,0.001,0.0005005321581847966
-0.37774944999999993,5.24,4590,7322,30918,4,1.0,0.1373613104224205,30813,0.001,0.0005108251702040434
-0.37934928,5.26,4600,7335,30972,4,1.0,0.1525324359536171,30867,0.001,0.0005272277456242591
-0.38608005,5.27,4610,7347,31024,4,1.0,0.14861329396565756,30918,0.001,0.0005148190830368549
-0.38875539000000003,5.27,4620,7360,31078,4,1.0,0.15095609923203787,30973,0.001,0.0005546951530656467
-0.39193431999999995,5.31,4630,7373,31132,4,1.0,0.13619014620780945,31026,0.001,0.0005199368519242853
-0.40244082999999997,5.38,4640,7387,31189,4,1.0,0.14073524872461954,31084,0.001,0.0005052837805124
-0.40085808,5.36,4650,7400,31242,4,1.0,0.1538871874411901,31136,0.001,0.0005064395139925182
-0.40038711,5.35,4660,7412,31295,4,1.0,0.14812127749125162,31188,0.001,0.0004905365640297532
-0.39973282000000004,5.34,4670,7425,31350,4,1.0,0.1463320031762123,31245,0.001,0.0005218762264121324
-0.4011493200000001,5.32,4680,7437,31399,4,1.0,0.14912474155426025,31295,0.001,0.0005084312753751874
-0.40424925,5.34,4690,7450,31452,4,1.0,0.14926658074061075,31346,0.001,0.000503138949473699
-0.41022627,5.36,4700,7463,31508,4,1.0,0.1430629144112269,31403,0.001,0.0005764013233905038
-0.40181943,5.36,4710,7476,31560,4,1.0,0.1479640652736028,31454,0.001,0.000521779281552881
-0.40198784,5.35,4720,7489,31613,4,1.0,0.1369386836886406,31507,0.001,0.0005024403741117567
-0.39853778,5.31,4730,7501,31663,4,1.0,0.14651454985141754,31558,0.001,0.0005198025959543884
-0.39035008,5.24,4740,7512,31713,4,1.0,0.14631299674510956,31607,0.001,0.0005741815912188031
-0.3933779499999999,5.26,4750,7526,31768,4,1.0,0.1460738331079483,31663,0.001,0.0005253065144643187
-0.39480967000000006,5.32,4760,7540,31827,4,1.0,0.14506007234255472,31722,0.001,0.0005281505000311881
-0.39433541000000005,5.3,4770,7553,31880,4,1.0,0.14609967668851218,31776,0.001,0.0005440903429795677
-0.39379538000000003,5.3,4780,7564,31929,4,1.0,0.13977065682411194,31823,0.001,0.0005414705548901111
-0.39309102999999995,5.3,4790,7577,31982,4,1.0,0.14919966955979666,31878,0.001,0.0004827643181973447
-0.39313432000000004,5.28,4800,7590,32036,4,1.0,0.15023074547449747,31930,0.001,0.0004744855153451984
-0.39097558,5.25,4810,7602,32085,4,1.0,0.15478666623433432,31978,0.001,0.0005150066523735101
-0.38445637000000005,5.22,4820,7614,32135,4,1.0,0.1351814791560173,32031,0.001,0.0005459977983264253
-0.38723022999999995,5.28,4830,7627,32191,4,1.0,0.14820065597693124,32086,0.001,0.0005160341737791896
-0.39019090999999995,5.31,4840,7640,32244,4,1.0,0.1460577001174291,32138,0.001,0.0004969907691702247
-0.38430381000000013,5.27,4850,7652,32295,4,1.0,0.14382864038149515,32190,0.001,0.0004871590121183544
-0.37732972000000004,5.18,4860,7664,32345,4,1.0,0.14835107823212942,32240,0.001,0.0006108260034428289
-0.37367232000000006,5.17,4870,7677,32397,4,1.0,0.15048956125974655,32291,0.001,0.0005779265542514622
-0.37287232000000003,5.19,4880,7689,32448,4,1.0,0.15461866557598114,32344,0.001,0.0005062849959358573
-0.37625978,5.22,4890,7702,32504,4,1.0,0.1479145772755146,32398,0.001,0.0005526349705178291
-0.3672364,5.23,4900,7715,32559,4,1.0,0.1462991863489151,32454,0.001,0.0005089938989840448
-0.38386748000000004,5.34,4910,7730,32619,4,1.0,0.14220581452051798,32513,0.001,0.00047765591963460404
-0.38722046000000004,5.35,4920,7742,32670,4,1.0,0.15130585432052612,32564,0.001,0.00046158473123796283
-0.38026814999999997,5.31,4930,7755,32722,4,1.0,0.14846761524677277,32617,0.001,0.0005322889410308562
-0.38471828,5.36,4940,7768,32780,4,1.0,0.13873779773712158,32675,0.001,0.00046401991858147085
-0.3873692,5.41,4950,7782,32836,4,1.0,0.14962229629357657,32730,0.001,0.0004999042488634586
-0.39092056999999997,5.46,4960,7795,32891,4,1.0,0.149300346771876,32786,0.001,0.0004838596621993929
-0.39047341,5.46,4970,7808,32943,4,1.0,0.1405755877494812,32839,0.001,0.0005286445957608521
-0.39109232000000005,5.45,4980,7820,32993,4,1.0,0.1497902125120163,32886,0.001,0.0005537778488360345
-0.38849147,5.43,4990,7832,33047,4,1.0,0.13570049405097961,32941,0.001,0.00044533542240969836
-0.3894209,5.37,5000,7844,33096,4,1.0,0.15450211614370346,32991,0.001,0.000527138018514961
-0.37980883000000004,5.31,5010,7857,33150,4,1.0,0.14190701767802238,33044,0.001,0.000510903520210247
-0.37711126000000006,5.35,5020,7870,33205,4,1.0,0.1445966422557831,33101,0.001,0.00048225123900920154
-0.3878449799999999,5.41,5030,7884,33263,4,1.0,0.15259758631388345,33158,0.001,0.0005156214174348861
-0.37813347999999997,5.33,5040,7896,33313,4,1.0,0.14271444827318192,33209,0.001,0.00048638386942911893
-0.3781258999999999,5.28,5050,7908,33364,4,1.0,0.14459176361560822,33260,0.001,0.0004901326727122068
-0.37889125999999995,5.24,5060,7921,33415,4,1.0,0.14270318547884622,33308,0.001,0.0005284026507676268
-0.38305019,5.24,5070,7933,33467,4,1.0,0.1486489176750183,33363,0.001,0.0005566338756276915
-0.38685465,5.29,5080,7946,33522,4,1.0,0.14721252024173737,33416,0.001,0.00047509256546618417
-0.38085837000000006,5.24,5090,7958,33571,4,1.0,0.14708009362220764,33467,0.001,0.0004796364810317755
-0.39020848,5.3,5100,7971,33626,4,1.0,0.1427447497844696,33521,0.001,0.0004748208331875503
-0.38968739999999996,5.28,5110,7984,33678,4,1.0,0.13960830867290497,33572,0.001,0.0005048603537337234
-0.38942593000000003,5.22,5120,7996,33727,4,1.0,0.14369497696558634,33622,0.001,0.0005299966898746789
-0.38491109,5.21,5130,8009,33784,4,1.0,0.14166612923145294,33678,0.001,0.0005074747637586875
-0.38168508999999995,5.19,5140,8021,33832,4,1.0,0.1380595564842224,33728,0.001,0.0005135448227520101
-0.38153369000000004,5.2,5150,8033,33884,4,1.0,0.142633356153965,33778,0.001,0.0005114547893754207
-0.3803647,5.24,5160,8046,33939,4,1.0,0.14888145526250204,33834,0.001,0.0005491351330420002
-0.37526160999999997,5.19,5170,8058,33986,4,1.0,0.1419236660003662,33882,0.001,0.0005129650817252696
-0.37492902000000006,5.15,5180,8070,34037,4,1.0,0.1425134539604187,33931,0.001,0.0004553039761958644
