time/fps,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,train/ent_coef,time/episodes,train/actor_loss,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/success_rate,train/n_updates,train/ent_coef_loss
4,0.001,-0.40457949,9.743559348862618e-05,0.003089027013629675,4060,0.17112872004508972,5.78,7478,30481,1.0,30380,-0.1845051348209381
4,0.001,-0.40488579999999996,0.00011386553524062037,0.0030685311648994684,4070,0.1570858359336853,5.78,7490,30531,1.0,30430,-0.7869052290916443
4,0.001,-0.40171089000000004,8.94176191650331e-05,0.0030635150615125895,4080,0.13981002569198608,5.73,7503,30582,1.0,30481,0.1325950175523758
4,0.001,-0.40146325000000005,5.31040204805322e-05,0.0030813287012279034,4090,0.1461498737335205,5.72,7517,30638,1.0,30537,0.7174468040466309
4,0.001,-0.39749707,8.92871103133075e-05,0.0031151894945651293,4100,0.13499481976032257,5.73,7531,30695,1.0,30594,0.0625782310962677
4,0.001,-0.40472347,8.797677583061159e-05,0.0031380224972963333,4110,0.1565995067358017,5.69,7546,30753,1.0,30652,-0.8126534223556519
4,0.001,-0.4058848900000001,0.00010699530685087666,0.003064619842916727,4120,0.14542755484580994,5.69,7560,30809,1.0,30708,-0.4231894612312317
4,0.001,-0.41251127,9.247670823242515e-05,0.0030186253134161234,4130,0.14274629950523376,5.73,7574,30865,1.0,30764,-1.2364376783370972
4,0.001,-0.40669488000000004,6.919162115082145e-05,0.002984642516821623,4140,0.1551222950220108,5.63,7587,30919,1.0,30818,-0.7375162243843079
4,0.001,-0.40712200000000004,7.596765499329194e-05,0.0030083225574344397,4150,0.16446587443351746,5.63,7603,30980,1.0,30879,1.2258350849151611
4,0.001,-0.39185302,7.35164649086073e-05,0.003041044808924198,4160,0.14296144247055054,5.54,7616,31035,1.0,30934,0.03030635416507721
4,0.001,-0.39649707000000006,7.843202911317348e-05,0.0030222260393202305,4170,0.16084378957748413,5.59,7630,31090,1.0,30989,0.03311079740524292
4,0.001,-0.39878237,0.00010717299301177263,0.0030738122295588255,4180,0.16432304680347443,5.62,7643,31144,1.0,31043,0.4244271218776703
4,0.001,-0.39496551,0.00011736995656974614,0.0030137253925204277,4190,0.16328158974647522,5.56,7656,31194,1.0,31093,-1.994922161102295
4,0.001,-0.38518935,8.005386916920543e-05,0.0030067868065088987,4200,0.14510932564735413,5.51,7669,31246,1.0,31145,1.7364249229431152
4,0.001,-0.38107155,7.400749018415809e-05,0.003029652638360858,4210,0.15432840585708618,5.53,7684,31306,1.0,31205,-0.3360915184020996
4,0.001,-0.38075887,5.793361196992919e-05,0.0030309574212878942,4220,0.1548299491405487,5.54,7698,31363,1.0,31262,0.6937435269355774
4,0.001,-0.3731279599999999,0.00012283946853131056,0.0030472080688923597,4230,0.14281272888183594,5.52,7712,31417,1.0,31316,-0.13145773112773895
4,0.001,-0.3785743399999999,9.283624967793003e-05,0.003115574363619089,4240,0.15020394325256348,5.55,7726,31474,1.0,31373,0.3599206209182739
4,0.001,-0.3775616199999999,6.113830022513866e-05,0.003113224869593978,4250,0.13989277184009552,5.59,7742,31539,1.0,31438,-0.3379255533218384
4,0.001,-0.38181419999999994,8.565808821003884e-05,0.003090963000431657,4260,0.1584250032901764,5.58,7756,31593,1.0,31492,0.4371313750743866
4,0.001,-0.38559430999999994,8.794254245003685e-05,0.003058873349800706,4270,0.1459207534790039,5.65,7771,31655,0.99,31554,0.1074831485748291
4,0.001,-0.38844038,5.9056561440229416e-05,0.00304811610840261,4280,0.15067243576049805,5.66,7785,31710,0.99,31609,0.5360056757926941
4,0.001,-0.39681464,6.833231600467116e-05,0.003072331892326474,4290,0.15845702588558197,5.75,7799,31769,0.99,31668,0.3556153476238251
4,0.001,-0.40127393,0.00010698411642806605,0.0030836216174066067,4300,0.1380804479122162,5.74,7812,31820,0.99,31719,1.981876254081726
4,0.001,-0.39429353000000006,4.7644429287174717e-05,0.003129867371171713,4310,0.1618840992450714,5.68,7826,31874,0.99,31773,0.587582528591156
4,0.001,-0.3927876599999999,7.197329978225753e-05,0.003117153886705637,4320,0.1383712887763977,5.64,7839,31927,0.99,31826,-0.04299783706665039
4,0.001,-0.39758758,7.284929597517475e-05,0.003112957812845707,4330,0.1430962085723877,5.64,7852,31981,0.99,31880,-2.0901474952697754
4,0.001,-0.39625091000000007,6.041453161742538e-05,0.0030956375412642956,4340,0.13977903127670288,5.58,7865,32032,0.99,31931,0.4117494821548462
4,0.001,-0.39132886,7.160715904319659e-05,0.003106525167822838,4350,0.1375409960746765,5.45,7878,32084,0.99,31983,-0.44523054361343384
4,0.001,-0.39582661,0.0001626610610401258,0.0030760569497942924,4360,0.15091602504253387,5.47,7892,32140,0.99,32039,-0.632323682308197
4,0.001,-0.39850363,0.00010602016118355095,0.00306013529188931,4370,0.13682374358177185,5.43,7907,32198,1.0,32097,-0.25071388483047485
4,0.001,-0.39285070999999994,9.423129085917026e-05,0.0030728362035006285,4380,0.14664222300052643,5.4,7919,32250,1.0,32149,-0.21297337114810944
4,0.001,-0.38828583,9.518218575976789e-05,0.0030333399772644043,4390,0.15135377645492554,5.4,7934,32309,1.0,32208,-0.16344714164733887
4,0.001,-0.39549115999999995,9.53163398662582e-05,0.002958068158477545,4400,0.16145236790180206,5.45,7948,32365,1.0,32264,0.15516525506973267
4,0.001,-0.39838627000000004,6.537442095577717e-05,0.003008503234013915,4410,0.15217900276184082,5.42,7961,32416,1.0,32315,0.46022099256515503
4,0.001,-0.40250012999999996,5.566021354752593e-05,0.0030178064480423927,4420,0.1502663791179657,5.44,7974,32471,1.0,32370,0.1536616086959839
4,0.001,-0.40134643,7.25904101273045e-05,0.003015642985701561,4430,0.14236150681972504,5.46,7988,32527,1.0,32426,0.8764100074768066
4,0.001,-0.4099439899999999,6.903705070726573e-05,0.003076366614550352,4440,0.14609792828559875,5.53,8003,32585,1.0,32484,0.8177655935287476
4,0.001,-0.40538983000000006,9.234620665665716e-05,0.003117494285106659,4450,0.15065570175647736,5.56,8017,32640,1.0,32539,0.7307169437408447
4,0.001,-0.40426593,7.576702046208084e-05,0.0030341430101543665,4460,0.13846218585968018,5.61,8032,32701,1.0,32600,-0.265167236328125
4,0.001,-0.40172341999999994,0.0001008850013022311,0.003075613873079419,4470,0.1576044112443924,5.65,8047,32763,1.0,32662,0.6414832472801208
4,0.001,-0.40494848,5.8949161029886454e-05,0.003097218694165349,4480,0.14664894342422485,5.65,8060,32815,1.0,32714,0.9571199417114258
4,0.001,-0.4055159000000001,7.938242924865335e-05,0.0030858840327709913,4490,0.16440024971961975,5.64,8075,32873,1.0,32772,0.6061139106750488
4,0.001,-0.40397892999999996,6.334598583634943e-05,0.0031232123728841543,4500,0.16112585365772247,5.64,8088,32929,1.0,32828,1.7073478698730469
4,0.001,-0.4082308599999999,9.892905654851347e-05,0.003144514048472047,4510,0.15017101168632507,5.72,8103,32988,1.0,32887,0.9450004696846008
4,0.001,-0.40411764999999994,0.00011429723963374272,0.0031487783417105675,4520,0.15668916702270508,5.69,8116,33040,1.0,32939,-0.8061897158622742
4,0.001,-0.41146239,8.905473805498332e-05,0.0030927499756217003,4530,0.14643678069114685,5.75,8132,33102,1.0,33001,1.4878848791122437
4,0.001,-0.40706836,6.370899791363627e-05,0.003083792282268405,4540,0.1502968966960907,5.79,8147,33164,1.0,33063,-1.3104321956634521
4,0.001,-0.41010912999999993,0.00013654155191034079,0.0030634186696261168,4550,0.15988542139530182,5.82,8162,33222,1.0,33121,1.3454506397247314
4,0.001,-0.40576477,7.712025399086997e-05,0.0030314906034618616,4560,0.144771009683609,5.76,8175,33277,1.0,33176,0.222629114985466
4,0.001,-0.4004103100000001,0.00012245929974596947,0.0030465119052678347,4570,0.149675652384758,5.74,8190,33337,1.0,33236,0.9856530427932739
4,0.001,-0.40332487,5.458488885778934e-05,0.0030884495936334133,4580,0.14322024583816528,5.76,8204,33391,1.0,33290,1.1968193054199219
4,0.001,-0.40155049,8.611566590843722e-05,0.0030774755869060755,4590,0.1545071005821228,5.74,8218,33447,1.0,33346,0.8680742979049683
4,0.001,-0.39960403,8.702618652023375e-05,0.0030757782515138388,4600,0.1272299438714981,5.7,8231,33499,1.0,33398,0.2138637900352478
4,0.001,-0.39338913,8.592098311055452e-05,0.0030683937948197126,4610,0.1414547562599182,5.62,8243,33550,1.0,33449,-0.2779656648635864
4,0.001,-0.3884392500000001,7.470653508789837e-05,0.0030987493228167295,4620,0.15956532955169678,5.64,8257,33604,1.0,33503,0.5509611368179321
4,0.001,-0.39296173999999995,7.136394560802728e-05,0.0031185289844870567,4630,0.1554415374994278,5.65,8273,33667,1.0,33566,0.820751428604126
4,0.001,-0.38876018,5.363806485547684e-05,0.0031454903073608875,4640,0.1329566389322281,5.57,8286,33721,1.0,33620,-1.4566274881362915
4,0.001,-0.38697606,6.498956645373255e-05,0.0031222859397530556,4650,0.15569081902503967,5.49,8299,33771,1.0,33670,1.0973702669143677
4,0.001,-0.39535523,4.929156420985237e-05,0.0030914938542991877,4660,0.1433996856212616,5.57,8314,33834,1.0,33733,-0.1968928873538971
4,0.001,-0.39647354,8.740044722799212e-05,0.0030594319105148315,4670,0.14142483472824097,5.48,8327,33885,1.0,33784,0.27875658869743347
4,0.001,-0.39880965999999995,8.898797386791557e-05,0.003131236182525754,4680,0.14594782888889313,5.5,8341,33941,1.0,33840,0.5092039108276367
4,0.001,-0.40367722000000006,7.475426536984742e-05,0.0030410275794565678,4690,0.1532575786113739,5.51,8355,33998,1.0,33897,1.3328224420547485
4,0.001,-0.4098105000000001,5.531940405489877e-05,0.0031087242532521486,4700,0.1559191644191742,5.58,8370,34057,1.0,33956,-0.9290761947631836
4,0.001,-0.4143782999999999,0.00010879810724873096,0.003124816808849573,4710,0.14070743322372437,5.66,8385,34116,1.0,34015,-0.5241333246231079
4,0.001,-0.42472293,7.981785165611655e-05,0.003058047965168953,4720,0.13824626803398132,5.73,8400,34177,1.0,34076,-0.47947657108306885
4,0.001,-0.40984801,8.37345578474924e-05,0.003041268093511462,4730,0.1610635221004486,5.64,8413,34231,1.0,34130,0.4510248899459839
4,0.001,-0.41218622000000005,7.31330510461703e-05,0.0030340952798724174,4740,0.1494322419166565,5.71,8429,34292,1.0,34191,0.8639980554580688
4,0.001,-0.41523909,0.00011338078911649063,0.0030866460874676704,4750,0.15564720332622528,5.78,8443,34349,1.0,34248,-0.4297354817390442
4,0.001,-0.41281213999999994,0.00011455354979261756,0.0030648023821413517,4760,0.16225314140319824,5.76,8458,34410,1.0,34309,-1.8573293685913086
4,0.001,-0.41942139999999994,0.00012735818745568395,0.0030563187319785357,4770,0.15213705599308014,5.85,8473,34470,1.0,34369,0.22655069828033447
4,0.001,-0.41904926000000003,9.551688708597794e-05,0.0030446606688201427,4780,0.14060699939727783,5.91,8489,34532,1.0,34431,0.0036006569862365723
4,0.001,-0.41590016999999996,5.8367404562886804e-05,0.003093388630077243,4790,0.1390989124774933,5.89,8502,34587,1.0,34486,-0.16647320985794067
4,0.001,-0.41604335,7.18787923688069e-05,0.0030981330201029778,4800,0.16193042695522308,5.85,8516,34642,1.0,34541,-0.7835758924484253
4,0.001,-0.41595853999999993,9.597295866115019e-05,0.003158769803121686,4810,0.17184334993362427,5.83,8530,34699,1.0,34598,-0.3115933835506439
4,0.001,-0.4127369800000001,8.463968697469682e-05,0.0031575604807585478,4820,0.16004133224487305,5.78,8544,34755,1.0,34654,-0.7905896306037903
4,0.001,-0.41312841,0.00013887316163163632,0.003077962901443243,4830,0.15457922220230103,5.81,8558,34812,1.0,34711,-0.4072822034358978
4,0.001,-0.4142935000000001,9.274597687181085e-05,0.0029585084412246943,4840,0.1542474329471588,5.75,8572,34867,1.0,34766,-0.6643832921981812
4,0.001,-0.40835465,7.408645615214482e-05,0.0029844504315406084,4850,0.15990394353866577,5.68,8584,34917,1.0,34816,-0.5710065364837646
4,0.001,-0.40610881,7.425976946251467e-05,0.00304295658133924,4860,0.14774096012115479,5.63,8598,34973,1.0,34872,-1.1707453727722168
4,0.001,-0.39497294000000005,0.0001065572359948419,0.0030689293053001165,4870,0.1653824895620346,5.56,8612,35026,1.0,34925,-1.4592387676239014
4,0.001,-0.39520084999999994,0.00010689342161640525,0.002989682136103511,4880,0.15034911036491394,5.57,8627,35089,1.0,34988,-0.7103445529937744
4,0.001,-0.39518927,8.77838465385139e-05,0.003063056617975235,4890,0.14520172774791718,5.58,8641,35145,1.0,35044,0.609619677066803
4,0.001,-0.39569533999999995,8.366721158381552e-05,0.0031186300329864025,4900,0.13256734609603882,5.59,8655,35201,1.0,35100,-0.031828537583351135
4,0.001,-0.3935378500000001,6.430312350858003e-05,0.0031457392033189535,4910,0.1543591320514679,5.59,8669,35258,1.0,35157,-0.1383209228515625
4,0.001,-0.3910308600000001,4.156155409873463e-05,0.003137238323688507,4920,0.1415097415447235,5.6,8684,35315,1.0,35214,-0.4446907341480255
4,0.001,-0.40019421,0.00018874950183089823,0.003145946189761162,4930,0.14299875497817993,5.58,8697,35370,1.0,35269,-1.8356434106826782
4,0.001,-0.39568889000000007,0.00010057349572889507,0.0030483794398605824,4940,0.14779700338840485,5.56,8711,35423,1.0,35322,0.018169879913330078
4,0.001,-0.40433709000000007,8.935345249483362e-05,0.0030152518302202225,4950,0.15025721490383148,5.61,8724,35478,1.0,35377,1.109986424446106
4,0.001,-0.40695274,7.967576675582677e-05,0.003136282553896308,4960,0.1578669399023056,5.65,8739,35538,1.0,35437,-0.5759280323982239
4,0.001,-0.4167754900000001,5.96312565903645e-05,0.003121851244941354,4970,0.1434677690267563,5.7,8754,35596,1.0,35495,0.36314254999160767
4,0.001,-0.40924931000000003,6.45643231109716e-05,0.0031679212115705013,4980,0.15315641462802887,5.61,8767,35650,1.0,35549,0.43435144424438477
4,0.001,-0.40840458999999996,6.025253242114559e-05,0.003149428404867649,4990,0.15237124264240265,5.57,8780,35702,1.0,35601,0.8420695066452026
4,0.001,-0.40805586,7.540151273133233e-05,0.003146769944578409,5000,0.15473702549934387,5.57,8794,35758,1.0,35657,1.0524530410766602
4,0.001,-0.41022292000000005,9.059750300366431e-05,0.0031680918764322996,5010,0.1536475419998169,5.58,8809,35816,1.0,35715,0.6367994546890259
4,0.001,-0.41225581,7.315205584745854e-05,0.0031560417264699936,5020,0.14972351491451263,5.56,8822,35871,1.0,35770,1.146594524383545
4,0.001,-0.4114019799999999,7.278564589796588e-05,0.003084793919697404,5030,0.15263551473617554,5.59,8837,35929,1.0,35828,0.1348893791437149
4,0.001,-0.4182077699999999,0.00010042908252216876,0.0030851319897919893,5040,0.13811473548412323,5.7,8853,35993,1.0,35892,-0.6173818707466125
4,0.001,-0.4152432100000001,4.354117845650762e-05,0.0030981581658124924,5050,0.15010012686252594,5.7,8867,36048,1.0,35947,0.9376094937324524
4,0.001,-0.40798628000000003,6.132226553745568e-05,0.0031365787144750357,5060,0.15339061617851257,5.62,8880,36100,1.0,35999,1.108544111251831
4,0.001,-0.41090791000000004,5.94668417761568e-05,0.003180145751684904,5070,0.14908981323242188,5.64,8895,36160,1.0,36059,1.419325828552246
4,0.001,-0.4144342100000001,9.940068412106484e-05,0.0030914084054529667,5080,0.16145378351211548,5.64,8908,36214,1.0,36113,0.28675583004951477
4,0.001,-0.4203003700000001,5.0463575462345034e-05,0.00312184845097363,5090,0.1542750597000122,5.7,8923,36272,1.0,36171,0.5976338386535645
4,0.001,-0.42202529999999994,0.0001519298239145428,0.0030985260382294655,5100,0.15210410952568054,5.73,8937,36331,1.0,36230,-2.4486780166625977
4,0.001,-0.42013129,0.00011757577885873616,0.002942205872386694,5110,0.15873247385025024,5.71,8951,36387,1.0,36286,2.0513195991516113
4,0.001,-0.41398350000000006,0.0001014657027553767,0.002976571209728718,5120,0.15102945268154144,5.69,8964,36440,1.0,36339,-0.9829244017601013
4,0.001,-0.41678919000000003,0.00013221314293332398,0.0030335080809891224,5130,0.17278212308883667,5.75,8980,36504,1.0,36403,0.2318626344203949
4,0.001,-0.4116576,7.829711103113368e-05,0.003085340838879347,5140,0.1565685272216797,5.72,8996,36565,1.0,36464,0.5761314630508423
4,0.001,-0.41031943000000004,0.0001237363467225805,0.002973397960886359,5150,0.156826913356781,5.75,9010,36623,1.0,36522,-0.281114786863327
4,0.001,-0.41700276,8.058774983510375e-05,0.0029811649583280087,5160,0.1311400830745697,5.81,9025,36681,1.0,36580,0.6010262966156006
4,0.001,-0.40615929,7.321693556150422e-05,0.003002843586727977,5170,0.142807736992836,5.74,9038,36734,1.0,36633,1.0241587162017822
4,0.001,-0.41005277,7.16706708772108e-05,0.0030608181841671467,5180,0.16934606432914734,5.75,9052,36789,1.0,36688,0.8412166237831116
4,0.001,-0.41163591000000005,8.764956146478653e-05,0.003033059649169445,5190,0.1530768871307373,5.84,9068,36856,1.0,36755,-0.5096699595451355
4,0.001,-0.40968917999999993,9.040765871759504e-05,0.003050480503588915,5200,0.14793875813484192,5.87,9084,36918,1.0,36817,-0.5691679120063782
4,0.001,-0.4112091,8.655076089780778e-05,0.003084259806200862,5210,0.1307697892189026,5.88,9098,36975,1.0,36874,0.8777291774749756
4,0.001,-0.41821294999999997,0.00011054166679969057,0.0030456683598458767,5220,0.1438259482383728,5.9,9112,37030,1.0,36929,1.2766649723052979
4,0.001,-0.41291744,6.99821684975177e-05,0.003042754950001836,5230,0.15576910972595215,5.83,9126,37087,1.0,36986,-0.1129315197467804
4,0.001,-0.41953370999999995,0.00011420900409575552,0.0030159091111272573,5240,0.14468295872211456,5.83,9141,37148,1.0,37047,-0.921303391456604
4,0.001,-0.42239831,0.00012481390149332583,0.002958601573482156,5250,0.15694791078567505,5.83,9156,37206,1.0,37105,0.12876421213150024
4,0.001,-0.42599895,7.25335703464225e-05,0.0029927187133580446,5260,0.1470993310213089,5.87,9171,37268,1.0,37167,-0.32570067048072815
4,0.001,-0.42667359999999993,5.984177550999448e-05,0.003020432312041521,5270,0.14401811361312866,5.82,9183,37316,1.0,37215,1.0552092790603638
4,0.001,-0.43072590000000005,0.0001199963444378227,0.003029635176062584,5280,0.14988619089126587,5.88,9198,37377,0.99,37276,-0.14570125937461853
4,0.001,-0.42489966,9.632451110519469e-05,0.0029475886840373278,5290,0.14755356311798096,5.73,9211,37429,0.99,37328,-0.9479163289070129
4,0.001,-0.41895236999999996,4.829807949136011e-05,0.0029608651529997587,5300,0.14242756366729736,5.67,9225,37485,0.99,37384,0.4258562922477722
4,0.001,-0.41834072,6.446286715799943e-05,0.003038829891011119,5310,0.16578659415245056,5.65,9239,37540,0.99,37439,1.111484169960022
4,0.001,-0.42236398999999997,5.5631870054639876e-05,0.003085904289036989,5320,0.15865068137645721,5.7,9254,37600,0.99,37499,-0.5035937428474426
4,0.001,-0.41799675999999997,0.00011697814625222236,0.003119195345789194,5330,0.14686274528503418,5.71,9268,37658,0.99,37557,-0.5660814046859741
4,0.001,-0.41270091999999997,6.378665420925245e-05,0.003127185394987464,5340,0.1700805425643921,5.63,9282,37711,0.99,37610,0.538367509841919
4,0.001,-0.40582828000000004,5.101000715512782e-05,0.0031469049863517284,5350,0.14333298802375793,5.6,9295,37766,0.99,37665,-0.4007890820503235
4,0.001,-0.39962348,7.365562487393618e-05,0.0031700083054602146,5360,0.15235191583633423,5.54,9309,37822,0.99,37721,0.32235270738601685
4,0.001,-0.40166968999999997,8.55734251672402e-05,0.0031499224714934826,5370,0.15067264437675476,5.62,9323,37878,0.99,37777,-0.9246160984039307
4,0.001,-0.39110054,0.00013036219752393663,0.003131133271381259,5380,0.16580802202224731,5.59,9338,37936,1.0,37835,-1.6513807773590088
4,0.001,-0.39235637000000007,8.418387733399868e-05,0.00304686208255589,5390,0.1440255343914032,5.71,9354,38000,1.0,37899,-0.12299495935440063
4,0.001,-0.39127294000000007,5.7835306506603956e-05,0.003094478975981474,5400,0.15786561369895935,5.71,9368,38056,1.0,37955,1.266655683517456
4,0.001,-0.39947330999999997,7.107444253051654e-05,0.003149739233776927,5410,0.15723738074302673,5.77,9383,38117,1.0,38016,-0.8702777624130249
4,0.001,-0.39481567999999995,0.00010722783918026835,0.003138441126793623,5420,0.15380331873893738,5.7,9396,38170,1.0,38069,-0.3346046209335327
4,0.001,-0.40465225000000005,7.288133201655e-05,0.0031098376493901014,5430,0.1547737717628479,5.73,9412,38231,1.0,38130,1.2952446937561035
4,0.001,-0.40655271,7.512862066505477e-05,0.003085835138335824,5440,0.1540318727493286,5.76,9426,38287,1.0,38186,0.47266829013824463
4,0.001,-0.41204601999999996,6.880313594592735e-05,0.0030690417625010014,5450,0.15559330582618713,5.77,9440,38343,1.0,38242,0.0809091329574585
4,0.001,-0.42095702,7.972618186613545e-05,0.0030945881735533476,5460,0.15574470162391663,5.79,9454,38401,1.0,38300,0.2515229284763336
4,0.001,-0.42209588000000003,5.716826854040846e-05,0.0031042906921356916,5470,0.1582828015089035,5.75,9467,38453,1.0,38352,-0.7320107221603394
4,0.001,-0.42958026000000005,7.106219709385186e-05,0.0030617157462984324,5480,0.16180124878883362,5.76,9482,38512,1.0,38411,-0.21186047792434692
4,0.001,-0.43242509000000007,7.003350765444338e-05,0.0030942116864025593,5490,0.15420983731746674,5.7,9496,38570,1.0,38469,0.8485185503959656
4,0.001,-0.44237241999999993,8.592671656515449e-05,0.0031159529462456703,5500,0.15946562588214874,5.81,9513,38637,1.0,38536,-0.5645596385002136
4,0.001,-0.43794263,0.00012110467650927603,0.003128567710518837,5510,0.15644732117652893,5.84,9529,38701,1.0,38600,0.3138335943222046
4,0.001,-0.43530143000000004,0.00012132356641814113,0.003022103337571025,5520,0.15302833914756775,5.84,9542,38754,1.0,38653,0.005818843841552734
4,0.001,-0.42357233,8.161050936905667e-05,0.003006446873769164,5530,0.1618119776248932,5.78,9556,38809,1.0,38708,0.1637939214706421
4,0.001,-0.41560102,7.45512661524117e-05,0.0030623350758105516,5540,0.14789217710494995,5.74,9569,38861,1.0,38760,-0.792020857334137
4,0.001,-0.41544227,6.919635052327067e-05,0.0029972558841109276,5550,0.17831702530384064,5.73,9582,38916,1.0,38815,-0.7941464185714722
4,0.001,-0.40141438,5.293198410072364e-05,0.0030664571095257998,5560,0.1412995606660843,5.67,9595,38968,1.0,38867,0.7851392030715942
4,0.001,-0.39911549,5.328072438715026e-05,0.003120321547612548,5570,0.15449891984462738,5.71,9609,39024,1.0,38923,-0.30350369215011597
4,0.001,-0.39969297,6.45277468720451e-05,0.0031475024297833443,5580,0.14678853750228882,5.7,9624,39082,1.0,38981,0.4107528030872345
4,0.001,-0.39399876,0.0001050237551680766,0.003167724935337901,5590,0.1448107361793518,5.64,9637,39134,1.0,39033,0.5623087882995605
4,0.001,-0.39017621999999996,8.034095662878826e-05,0.003128320211544633,5600,0.1416425108909607,5.52,9651,39189,1.0,39088,0.6096529960632324
4,0.001,-0.38195846999999994,0.00010521314106881618,0.0030631734989583492,5610,0.14825163781642914,5.44,9665,39245,1.0,39144,0.058336272835731506
4,0.001,-0.3843670300000001,0.00010524565732339397,0.0030141996685415506,5620,0.17274968326091766,5.52,9680,39306,1.0,39205,1.2455039024353027
4,0.001,-0.3944461700000001,8.619269647169858e-05,0.0030394140630960464,5630,0.14349068701267242,5.66,9697,39375,1.0,39274,0.4566126763820648
4,0.001,-0.40864954,0.00010780469892779365,0.003063313663005829,5640,0.1454199254512787,5.8,9713,39441,1.0,39340,0.9611688852310181
4,0.001,-0.41554350999999995,0.00012413426884450018,0.0030883364379405975,5650,0.1480630338191986,5.88,9729,39504,1.0,39403,-1.458367109298706
4,0.001,-0.4201106300000001,8.677200821693987e-05,0.0030357218347489834,5660,0.151108980178833,5.91,9743,39559,1.0,39458,1.6276764869689941
4,0.001,-0.42327092,0.00021712259331252426,0.003090768586844206,5670,0.1479591578245163,5.91,9757,39615,1.0,39514,0.9810470938682556
4,0.001,-0.4285152,8.539583359379321e-05,0.003077236469835043,5680,0.1495678722858429,5.92,9772,39674,1.0,39573,1.2941176891326904
4,0.001,-0.4348287599999999,9.19941085157916e-05,0.0031437792349606752,5690,0.1640319973230362,6.0,9787,39734,1.0,39633,-0.6144881248474121
4,0.001,-0.4289233300000001,0.00017555472732055932,0.0030831582844257355,5700,0.1554456651210785,5.99,9800,39788,1.0,39687,-0.6268459558486938
4,0.001,-0.4390106999999999,7.727317279204726e-05,0.003033390734344721,5710,0.14961281418800354,6.07,9816,39852,1.0,39751,-0.11530856788158417
4,0.001,-0.43737639,8.545264427084476e-05,0.003074225503951311,5720,0.1611727625131607,6.0,9830,39906,1.0,39805,0.7002346515655518
4,0.001,-0.43176792999999997,6.168708205223083e-05,0.003093539271503687,5730,0.15285935997962952,5.86,9843,39961,1.0,39860,-0.02530616521835327
4,0.001,-0.42861088,7.576656935270876e-05,0.003100642468780279,5740,0.14362484216690063,5.8,9858,40021,1.0,39920,-0.04284924268722534
4,0.001,-0.41391387,4.695088864536956e-05,0.003122735768556595,5750,0.14938008785247803,5.69,9871,40073,1.0,39972,-0.025400519371032715
4,0.001,-0.4150940100000001,4.9879090511240065e-05,0.00314712873660028,5760,0.12962903082370758,5.71,9885,40130,1.0,40029,-2.1801648139953613
4,0.001,-0.41669976000000003,7.12545879650861e-05,0.003048789221793413,5770,0.15238068997859955,5.79,9901,40194,1.0,40093,0.15882572531700134
4,0.001,-0.4116429099999999,5.6456850870745257e-05,0.003089519217610359,5780,0.15423110127449036,5.78,9916,40252,1.0,40151,0.3130245804786682
4,0.001,-0.4051992199999999,6.931953248567879e-05,0.0031424621120095253,5790,0.14368796348571777,5.7,9929,40304,1.0,40203,-0.41197091341018677
4,0.001,-0.40377404,0.00015299620281439275,0.003170144045725465,5800,0.1648341715335846,5.71,9943,40359,1.0,40258,0.42701488733291626
4,0.001,-0.40565603000000006,7.110433944035321e-05,0.003151297103613615,5810,0.16641755402088165,5.68,9958,40420,1.0,40319,0.07518982142210007
4,0.001,-0.4055702300000001,0.00010058363841380924,0.0030048962216824293,5820,0.1504722237586975,5.75,9973,40481,1.0,40380,-0.5534611344337463
4,0.001,-0.4143915199999999,7.026935782050714e-05,0.0029971515759825706,5830,0.1520700603723526,5.81,9988,40542,1.0,40441,-0.44337940216064453
4,0.001,-0.40545432,7.258525147335604e-05,0.0030256116297096014,5840,0.14898665249347687,5.77,10002,40598,1.0,40497,0.7491948008537292
4,0.001,-0.40906413,5.221848550718278e-05,0.0030733344610780478,5850,0.1525014340877533,5.77,10015,40650,1.0,40549,0.18997028470039368
4,0.001,-0.40536466000000004,5.820301521453075e-05,0.003106246702373028,5860,0.14057135581970215,5.75,10029,40705,1.0,40604,1.0014561414718628
4,0.001,-0.4085576,8.233707922045141e-05,0.0031604028772562742,5870,0.14898034930229187,5.7,10044,40764,1.0,40663,0.4009433388710022
4,0.001,-0.40026989,0.00010869269317481667,0.0031342224683612585,5880,0.14558738470077515,5.65,10057,40817,1.0,40716,-0.5433223843574524
4,0.001,-0.4104675399999999,9.157820022664964e-05,0.003113903570920229,5890,0.1558774709701538,5.72,10072,40876,1.0,40775,-0.24329371750354767
4,0.001,-0.41674209999999995,8.810654253466055e-05,0.003122747642919421,5900,0.15312153100967407,5.74,10086,40933,1.0,40832,-0.9840739369392395
4,0.001,-0.4097124999999999,9.517478611087427e-05,0.0030932691879570484,5910,0.14355814456939697,5.68,10100,40988,1.0,40887,1.5407050848007202
4,0.001,-0.41053087,8.667850488564e-05,0.003084109863266349,5920,0.1465841829776764,5.65,10114,41046,1.0,40945,-0.3125167787075043
4,0.001,-0.40145300999999994,9.689554281067103e-05,0.002978835953399539,5930,0.1331903338432312,5.61,10128,41103,1.0,41002,0.3334769606590271
4,0.001,-0.40653276000000005,5.585850158240646e-05,0.0030460369307547808,5940,0.14066968858242035,5.58,10142,41156,1.0,41055,-0.3026899993419647
